policy,loss_ratio,dropped_Mb,waste_avoidable_pct,waste_unavoidable_pct,served_Mbps,backlog_mean_Mb,backlog_sd_Mb,backlog_max_Mb,backlog_p95_Mb,backlog_p99_Mb,drop_c0_Mb,drop_c1_Mb,drop_c2_Mb,backlog_mean_c0_Mb,backlog_sd_c0_Mb,backlog_max_c0_Mb,backlog_mean_c1_Mb,backlog_sd_c1_Mb,backlog_max_c1_Mb,backlog_mean_c2_Mb,backlog_sd_c2_Mb,backlog_max_c2_Mb,backlog_max_cell_Mb,backlog_mean_cell_max_Mb,backlog_imbalance_Mb,backlog_p95_c0_Mb,backlog_p99_c0_Mb,backlog_p95_c1_Mb,backlog_p99_c1_Mb,backlog_p95_c2_Mb,backlog_p99_c2_Mb,forecast_mase,forecast_sd_ratio,slot_err,forecast_mase_c0,forecast_sd_ratio_c0,forecast_mase_c1,forecast_sd_ratio_c1,forecast_mase_c2,forecast_sd_ratio_c2,forecast_mase_eq,forecast_mase_worst,forecast_sd_ratio_eq,slot_err_c0,slot_err_c1,slot_err_c2,deficit_Mb_per_period,surplus_Mb_per_period,replicate,sample_dt,n_decisions,train_seconds,rho,offered_Mbps,beam_Mbps,buffer_MiB,test_hours,alpha,alpha_c0,H_nominal_c0,alpha_c1,H_nominal_c1,alpha_c2,H_nominal_c2,H_meas_c0,H_meas_c1,H_meas_c2,n_sources,n_sources_c0,n_sources_c1,n_sources_c2,fixed_weights,adaptive_mean,backlog_aware,_rel_fixed
linearp,0.0,0.0,4.43928862440476,0.0,754.9296198672083,0.8816769875275223,0.3152756394950561,7.909742267124001,1.328339237702587,2.2739853602842115,0.0,0.0,0.0,0.2947482883093544,0.2804122075426821,6.781119990680776,0.2927520730077487,0.2626076291826276,4.942750323115773,0.2941766262105519,0.27860502991612907,7.516373377315342,7.516373377315342,0.2947482883093544,0.0019962153016056983,0.7301583648609145,1.0466362806013743,0.7424469089977853,1.03016807112454,0.7407215702268773,1.036817039478031,0.8856653250639488,0.6894930663048151,4.491579165844854,0.896361718385012,0.7044176414412557,0.8735004876389922,0.6794601811887648,0.8873346918092219,0.6811704810520642,0.8857322992777421,0.896361718385012,0.688349434560695,4.461603985455175,4.536722079103456,4.47641143297593,0.002029038373826734,17.53716887998169,5,1.5,4800,6300.0,0.955607240907319,754.929720316782,790.0,1.0,2.0,1.24,1.24,0.88,1.24,0.88,1.24,0.88,0.9154337263766398,0.8898719058705967,0.8359063451009974,1500,500,500,500,1|1|1,True,True,
dlinear,2.1016228055804573e-08,0.11423358121163397,4.439290654966527,0.0,754.9296038257667,0.8818730423026032,0.31748351618405646,8.73913770592568,1.3326930719631052,2.3077762177008974,0.0,0.0,0.11423358121163397,0.2960920277153745,0.28251051704712665,6.466697645639115,0.2880647518580513,0.25352392697987125,4.725061301563397,0.2977162627292784,0.2868419853747344,8.154785937784494,8.154785937784494,0.2977162627292784,0.009651510871227132,0.7354958747749324,1.077966887506809,0.7346071084543397,1.0074379869400154,0.7451600325495048,1.0856268544403198,0.8917397009355938,0.6739268295524079,4.505902958330982,0.9042003396564225,0.6778303723267034,0.876481296009735,0.688164840543389,0.8947814182332591,0.6550355385029796,0.8918210179664722,0.9042003396564225,0.6736769171243573,4.479070508501036,4.566795341940315,4.471843024551594,0.001996015954778832,17.537135857562642,5,1.5,4800,6300.0,0.955607240907319,754.929720316782,790.0,1.0,2.0,1.24,1.24,0.88,1.24,0.88,1.24,0.88,0.9154337263766398,0.8898719058705967,0.8359063451009974,1500,500,500,500,1|1|1,True,True,
linearp,0.0,0.0,5.181928453039255,0.0,749.0627652209967,0.8274906672437383,0.17577067051421186,4.856106797309905,1.2511425771543812,1.5216987968040574,0.0,0.0,0.0,0.27009762896590184,0.22362876796725822,3.642116106301746,0.27184486172493755,0.2311643295554558,4.474685140140444,0.2855481765530144,0.2320866653651636,4.0085058697142175,4.474685140140444,0.2855481765530144,0.015450547587112524,0.574909213895923,0.7744227868030016,0.6032904073873875,0.8105829911703338,0.7465405255923786,0.9695892952772853,0.8902090246277463,0.6861913521096618,4.565370256173761,0.8866203832076166,0.708558228227224,0.8868437569259171,0.6778118012727478,0.8971640551661347,0.6702231261499517,0.8902093984332229,0.8971640551661347,0.6855310518833079,4.587176329254861,4.54509593242604,4.563838506840383,0.00043656580725233174,20.4690037794562,6,1.5,4800,6300.0,0.9481808424970888,749.0628655727002,790.0,1.0,2.0,1.24,1.24,0.88,1.24,0.88,1.24,0.88,0.8605132246275449,0.8998224302052259,0.8479906959300414,1500,500,500,500,1|1|1,True,True,
dlinear,0.0,0.0,5.18192845303956,0.0,749.0627652209887,0.8256627580313977,0.17740996074694287,4.835564410547329,1.2516002832024031,1.5389794836342658,0.0,0.0,0.0,0.2717963436663152,0.22657688468010054,3.8998056125118503,0.2723931744592712,0.23225097414013665,4.417640566630788,0.2814732399058896,0.22924390280931561,3.9976704631499587,4.417640566630788,0.2814732399058896,0.009676896239574417,0.5823967213298984,0.7791009014086724,0.6077632610889299,0.8216246665640526,0.7438301857241061,0.964686599626261,0.8963302046221662,0.6693938092103968,4.612920840128991,0.8938063947534438,0.7007490316489636,0.8903279589382286,0.6534763547557556,0.9048201761553774,0.6506024609274957,0.8963181766156832,0.9048201761553774,0.6682759491107384,4.6104199648716175,4.586731398418017,4.641611157097339,0.0005570160682074106,20.46912422971716,6,1.5,4800,6300.0,0.9481808424970888,749.0628655727002,790.0,1.0,2.0,1.24,1.24,0.88,1.24,0.88,1.24,0.88,0.8605132246275449,0.8998224302052259,0.8479906959300414,1500,500,500,500,1|1|1,True,True,
linearp,0.0,0.0,4.676518032578969,0.0,753.0555075426194,0.8532039991119565,0.23973125632769082,6.161804672923003,1.2745760340952883,1.8817321224901593,0.0,0.0,0.0,0.28413120529328334,0.249604712959868,4.723546465536371,0.28362585667272633,0.2473187726655648,4.99428599665446,0.2854469371459249,0.24743445917231077,5.42230070598722,5.42230070598722,0.2854469371459249,0.0018210804731985553,0.7135361027039328,0.8760309172262407,0.728078239932042,0.9680856305519233,0.7375412216407157,0.9797374489657765,0.8842879159890199,0.7015700106143696,4.468729564978001,0.8798572975147616,0.7084270769310113,0.8847947310965192,0.6817211300427032,0.8882148210679338,0.7124456297998842,0.8842889498930715,0.8882148210679338,0.7008646122578662,4.525188809697357,4.422768072882032,4.458231812354611,0.0008088206239010849,18.473004500174934,7,1.5,4800,6300.0,0.9532349476467056,753.0556086408974,790.0,1.0,2.0,1.24,1.24,0.88,1.24,0.88,1.24,0.88,0.8802207299345598,0.8623658390904235,0.8909391711205662,1500,500,500,500,1|1|1,True,True,
dlinear,0.0,0.0,4.676518032579268,0.0,753.0555075426181,0.852666997188458,0.23840459903215275,6.02491997263812,1.2759315870300654,1.8794165277545514,0.0,0.0,0.0,0.2769964651842339,0.2367785569152626,4.145085410329586,0.286623332260484,0.2523065914624959,4.99428599665446,0.2890471997437652,0.2535960149775909,5.47495172667593,5.47495172667593,0.2890471997437652,0.012050734559531323,0.6536156975959573,0.8033887431695328,0.7345619689213031,0.985598231442092,0.7431000275922757,0.9944335514079007,0.8885912344696993,0.6730165898448804,4.5121328799178855,0.885844704803217,0.6996408347590665,0.8868069403010439,0.6459056618799516,0.8930610974791364,0.6703639109702839,0.8885709141944659,0.8930610974791364,0.6719701358697673,4.602177285363411,4.439731374045637,4.494489980344607,0.0008657003142233773,18.473061379865257,7,1.5,4800,6300.0,0.9532349476467056,753.0556086408974,790.0,1.0,2.0,1.24,1.24,0.88,1.24,0.88,1.24,0.88,0.8802207299345598,0.8623658390904235,0.8909391711205662,1500,500,500,500,1|1|1,True,True,
linearp,0.0,0.0,5.44230770415938,0.0,747.0057691371522,0.8152373762087448,0.15930500292424313,4.339934501019761,1.237758865161246,1.4171913683569255,0.0,0.0,0.0,0.2834738449243332,0.23268580760224034,4.011128380521564,0.26625710163039623,0.2182500519133167,3.3617371891555914,0.26550642965394483,0.22270694579688108,4.0546252780429315,4.0546252780429315,0.2834738449243332,0.017967415270388358,0.7364475889279166,0.7931001384039439,0.5961051350752846,0.7783723083468758,0.553310369183296,0.7757053744123011,0.881491451067931,0.7000462311765969,4.529561188781756,0.8800258796745679,0.7150330471940852,0.8813122305022206,0.699910696061966,0.8831346175055975,0.6811002018817041,0.881490909227462,0.8831346175055975,0.6986813150459185,4.537293855953146,4.526226390686808,4.525163319705314,0.00020320546546486102,21.497264990672658,8,1.5,4800,6300.0,0.9455770587716265,747.0058764295849,790.0,1.0,2.0,1.24,1.24,0.88,1.24,0.88,1.24,0.88,0.9099188745210199,0.8451683455424205,0.8474173908222459,1500,500,500,500,1|1|1,True,True,
dlinear,0.0,0.0,5.442307704159033,0.0,747.0057691371517,0.8132379903618986,0.15857270717832186,4.44727820906629,1.2374053893931698,1.416750337766147,0.0,0.0,0.0,0.279182849452162,0.22850467481256292,4.144558877777805,0.26551121765988206,0.21756174727132896,3.266646666577109,0.26854392324985304,0.22685745509115054,4.097264462129383,4.144558877777805,0.279182849452162,0.01367163179227995,0.73299895004007,0.7837769590797581,0.5959400032559836,0.7784831374542144,0.5721598281703576,0.7939669966585576,0.8867159247442294,0.6880472267385896,4.5776307447811115,0.8823344240436394,0.7017005380236522,0.8849280588834503,0.7112995770618739,0.8928837220230549,0.6443740223049043,0.8867154016500481,0.8928837220230549,0.6857913791301434,4.606134568657579,4.55266378224929,4.574093883436465,0.00020320546546486102,21.497264990672658,8,1.5,4800,6300.0,0.9455770587716265,747.0058764295849,790.0,1.0,2.0,1.24,1.24,0.88,1.24,0.88,1.24,0.88,0.9099188745210199,0.8451683455424205,0.8474173908222459,1500,500,500,500,1|1|1,True,True,
linearp,5.585136562318867e-07,3.0419799414649082,4.244735539360412,0.0,756.4665892390587,0.9199159644130764,0.36013819315019163,8.60397546168004,1.45695690600592,2.5188217718874757,0.0,0.0,3.0419799414649082,0.2972501994740313,0.2815193093867234,5.716687873102148,0.31873927616687814,0.28451703789929983,6.303733210535181,0.3039264887721184,0.3026291568409443,8.18461906446589,8.18461906446589,0.31873927616687814,0.021489076692846838,0.6351185696309529,1.1144622095600036,0.7769922686977788,1.1587804010091673,0.7357833505562646,1.2013026541402265,0.886490199845404,0.6962694649138018,4.434649034785768,0.889883133085241,0.6668593586665306,0.8932970045445447,0.7186383821609075,0.8766432412854006,0.696217022632141,0.8866077929717289,0.8932970045445447,0.693904921153193,4.390388086954686,4.426750271182916,4.486808746219703,0.003694320785002067,16.770136933147846,9,1.5,4800,6300.0,0.9575533098421205,756.4671147752753,790.0,1.0,2.0,1.24,1.24,0.88,1.24,0.88,1.24,0.88,0.8224571038664638,0.9309725927129531,0.9022357850581626,1500,500,500,500,1|1|1,True,True,
dlinear,5.585136562318863e-07,3.0419799414649065,4.244735325957485,0.0,756.4665909249208,0.9160243945160194,0.36275226355702184,8.590092117044286,1.4452325178970853,2.5423300865612144,0.0,0.0,3.0419799414649065,0.30794032993722775,0.3060497093351937,5.98162009490073,0.3059341141536404,0.2645406509714258,6.076354874783014,0.30214995042513904,0.29936459344344557,8.18461906446589,8.18461906446589,0.30794032993722775,0.005790379512088722,0.69851573775965,1.2858710912750715,0.7653653442843222,1.0361683563430246,0.7331383289987919,1.1870831953886463,0.9024458127035483,0.6729815590906898,4.5458966526335445,0.9233982082292773,0.6341388872476403,0.9026348763363338,0.7021826359786725,0.882026200833382,0.6728508198317433,0.9026864284663311,0.9233982082292773,0.6697241143526854,4.521471129514525,4.619601545436243,4.496617282949864,0.003963208262951312,16.770405820625797,9,1.5,4800,6300.0,0.9575533098421205,756.4671147752753,790.0,1.0,2.0,1.24,1.24,0.88,1.24,0.88,1.24,0.88,0.8224571038664638,0.9309725927129531,0.9022357850581626,1500,500,500,500,1|1|1,True,True,
