policy,loss_ratio,dropped_Mb,waste_avoidable_pct,waste_unavoidable_pct,served_Mbps,backlog_mean_Mb,backlog_sd_Mb,backlog_max_Mb,backlog_p95_Mb,backlog_p99_Mb,drop_c0_Mb,drop_c1_Mb,drop_c2_Mb,backlog_mean_c0_Mb,backlog_sd_c0_Mb,backlog_max_c0_Mb,backlog_mean_c1_Mb,backlog_sd_c1_Mb,backlog_max_c1_Mb,backlog_mean_c2_Mb,backlog_sd_c2_Mb,backlog_max_c2_Mb,backlog_max_cell_Mb,backlog_mean_cell_max_Mb,backlog_imbalance_Mb,backlog_p95_c0_Mb,backlog_p99_c0_Mb,backlog_p95_c1_Mb,backlog_p99_c1_Mb,backlog_p95_c2_Mb,backlog_p99_c2_Mb,forecast_mase,forecast_sd_ratio,slot_err,forecast_mase_c0,forecast_sd_ratio_c0,forecast_mase_c1,forecast_sd_ratio_c1,forecast_mase_c2,forecast_sd_ratio_c2,forecast_mase_eq,forecast_mase_worst,forecast_sd_ratio_eq,slot_err_c0,slot_err_c1,slot_err_c2,deficit_Mb_per_period,surplus_Mb_per_period,replicate,sample_dt,n_decisions,train_seconds,rho,offered_Mbps,beam_Mbps,buffer_MiB,test_hours,alpha,alpha_c0,H_nominal_c0,alpha_c1,H_nominal_c1,alpha_c2,H_nominal_c2,H_meas_c0,H_meas_c1,H_meas_c2,n_sources,n_sources_c0,n_sources_c1,n_sources_c2,fixed_weights,adaptive_mean,backlog_aware,_rel_fixed
linearp,0.0,0.0,3.299652177134539,0.0,734.9226434537571,1.0428452925545508,0.3682352413474145,13.08776558495145,1.4473405779585284,1.9174721958504244,0.0,0.0,0.0,0.32439988628651467,0.2553461971148186,4.688408016447306,0.33500317018276177,0.26484434681174596,5.036116959041102,0.3834422360851358,0.2811845441724001,4.920799475535421,5.036116959041102,0.3834422360851358,0.05904234979862109,0.7114835678413731,0.9242479386799998,0.739745439102619,0.9623488320908864,0.8488276535848387,1.064289816838603,0.9377746932693792,0.9184937471940181,0.5341979705882204,0.9374065045707137,0.922128217643824,0.936920538258807,0.9160158844955865,0.9390691975473151,0.9175329793024586,0.9377987467922786,0.9390691975473151,0.9185590271472898,0.5740022507309621,0.44750696261638184,0.5810846984173171,0.15288725198806738,0.27827331385463105,0,0.015,480000,63.0,0.9670036679298495,734.9227876266856,760.0,1.0,2.0,1.04,1.04,0.98,1.04,0.98,1.04,0.98,0.9838885889599275,0.9919770305392819,0.9950496382653822,1500,500,500,500,1|1|1,True,True,-
dlinear,0.0,0.0,3.2996521771347895,0.0,734.922643453775,1.0420552054753205,0.3630608101044767,12.866615182529669,1.4453609638817122,1.8987959607622045,0.0,0.0,0.0,0.32529812653863827,0.25541740615896896,4.691152581023559,0.3343080909423968,0.26386752590529905,5.106526249152755,0.3824489879943331,0.2797537884502481,4.834482297434527,5.106526249152755,0.3824489879943331,0.05715086145569483,0.7117468484683148,0.9261184136785122,0.7375471860684455,0.9617694503926294,0.845911960651996,1.061594906095736,0.9427863626929743,0.8715775471712756,0.5381100931281623,0.9453228374044211,0.8568701265807024,0.9389144783627044,0.8821912847262589,0.9442283934777547,0.8746098699257837,0.9428219030816267,0.9453228374044211,0.8712237604109151,0.5811690384572704,0.4460648240742019,0.5870964168530144,0.15414362294583678,0.2795296848124005,0,0.015,480000,63.0,0.9670036679298495,734.9227876266856,760.0,1.0,2.0,1.04,1.04,0.98,1.04,0.98,1.04,0.98,0.9838885889599275,0.9919770305392819,0.9950496382653822,1500,500,500,500,1|1|1,True,True,-
linearp,0.0,0.0,3.2996465626025175,0.0,734.9226861242056,0.8973352525395517,0.39627110855740505,13.5559524466592,1.2984362264080662,2.013857638884936,0.0,0.0,0.0,0.30411208408432666,0.25884586900951856,4.834316521544767,0.2954044298015531,0.25817054645547105,5.318701094469763,0.29781873865367725,0.25749879121431596,4.857950038383383,5.318701094469763,0.30411208408432666,0.008707654282773496,0.7325259548361455,0.913233031699622,0.7077633410659148,0.9065422600221985,0.7310652752566812,0.9586996348391373,0.9262514642047585,0.886087314426294,0.5826431492963131,0.9262117879985731,0.877180575398915,0.9262437410309121,0.8843825449326917,0.9263013148954119,0.8962406475508399,0.9262522813082991,0.9263013148954119,0.8859345892941488,0.5878671192421789,0.5783814995608486,0.581680829085912,0.01438892103802866,1.2682495397036657,0,0.15,48000,630.0,0.9670036679298495,734.9227876266856,760.0,1.0,2.0,1.04,1.04,0.98,1.04,0.98,1.04,0.98,0.9802446539925836,0.9835564420295365,0.9894200618402751,1500,500,500,500,1|1|1,True,True,-
dlinear,0.0,0.0,3.299646562602854,0.0,734.9226861242112,0.8969986402696997,0.3960789711015646,13.55508653243243,1.2947868541839562,2.02697645281024,0.0,0.0,0.0,0.3047615458732237,0.2601412383895707,5.222029289518232,0.29502790111012955,0.25806626143135997,5.128402314441117,0.2972091932863967,0.25593747686300283,4.808669867713424,5.222029289518232,0.3047615458732237,0.00973364476309414,0.7326286341134784,0.9114879290768789,0.7054787162853947,0.9075391096460261,0.7306557558593585,0.9419249502187632,0.9282146871446803,0.8656570227078109,0.5872577469150223,0.9279243908688748,0.8498806596732055,0.9280994989864827,0.8558095470878488,0.9286414923627513,0.890350025153576,0.9282217940727029,0.9286414923627513,0.8653467439715433,0.5894081586786896,0.5838069281424193,0.5885581539239578,0.014388923973378924,1.2682495426390157,0,0.15,48000,630.0,0.9670036679298495,734.9227876266856,760.0,1.0,2.0,1.04,1.04,0.98,1.04,0.98,1.04,0.98,0.9802446539925836,0.9835564420295365,0.9894200618402751,1500,500,500,500,1|1|1,True,True,-
linearp,7.551180833329185e-07,3.9956651048896332,3.299719582798364,0.0,734.9221311707281,1.0108660264688059,0.7498160195125773,15.981800543148447,1.8689802515682246,4.343758461774635,1.2424078785882369,2.7532572263013964,0.0,0.35915778907928114,0.4551017662724673,8.174833955495863,0.335011922550735,0.42634403674863336,8.18261361180815,0.3166963148388738,0.3447578456170432,6.902124971006096,8.18261361180815,0.35915778907928114,0.042461474240407346,0.753573381448612,2.260676414929897,0.7433307109349115,2.0744845973061503,0.7322789955814738,1.5126821009839873,0.9208189519192197,0.8520831127895419,3.86038893828592,0.9164340122861035,0.8414758787235301,0.9230095697835423,0.8489231646630624,0.923080333139504,0.8648228047658383,0.9208413050697167,0.923080333139504,0.8517406160508103,3.8562814959702596,3.918320596575242,3.8065647223122587,0.020378956724253355,12.558985143380623,0,1.5,4800,6300.0,0.9670036679298495,734.9227876266856,760.0,1.0,2.0,1.04,1.04,0.98,1.04,0.98,1.04,0.98,0.9998934343293712,0.9574547274403035,0.9998945060206702,1500,500,500,500,1|1|1,True,True,-
dlinear,6.998338507616029e-07,3.7031316802352814,3.2997142367928554,0.0,734.9221718003542,1.0112775321217504,0.7473544064077522,14.955977855888229,1.8982165763064174,4.3422354017395834,0.3314298168236967,3.3717018634115847,0.0,0.35243315356697724,0.4377429295284928,8.160745772204912,0.3463342673233096,0.4575540870591776,8.18261361180815,0.3125101112315395,0.3353693740194346,7.3176533302675,8.18261361180815,0.35243315356697724,0.039923042335437725,0.747861117305444,2.1325360353937635,0.7636525866344485,2.3159970075235385,0.7294951589249741,1.4370360755962164,0.9245954816929383,0.839712362252176,3.9026523601042977,0.9179878465840896,0.8343882196060827,0.927038291468509,0.8419663359249345,0.9289064780999314,0.8422809502889597,0.9246442053841767,0.9289064780999314,0.839545168606659,3.8775077430470053,3.9900054918195793,3.8404438454463077,0.020989650067539955,12.55959583672391,0,1.5,4800,6300.0,0.9670036679298495,734.9227876266856,760.0,1.0,2.0,1.04,1.04,0.98,1.04,0.98,1.04,0.98,0.9998934343293712,0.9574547274403035,0.9998945060206702,1500,500,500,500,1|1|1,True,True,-
linearp,4.761613499694036e-05,251.9581152092568,3.304251060322126,0.0,734.8876919415561,1.3351242254987552,1.4963188370521472,16.36984963032306,4.477726264330049,8.371583382046795,162.0565323780914,63.971860128697855,25.92972270246754,0.478834137859366,0.9319765800850085,8.388608,0.46323758263345266,0.9189439324336852,8.388608,0.3930525050059571,0.68398396078024,8.388608,8.388608,0.478834137859366,0.08578163285340892,1.1464859646145564,6.476184507184164,1.2676976856012825,5.898717230307997,0.8446688399656384,3.907137364374541,0.9207558547011627,0.8216227606206543,36.31172110701072,0.9283476390564828,0.8102797274134925,0.9214339901816136,0.8213658647315116,0.9125472061262525,0.8315205036593151,0.9207762784547829,0.9283476390564828,0.8210553652681064,35.486557541562846,38.18337821397789,35.26522756549141,0.026675690159064864,125.41273755672277,0,15.0,480,63000.0,0.9670036679298495,734.9227876266856,760.0,1.0,2.0,1.04,1.04,0.98,1.04,0.98,1.04,0.98,0.9545456754526729,0.9998955484169462,0.9998955484169462,1500,500,500,500,1|1|1,True,True,-
dlinear,5.465793987423607e-05,289.21943187573515,3.3049320054367013,0.0,734.8825167586676,1.3509053201010282,1.540265287721849,16.18736908643955,4.702288789034888,8.382269417733406,128.27409336187162,139.0145147786186,21.9308237352449,0.45177692252304386,0.8703278975838745,8.388608,0.529391834712015,1.0889924265491906,8.388608,0.3697365628660689,0.6130397350927759,8.388608,8.388608,0.529391834712015,0.15965527184594613,0.9768941394228989,5.824484393200714,1.7860050603950075,6.940583523488977,0.7538455110470821,3.259857660275482,0.9308247081042881,0.7993518718789703,36.886159625431134,0.932523439353173,0.826331549175841,0.9362304581960746,0.7870772122015073,0.9232303621873297,0.7873944501057589,0.9306614199121924,0.9362304581960746,0.8002677371610357,35.59209091578253,39.25751547167405,35.80887248883682,0.02393467546752658,125.40999654203122,0,15.0,480,63000.0,0.9670036679298495,734.9227876266856,760.0,1.0,2.0,1.04,1.04,0.98,1.04,0.98,1.04,0.98,0.9545456754526729,0.9998955484169462,0.9998955484169462,1500,500,500,500,1|1|1,True,True,-
linearp,0.00011441050023794625,605.3967631340396,3.3107100999408594,0.0,734.8386032404477,1.5536164359004823,1.8662389400728732,16.864961077080434,6.4483374651811305,8.570455642500317,265.38978794683726,242.88688192486177,97.1200932623406,0.5746582361700532,1.1638061496261154,8.388608,0.5313728059362433,1.134195393176924,8.388608,0.44758539379435575,0.9084304457122101,8.388608,8.388608,0.5746582361700532,0.12707284237569738,2.0729990071569206,7.536220237061025,1.8345104059516923,7.397278907650087,1.0100002062451385,6.156491304888842,0.9375903987201842,0.7651651005769474,145.22171674978281,0.9177898054771322,0.7572046816572209,0.9664035043125059,0.7646513205532078,0.9319598718191584,0.772291629523636,0.9387177272029321,0.9664035043125059,0.7647158772446883,138.63339243060037,158.72218759388022,138.30957022486785,0.0,501.54424746625483,0,60.0,120,252000.0,0.9670036679298495,734.9227876266856,760.0,1.0,2.0,1.04,1.04,0.98,1.04,0.98,1.04,0.98,0.9998955484169462,0.9998955484169462,0.9998955484169462,1500,500,500,500,1|1|1,True,True,-
dlinear,0.00010893899318907275,576.4445896013304,3.3101810032024774,0.0,734.8426243756713,1.541389551990081,1.849772060607288,16.729950065487635,6.416723252053918,8.554100749848345,209.20175385172757,268.1447564088989,99.09807934070388,0.5260188049130898,1.0612333657332818,8.388608,0.5606349760744284,1.1950474457698352,8.388608,0.45473577100249424,0.9339888495000296,8.388608,8.388608,0.5606349760744284,0.10589920507193415,1.5722125357943009,7.051429133239035,2.2149460655042263,7.477951090689929,1.0548404032972443,6.3744782979217876,0.9288460511979515,0.7611952612199406,142.82689573494102,0.9010562341091318,0.7494571094729603,0.9559591167876277,0.7601542625871228,0.9339422861509554,0.7719160495569092,0.9303192123492382,0.9559591167876277,0.7605091405389975,136.2902623639858,155.29535511076205,136.89506973007528,0.0,501.54424746625483,0,60.0,120,252000.0,0.9670036679298495,734.9227876266856,760.0,1.0,2.0,1.04,1.04,0.98,1.04,0.98,1.04,0.98,0.9998955484169462,0.9998955484169462,0.9998955484169462,1500,500,500,500,1|1|1,True,True,-
linearp,5.204568916818301e-05,278.44012324405156,2.2361560170447876,0.0,743.0052142704486,1.7487485053367537,2.880637809662215,23.68724485553374,3.7987183918789316,20.082072106299858,41.823750222944874,84.56818614606881,152.0481868750379,0.5465283867565337,0.969020027003803,8.388608,0.5742502677040531,0.9983885712425512,8.388608,0.6279698508759849,1.0117748065334191,8.388608,8.388608,0.6279698508759849,0.08144146411945112,1.2748653937013785,6.534603470923682,1.345071467605338,6.691564775789829,1.4417836548602097,6.852650878221467,0.9384696730406852,0.9226134332108727,0.5337604910410075,0.9387955640939276,0.9166157061132101,0.9379318229704787,0.9146455031116841,0.9386919606205739,0.934585402666497,0.9384731158949934,0.9387955640939276,0.9219488706304638,0.5507817058741591,0.4890069061633989,0.5614928610854646,0.16840068309126618,0.25318046432568114,1,0.015,480000,63.0,0.9776895312541,743.0440437531161,760.0,1.0,2.0,1.04,1.04,0.98,1.04,0.98,1.04,0.98,0.9779661428946917,0.9873411129268803,0.9910089124579412,1500,500,500,500,1|1|1,True,True,
dlinear,5.2208163631306596e-05,279.30934815507067,2.2361725205355056,0.0,743.005088843921,1.7483470016422171,2.8858496689675395,23.69407117518843,3.81398346742988,20.079580528943662,43.915745634063626,77.09673938721475,158.29686313379227,0.5528758733294538,0.9722463167535481,8.388608,0.5550965983251176,0.9968270488986698,8.388608,0.6403745299877124,1.0152315892968555,8.388608,8.388608,0.6403745299877124,0.08749865665825864,1.2841936564166871,6.546325413657271,1.303765970860592,6.688565003001986,1.4709718659344015,6.864596163257784,1.1277043413092585,0.8783755001908768,0.5272400373957059,0.9386853524063908,0.9078153781615387,1.4864439266836456,0.8528080693937735,0.9493589629232052,0.8734496009425539,1.124829414004414,1.4864439266836456,0.8780243494992886,0.5518024417395565,0.4593913851385368,0.5705262853090242,0.166550981922687,0.25133076315710207,1,0.015,480000,63.0,0.9776895312541,743.0440437531161,760.0,1.0,2.0,1.04,1.04,0.98,1.04,0.98,1.04,0.98,0.9779661428946917,0.9873411129268803,0.9910089124579412,1500,500,500,500,1|1|1,True,True,
linearp,5.3242613752762076e-05,284.8435705644834,2.2362680375346145,0.0,743.0043629147519,1.609974535267811,2.9385335012848377,23.70682666849524,3.9716571449813576,20.129585877978762,76.30436200334692,98.66256726461678,109.8766412965197,0.5279153339577983,0.9982563400341868,8.388608,0.5333887011927916,1.0173568904883663,8.388608,0.5486705001173581,1.022868682640116,8.388608,8.388608,0.5486705001173581,0.02075516615955974,1.4323189422986389,6.667720272261446,1.4757072529338353,6.680191237915854,1.49449077127672,6.819071409020333,0.927268957665356,0.884789554217877,0.6142908091444977,0.9284128348766276,0.8703560430264998,0.9271888958042235,0.8707632015692434,0.9261403127296713,0.9076964373557626,0.9272473478035074,0.9284128348766276,0.8829385606505019,0.6177818112438952,0.6118977691188212,0.6131928470707769,0.05800301608533952,0.9058008284294888,1,0.15,48000,630.0,0.9776895312541,743.0440437531161,760.0,1.0,2.0,1.04,1.04,0.98,1.04,0.98,1.04,0.98,0.9590769965810924,0.9613426909142053,0.9998933185276163,1500,500,500,500,1|1|1,True,True,
dlinear,5.3284562564111885e-05,285.0679932282786,2.236273235748875,0.0,743.0043234083034,1.62148094914241,2.9311937979369027,23.705154128138446,4.052444741802375,20.004000515699516,85.83096784227627,70.30221189680978,128.9348134891926,0.5480621570272648,1.009477230916965,8.388608,0.5011727284799684,0.9849905522115341,8.388608,0.572246063635085,1.038943785320443,8.388608,8.388608,0.572246063635085,0.07107333515511663,1.5220244714190256,6.692466095592699,1.303965056691794,6.461647551385556,1.6439431569471878,6.885809860007989,0.9952618194290912,0.85074923520474,0.6234585222200555,0.9299509916497379,0.8476589031064632,1.1194481429319816,0.8484564186064143,0.933628090818249,0.8551667416978422,0.9943424084666561,1.1194481429319816,0.85042735447024,0.6160397770335141,0.6225971403368807,0.6317386492897715,0.05943450372870807,0.9072323160728574,1,0.15,48000,630.0,0.9776895312541,743.0440437531161,760.0,1.0,2.0,1.04,1.04,0.98,1.04,0.98,1.04,0.98,0.9590769965810924,0.9613426909142053,0.9998933185276163,1500,500,500,500,1|1|1,True,True,
linearp,0.00011327176035729084,605.9945293843022,2.242140215720681,0.0,742.9597343605261,2.074144743085383,3.023519419123677,23.703279225804966,8.238694653689025,16.70355952942176,222.6080306854018,221.08710640680246,162.29939229209782,0.6994123624629696,1.2589634613335159,8.388608,0.7064556191607757,1.2959424387296836,8.388608,0.6682767614612416,1.2090191306610087,8.388608,8.388608,0.7064556191607757,0.03817885769953404,3.2160767217784634,7.3328125285775485,3.4125488713828576,7.395057307228573,3.0285505673990287,6.980556812186607,0.9213210804840052,0.8345767668238117,3.9720362893986247,0.921760883737743,0.8165856261892069,0.924087096447701,0.8128689901216675,0.9179141771971437,0.8633331694196166,0.9212540524608626,0.924087096447701,0.8309292619101636,4.028046713715137,4.019348436150946,3.8687137183297904,0.2038981415851565,8.681876265026652,1,1.5,4800,6300.0,0.9776895312541,743.0440437531161,760.0,1.0,2.0,1.04,1.04,0.98,1.04,0.98,1.04,0.98,0.9410881070655682,0.9292830321555051,0.9998960988201384,1500,500,500,500,1|1|1,True,True,
