idx,date,truth,season,norros_f,linearP_f,farima_f,persist
7599,2001-11-09 18:30:00,1325309583176.0,0.0,1160528781678.3745,1169249361519.8547,1188845522676.063,1166036457496.0
7600,2001-11-09 18:40:00,1094986921632.0,0.0,1267538515087.7576,1269163574562.2556,1327836008820.5537,1325309583176.0
7601,2001-11-09 18:50:00,1003499871032.0,0.0,1138702607637.5889,1129109577951.4993,1082133601188.344,1094986921632.0
7602,2001-11-09 19:00:00,1123098757264.0,0.0,1066756600406.491,1071196932355.9021,1016911147979.0846,1003499871032.0
7603,2001-11-09 19:10:00,1011806058216.0,0.0,1129915973374.814,1139075498639.5898,1147466328819.0215,1123098757264.0
7604,2001-11-09 19:20:00,948678860440.0,0.0,1062735138572.9966,1061942783039.1758,1022814307956.6255,1011806058216.0
7605,2001-11-09 19:30:00,889188422584.0,0.0,1013273177518.9357,1019223803932.6676,972116271624.5938,948678860440.0
7606,2001-11-09 19:40:00,987953573632.0,0.0,964601748579.7971,971717299644.8248,919863631359.7524,889188422584.0
7607,2001-11-09 19:50:00,876707702024.0,0.0,1015796531632.864,1026805873391.8463,1023099979139.7048,987953573632.0
7608,2001-11-09 20:00:00,735562768976.0,0.0,946722423551.7333,948846801970.5184,899773319588.6023,876707702024.0
7609,2001-11-09 20:10:00,862115673384.0,0.0,846204879039.1155,853638461699.5127,772113141538.3783,735562768976.0
7610,2001-11-09 20:20:00,985876249872.0,0.0,905732498770.5121,921352774202.135,910434583662.0376,862115673384.0
7611,2001-11-09 20:30:00,1134948652320.0,0.0,983824274285.2761,991239279900.8059,1014253408309.9823,985876249872.0
7612,2001-11-09 20:40:00,1074712424488.0,0.0,1088436658129.8611,1091664209146.5771,1144886334147.003,1134948652320.0
7613,2001-11-09 20:50:00,1082646451024.0,0.0,1067143080637.5061,1061625379762.165,1065879007058.0242,1074712424488.0
7614,2001-11-09 21:00:00,930621052064.0,0.0,1076833921438.658,1077104181486.6165,1082191463153.1001,1082646451024.0
7615,2001-11-09 21:10:00,923719773120.0,0.0,984601790737.701,982089937206.8774,934409515216.1897,930621052064.0
7616,2001-11-09 21:20:00,772683396232.0,0.0,967261698810.5707,973982398234.2401,945003692728.4219,923719773120.0
7617,2001-11-09 21:30:00,1001134970520.0,0.0,864075379576.39,866910048129.9883,795485950938.8376,772683396232.0
7618,2001-11-09 21:40:00,1080454551344.0,0.0,992372365526.8118,1007390630641.0227,1038711774840.3091,1001134970520.0
7619,2001-11-09 21:50:00,1053446247568.0,0.0,1052897704870.5308,1053004008311.9658,1087934009320.3937,1080454551344.0
7620,2001-11-09 22:00:00,1096325648288.0,0.0,1046919311178.0258,1044264404160.346,1049937115320.6138,1053446247568.0
7621,2001-11-09 22:10:00,897334399072.0,0.0,1077831294367.2012,1078342051413.1941,1096070185290.3429,1096325648288.0
7622,2001-11-09 22:20:00,892476414512.0,0.0,957540692662.4641,952604227876.7911,895790594709.5308,897334399072.0
7623,2001-11-09 22:30:00,872156326288.0,0.0,939435458048.984,946984828063.346,914610302481.3519,892476414512.0
7624,2001-11-09 22:40:00,949483708688.0,0.0,918548210779.481,923598032220.7552,895026951408.844,872156326288.0
7625,2001-11-09 22:50:00,1002368873768.0,0.0,960724326580.0806,967751098354.1945,972265611347.7617,949483708688.0
7626,2001-11-09 23:00:00,1096572504840.0,0.0,996330225303.2281,998775303597.9548,1013483170400.1158,1002368873768.0
7627,2001-11-09 23:10:00,903959915976.0,0.0,1060708647400.8381,1061794541677.3093,1097688388199.1753,1096572504840.0
7628,2001-11-09 23:20:00,926587216224.0,0.0,950391801126.8685,943855203241.3575,897637270215.507,903959915976.0
7629,2001-11-09 23:30:00,1058256526896.0,0.0,952781237319.3226,959208797949.8572,942194646002.8302,926587216224.0
7630,2001-11-09 23:40:00,1014801484360.0,0.0,1034007504069.5482,1039033698711.7745,1071552409150.5547,1058256526896.0
7631,2001-11-09 23:50:00,863715219392.0,0.0,1015133111000.2429,1011710572390.6891,1011065122736.7642,1014801484360.0
7632,2001-11-10 00:00:00,982335068256.0,0.0,920382598555.5057,918783050214.5848,866790261235.5315,863715219392.0
7633,2001-11-10 00:10:00,1023179717760.0,0.0,984063579168.7323,992942741022.529,1003792617719.4902,982335068256.0
7634,2001-11-10 00:20:00,899222795184.0,0.0,1013745589744.1597,1014340177121.9435,1030335942026.6243,1023179717760.0
7635,2001-11-10 00:30:00,851764967080.0,0.0,938377397728.6459,935734278773.9379,900573653384.3219,899222795184.0
7636,2001-11-10 00:40:00,809097771520.0,0.0,898899457359.0211,903195594985.0763,867458426459.392,851764967080.0
7637,2001-11-10 00:50:00,768447066472.0,0.0,863222425282.1002,868218019738.3376,831069971591.5886,809097771520.0
7638,2001-11-10 01:00:00,781352437888.0,0.0,828194866814.9072,834288602473.1855,794717107892.4276,768447066472.0
7639,2001-11-10 01:10:00,700800561168.0,0.0,826768524475.6034,834417309684.2144,810282615449.91,781352437888.0
7640,2001-11-10 01:20:00,680296265024.0,0.0,770577811696.3872,775183280685.5334,727060326452.0333,700800561168.0
7641,2001-11-10 01:30:00,763025173736.0,0.0,746528728436.9104,755242485458.3506,714579839080.7004,680296265024.0
7642,2001-11-10 01:40:00,706426968624.0,0.0,789831094591.1118,799490135539.7825,796797624042.425,763025173736.0
7643,2001-11-10 01:50:00,660851842064.0,0.0,753755960579.5896,756495603188.453,726699664891.7997,706426968624.0
7644,2001-11-10 02:00:00,620454465952.0,0.0,719739282338.4856,725817890332.2825,687116064445.8909,660851842064.0
7645,2001-11-10 02:10:00,569724167208.0,0.0,686092823902.982,693122275590.6338,650616106763.9496,620454465952.0
7646,2001-11-10 02:20:00,464912408568.0,0.0,646214114324.0155,654050559446.6277,604650619058.53,569724167208.0
7647,2001-11-10 02:30:00,716702570272.0,0.0,569785077116.5175,578311064884.1844,506632383408.81165,464912408568.0
7648,2001-11-10 02:40:00,629250888736.0,0.0,711548007440.4681,728460554647.7335,763063315409.8234,716702570272.0
7649,2001-11-10 02:50:00,523342698672.0,0.0,668359538034.2379,666846421861.9797,643824356382.359,629250888736.0
7650,2001-11-10 03:00:00,576443895104.0,0.0,598369902702.8994,603191755367.0521,548218162889.5834,523342698672.0
7651,2001-11-10 03:10:00,556431814744.0,0.0,619376063048.4852,629740404979.2341,611308208852.0631,576443895104.0
7652,2001-11-10 03:20:00,563961310440.0,0.0,604337278657.9733,609725422177.6697,583603604211.6771,556431814744.0
7653,2001-11-10 03:30:00,539780351456.0,0.0,604865735262.1565,611645626348.2264,590987492430.189,563961310440.0
7654,2001-11-10 03:40:00,536535804784.0,0.0,587857329911.6318,593342108073.0171,565967071587.3036,539780351456.0
7655,2001-11-10 03:50:00,529757266920.0,0.0,580692583092.1605,587299435711.5078,563443043234.1201,536535804784.0
7656,2001-11-10 04:00:00,548451181736.0,0.0,572700264287.5228,578633445490.562,554683988568.291,529757266920.0
7657,2001-11-10 04:10:00,593209851568.0,0.0,583009272647.8843,589478228340.6318,573930977102.3582,548451181736.0
7658,2001-11-10 04:20:00,552434782368.0,0.0,611856085416.436,617577062299.0948,615758505297.8682,593209851568.0
7659,2001-11-10 04:30:00,587480527600.0,0.0,589511970833.7719,592107055095.568,570452403205.7789,552434782368.0
7660,2001-11-10 04:40:00,523676850752.0,0.0,607964671025.1373,613684678411.8771,608212792766.1089,587480527600.0
7661,2001-11-10 04:50:00,598183094288.0,0.0,568288773906.2736,570384847417.4358,540665260137.8844,523676850752.0
7662,2001-11-10 05:00:00,585298450608.0,0.0,608717762817.5396,615775686861.419,619519096754.8749,598183094288.0
7663,2001-11-10 05:10:00,612487395952.0,0.0,604036053652.1755,605620938147.0154,597693304116.2589,585298450608.0
7664,2001-11-10 05:20:00,587989628560.0,0.0,620741333819.0199,624022983365.7932,623714532490.7728,612487395952.0
7665,2001-11-10 05:30:00,608230671144.0,0.0,609329083435.7394,610653154457.9707,598176555191.457,587989628560.0
7666,2001-11-10 05:40:00,584656156760.0,0.0,621119466854.8374,624595928492.3497,621346179447.7963,608230671144.0
7667,2001-11-10 05:50:00,592120786968.0,0.0,606563983402.6788,608010577278.2915,595025060680.408,584656156760.0
7668,2001-11-10 06:00:00,584594814680.0,0.0,609142267832.8734,612387743023.9154,605253362872.8815,592120786968.0
7669,2001-11-10 06:10:00,600433319584.0,0.0,602255445317.8301,604293179448.6805,594741739966.326,584594814680.0
7670,2001-11-10 06:20:00,578482584912.0,0.0,611201326147.4156,613964239644.4226,610885768316.2341,600433319584.0
7671,2001-11-10 06:30:00,611398074472.0,0.0,597893604808.4125,599165647664.8608,586760630212.515,578482584912.0
7672,2001-11-10 06:40:00,627493421352.0,0.0,617497145866.0198,620765456994.4042,622102933301.6954,611398074472.0
7673,2001-11-10 06:50:00,592674206512.0,0.0,629747618671.4178,630919500541.8278,634131789193.0994,627493421352.0
7674,2001-11-10 07:00:00,556708526560.0,0.0,609772230059.9878,609963288795.2596,598388357688.0143,592674206512.0
7675,2001-11-10 07:10:00,484691518792.0,0.0,583028901031.2793,584635641242.2064,564819971195.021,556708526560.0
7676,2001-11-10 07:20:00,558528488464.0,0.0,533047589786.42456,535260420143.7556,497793177209.2324,484691518792.0
7677,2001-11-10 07:30:00,621898740912.0,0.0,571552775737.3524,578713510174.4141,579753516526.8884,558528488464.0
7678,2001-11-10 07:40:00,627612715552.0,0.0,612542033527.7037,615057248287.9421,632362932763.8901,621898740912.0
7679,2001-11-10 07:50:00,555757757544.0,0.0,620618705033.3256,619786172077.7909,627789238668.8975,627612715552.0
7680,2001-11-10 08:00:00,549321144392.0,0.0,578576387498.604,577063766427.729,556692018647.4089,555757757544.0
7681,2001-11-10 08:10:00,572235104840.0,0.0,569193632491.0322,572012214687.5437,559104877983.5947,549321144392.0
7682,2001-11-10 08:20:00,477595703368.0,0.0,579341452350.1218,581815910055.9287,581166432765.3903,572235104840.0
7683,2001-11-10 08:30:00,639802290792.0,0.0,518743531900.6752,518198155517.22754,483978155996.5372,477595703368.0
7684,2001-11-10 08:40:00,558212613264.0,0.0,612468601018.8231,619972176576.6376,654217099425.407,639802290792.0
7685,2001-11-10 08:50:00,577625286744.0,0.0,570118800597.4475,565360656148.1077,553753908271.2552,558212613264.0
7686,2001-11-10 09:00:00,570623592264.0,0.0,579300413895.6271,581571298106.209,581859065141.9578,577625286744.0
7687,2001-11-10 09:10:00,551765459760.0,0.0,574611661088.4911,574481040569.9772,572148865396.6742,570623592264.0
7688,2001-11-10 09:20:00,550184911328.0,0.0,561981264650.1322,562218056111.7095,553858810935.4783,551765459760.0
7689,2001-11-10 09:30:00,567308341904.0,0.0,559313098212.125,560600112902.5573,555148564625.3337,550184911328.0
7690,2001-11-10 09:40:00,618714278664.0,0.0,568198606664.7626,569460634943.3816,571462518318.6653,567308341904.0
7691,2001-11-10 09:50:00,671224581768.0,0.0,601049928631.7749,601880636291.3578,619500724763.8345,618714278664.0
7692,2001-11-10 10:00:00,591057721920.0,0.0,638852004084.7783,637488813268.1238,664825066209.3727,671224581768.0
7693,2001-11-10 10:10:00,568863309560.0,0.0,594708109495.342,589721930809.6619,579289546888.4542,591057721920.0
7694,2001-11-10 10:20:00,599267450120.0,0.0,576971212492.1342,577009488801.8004,566127004908.61,568863309560.0
7695,2001-11-10 10:30:00,633526749600.0,0.0,594939470426.2881,596307159501.2495,601912175675.2015,599267450120.0
7696,2001-11-10 10:40:00,544744585288.0,0.0,616986959378.4658,616738115307.1317,631423662508.4229,633526749600.0
7697,2001-11-10 10:50:00,505277905856.0,0.0,563463292496.9789,560031116914.7957,538594652369.36633,544744585288.0
7698,2001-11-10 11:00:00,627377697544.0,0.0,532703138396.31433,534505010474.1987,510684842673.0392,505277905856.0
7699,2001-11-10 11:10:00,645653090264.0,0.0,603766723518.3274,608616375080.7021,635876000672.8151,627377697544.0
7700,2001-11-10 11:20:00,672874899976.0,0.0,622974983242.2285,620272571492.6385,639320766464.536,645653090264.0
7701,2001-11-10 11:30:00,601332233824.0,0.0,645144844818.1356,643092099038.7471,663424987792.5929,672874899976.0
7702,2001-11-10 11:40:00,559260629400.0,0.0,605000114731.6924,600591419125.9039,590116888246.5784,601332233824.0
7703,2001-11-10 11:50:00,608002920024.0,0.0,574979761880.4249,574801458176.5303,557591160125.5862,559260629400.0
7704,2001-11-10 12:00:00,546859349480.0,0.0,601260061199.6288,603608308937.8503,611455534728.0734,608002920024.0
7705,2001-11-10 12:10:00,573720413008.0,0.0,564658584357.9702,562806039677.0245,545835569577.1408,546859349480.0
7706,2001-11-10 12:20:00,711677876952.0,0.0,576696668740.1262,579305689118.2188,578795451232.547,573720413008.0
7707,2001-11-10 12:30:00,799691302928.0,0.0,664675483298.3002,666968040244.6783,712258235906.9329,711677876952.0
7708,2001-11-10 12:40:00,921857695848.0,0.0,732525971966.1312,728073860062.9867,782118015905.7026,799691302928.0
7709,2001-11-10 12:50:00,933833911936.0,0.0,824881409998.1421,818843250206.0327,893495191134.7324,921857695848.0
7710,2001-11-10 13:00:00,957659473824.0,0.0,851385976733.4574,839687283416.0901,892392970740.2753,933833911936.0
7711,2001-11-10 13:10:00,1064699583320.0,0.0,878734064359.6292,868919945775.3905,917128638114.3033,957659473824.0
7712,2001-11-10 13:20:00,964583962312.0,0.0,956809059836.1296,948086666319.2213,1022810102318.5884,1064699583320.0
7713,2001-11-10 13:30:00,1188964910568.0,0.0,910044846889.5485,894672981693.6033,914540241941.5515,964583962312.0
7714,2001-11-10 13:40:00,1231499893480.0,0.0,1053772738027.6365,1049731988814.2407,1150490789796.9978,1188964910568.0
7715,2001-11-10 13:50:00,1073666889824.0,0.0,1104045306671.7097,1086869785439.8308,1169551910460.1443,1231499893480.0
7716,2001-11-10 14:00:00,1229129849888.0,0.0,1020809453524.5215,1002359098060.5906,1011293277477.6348,1073666889824.0
7717,2001-11-10 14:10:00,1005888333856.0,0.0,1116718175268.923,1111419113239.1982,1187312903237.7073,1229129849888.0
7718,2001-11-10 14:20:00,837736215176.0,0.0,989867821332.5479,971080078160.1602,952019196025.2021,1005888333856.0
7719,2001-11-10 14:30:00,888000533664.0,0.0,872213027397.2251,866892900105.6282,814600037844.4382,837736215176.0
7720,2001-11-10 14:40:00,799718098200.0,0.0,885395665059.7812,888552735065.5673,886433655414.11,888000533664.0
7721,2001-11-10 14:50:00,955643864632.0,0.0,824537274131.764,821443894622.1919,793377962382.1992,799718098200.0
7722,2001-11-10 15:00:00,942941684144.0,0.0,912625249115.2305,917330501370.1704,956506009429.0946,955643864632.0
7723,2001-11-10 15:10:00,1064729408912.0,0.0,912655860380.8468,906360944206.2668,924438277949.7656,942941684144.0
7724,2001-11-10 15:20:00,990944454568.0,0.0,993310929416.7566,991399790172.0117,1046220096672.2742,1064729408912.0
7725,2001-11-10 15:30:00,1042107601368.0,0.0,959453413060.5476,949149079296.7471,960279896376.7029,990944454568.0
7726,2001-11-10 15:40:00,1110389708032.0,0.0,991983885818.3153,988649625619.1135,1020380055725.8981,1042107601368.0
7727,2001-11-10 15:50:00,1097772718824.0,0.0,1040662430238.3542,1034641437502.288,1082725544195.3284,1110389708032.0
7728,2001-11-10 16:00:00,1148772463736.0,0.0,1042540935539.3458,1033273476346.2471,1063397641243.686,1097772718824.0
7729,2001-11-10 16:10:00,1082213621384.0,0.0,1079933487078.2173,1073461998913.0981,1117102655650.52,1148772463736.0
7730,2001-11-10 16:20:00,1044014794664.0,0.0,1045555925477.0095,1035229905069.7603,1046295841117.3889,1082213621384.0
7731,2001-11-10 16:30:00,867701750320.0,0.0,1021818349278.0237,1016282405172.7324,1019722566792.5491,1044014794664.0
7732,2001-11-10 16:40:00,968404491608.0,0.0,906637866033.2869,900270079633.4576,850967361370.2479,867701750320.0
7733,2001-11-10 16:50:00,926026041920.0,0.0,954439076452.6719,959878219116.4078,972171421168.9342,968404491608.0
7734,2001-11-10 17:00:00,820799207136.0,0.0,928706714677.9833,925342187680.904,918727884286.7891,926026041920.0
7735,2001-11-10 17:10:00,977418344248.0,0.0,857966491138.1249,856596316599.4119,818769776298.3234,820799207136.0
7736,2001-11-10 17:20:00,1014724411440.0,0.0,946170692288.3251,952622428651.199,985522089301.9365,977418344248.0
7737,2001-11-10 17:30:00,941429402856.0,0.0,978322794677.7898,974593675863.2114,1003712926494.4153,1014724411440.0
7738,2001-11-10 17:40:00,992504762888.0,0.0,938954766200.05,933700707929.2878,926626970852.9761,941429402856.0
7739,2001-11-10 17:50:00,960048424672.0,0.0,968676405603.5693,969089715758.85,986630463248.0381,992504762888.0
7740,2001-11-10 18:00:00,837104000824.0,0.0,951084150002.4099,947211565767.0392,948578590133.5562,960048424672.0
7741,2001-11-10 18:10:00,741564922472.0,0.0,872010795619.9642,869002631677.498,831044937462.8341,837104000824.0
7742,2001-11-10 18:20:00,806144113024.0,0.0,800435911588.8798,803039281047.3998,751795583406.5004,741564922472.0
7743,2001-11-10 18:30:00,798558558736.0,0.0,827543922740.3226,835328154292.4525,827083887050.8444,806144113024.0
7744,2001-11-10 18:40:00,921861240584.0,0.0,820300787535.6593,822577387906.3965,810206566925.351,798558558736.0
7745,2001-11-10 18:50:00,922703090016.0,0.0,896105065931.868,900914794868.6404,930958229388.4,921861240584.0
7746,2001-11-10 19:00:00,959039811104.0,0.0,906925375916.9219,904169165330.837,917738337279.9545,922703090016.0
7747,2001-11-10 19:10:00,972576277680.0,0.0,934432389033.9207,933603666891.626,953260185656.6902,959039811104.0
7748,2001-11-10 19:20:00,868161563304.0,0.0,948921025641.6696,946313752498.2665,963308320253.6638,972576277680.0
7749,2001-11-10 19:30:00,782563455632.0,0.0,886665780985.0,882388693766.5735,858776306320.3159,868161563304.0
7750,2001-11-10 19:40:00,772182819120.0,0.0,825777656396.4865,826843635326.8859,787046126145.4419,782563455632.0
7751,2001-11-10 19:50:00,746074955568.0,0.0,809437006295.1377,814491434061.8014,788141690360.1658,772182819120.0
7752,2001-11-10 20:00:00,807675047032.0,0.0,786631911126.2825,790792503981.785,762814717614.5165,746074955568.0
7753,2001-11-10 20:10:00,840341260416.0,0.0,820562021093.6206,826812479923.6399,826019154500.5366,807675047032.0
7754,2001-11-10 20:20:00,827444114792.0,0.0,844647450543.278,847262333585.3209,851379947471.0591,840341260416.0
7755,2001-11-10 20:30:00,805440287952.0,0.0,840502245908.4312,841572422579.1066,834594811420.4495,827444114792.0
7756,2001-11-10 20:40:00,737077515224.0,0.0,827489660536.4553,829436827297.0564,815086069555.3479,805440287952.0
7757,2001-11-10 20:50:00,732674412416.0,0.0,782015002302.0315,784114937529.5846,750023088267.4331,737077515224.0
7758,2001-11-10 21:00:00,828926450472.0,0.0,772026893214.641,777784386680.6359,753408634291.7988,732674412416.0
7759,2001-11-10 21:10:00,877390698824.0,0.0,829309309386.9377,835923587768.5573,849355758112.4868,828926450472.0
7760,2001-11-10 21:20:00,773352621000.0,0.0,865158418955.8829,866189430011.8313,883613508102.4485,877390698824.0
7761,2001-11-10 21:30:00,790101572960.0,0.0,806933761477.2834,804721129337.9276,776262412231.2316,773352621000.0
7762,2001-11-10 21:40:00,747856563600.0,0.0,810882377033.2075,815723355915.0637,805153631690.834,790101572960.0
7763,2001-11-10 21:50:00,676362769976.0,0.0,780983995657.348,782616990221.864,759687280211.0822,747856563600.0
7764,2001-11-10 22:00:00,658308717256.0,0.0,730939313519.2034,734365795549.2643,694880229435.937,676362769976.0
7765,2001-11-10 22:10:00,656404518168.0,0.0,707883096580.8503,714277986064.5222,682653463405.6982,658308717256.0
7766,2001-11-10 22:20:00,725902706960.0,0.0,698639169258.2056,704698130976.8828,680287602056.0697,656404518168.0
7767,2001-11-10 22:30:00,759193369960.0,0.0,738786819717.7075,745523560401.0688,748386283861.7192,725902706960.0
7768,2001-11-10 22:40:00,740134220272.0,0.0,762734521537.9705,765244489380.0652,770859157905.5928,759193369960.0
7769,2001-11-10 22:50:00,769957920672.0,0.0,755657172415.4004,756727766718.6879,748614328825.6769,740134220272.0
7770,2001-11-10 23:00:00,807108473336.0,0.0,774407909817.2461,777267951098.8711,779616411830.3523,769957920672.0
7771,2001-11-10 23:10:00,748891938056.0,0.0,801231574256.9938,802817616378.9382,813858228704.2866,807108473336.0
7772,2001-11-10 23:20:00,730735357336.0,0.0,768018954633.5066,766782085595.6311,751004790406.6409,748891938056.0
7773,2001-11-10 23:30:00,936785420992.0,0.0,753751687509.8962,756217014415.3643,740244348910.8711,730735357336.0
7774,2001-11-10 23:40:00,753158693952.0,0.0,881901584013.0922,887859524217.3998,946494228734.4836,936785420992.0
7775,2001-11-10 23:50:00,675936811832.0,0.0,781624804060.926,772279415066.506,740436766167.0879,753158693952.0
7776,2001-11-11 00:00:00,613052670776.0,0.0,724017012885.7944,727032925753.0624,685860541045.8099,675936811832.0
7777,2001-11-11 00:10:00,471986278992.0,0.0,672608854092.9746,677026176659.2224,632848551775.3109,613052670776.0
7778,2001-11-11 00:20:00,527181371352.0,0.0,570983389848.1648,576108178202.5576,499943988943.42896,471986278992.0
7779,2001-11-11 00:30:00,529696256312.0,0.0,585550367518.1931,598361144629.5002,567673939895.3495,527181371352.0
7780,2001-11-11 00:40:00,369058854416.0,0.0,581904873372.4465,589254293286.2708,562620832567.5101,529696256312.0
7781,2001-11-11 00:50:00,470375758456.0,0.0,474660363733.8041,479442597585.0254,400596431462.1178,369058854416.0
7782,2001-11-11 01:00:00,503523075200.0,0.0,520187483130.2366,535174694967.2506,516100429205.1749,470375758456.0
7783,2001-11-11 01:10:00,476813475472.0,0.0,541015626384.8691,548077796501.0665,536262553975.1248,503523075200.0
7784,2001-11-11 01:20:00,490322780536.0,0.0,524214259153.8876,529528852327.4896,503514645096.433,476813475472.0
7785,2001-11-11 01:30:00,512211467736.0,0.0,528423748955.3728,535198787331.1638,517306081097.0408,490322780536.0
7786,2001-11-11 01:40:00,504124919168.0,0.0,540857142796.3281,546541560899.1211,536420042964.61597,512211467736.0
7787,2001-11-11 01:50:00,495667598752.0,0.0,535297886008.9115,539389037466.4526,524289872827.209,504124919168.0
7788,2001-11-11 02:00:00,473207454680.0,0.0,527481127149.3782,531813061014.01013,514773086339.81354,495667598752.0
7789,2001-11-11 02:10:00,516530220248.0,0.0,510758459996.2762,514855530269.4708,491924817972.11334,473207454680.0
7790,2001-11-11 02:20:00,452908270560.0,0.0,535437414544.95966,541366690413.4127,537260305683.4038,516530220248.0
7791,2001-11-11 02:30:00,549413320512.0,0.0,496723928154.88116,498618013291.97394,468361456239.5305,452908270560.0
7792,2001-11-11 02:40:00,446104535136.0,0.0,553290540871.5765,560870238557.3951,571325550283.3278,549413320512.0
7793,2001-11-11 02:50:00,430371637120.0,0.0,492866800947.20386,492166719757.0541,457203704863.4259,446104535136.0
7794,2001-11-11 03:00:00,458494074240.0,0.0,475491851332.40344,481719126999.43524,453014185200.01434,430371637120.0
7795,2001-11-11 03:10:00,517327807520.0,0.0,487617295893.9588,493742354546.4404,482247257906.96405,458494074240.0
7796,2001-11-11 03:20:00,645433684408.0,0.0,522987169153.2454,527758896426.84186,534958008929.12964,517327807520.0
7797,2001-11-11 03:30:00,739888281568.0,0.0,607809050013.7227,610869281659.1871,652729108681.7054,645433684408.0
7798,2001-11-11 03:40:00,712249117424.0,0.0,680948798270.7031,678353892662.0894,730451156452.4875,739888281568.0
7799,2001-11-11 03:50:00,777568985016.0,0.0,678455863009.0522,671468070961.5317,692113296058.571,712249117424.0
7800,2001-11-11 04:00:00,689390060288.0,0.0,726349964526.3455,723592454324.0032,761758886996.5867,777568985016.0
7801,2001-11-11 04:10:00,696641920400.0,0.0,680505873804.2656,672825753643.5787,669177890238.4231,689390060288.0
7802,2001-11-11 04:20:00,713819376440.0,0.0,682946356824.0819,681908661971.1208,688029479947.7281,696641920400.0
7803,2001-11-11 04:30:00,622247652672.0,0.0,694388944487.5692,692464877796.8607,705512640433.0728,713819376440.0
7804,2001-11-11 04:40:00,665982578384.0,0.0,638222663245.2698,634217426127.19,613172790099.4363,622247652672.0
7805,2001-11-11 04:50:00,610479432920.0,0.0,659587881903.6597,661973217894.0725,667523919572.8406,665982578384.0
7806,2001-11-11 05:00:00,574774451672.0,0.0,625995564603.5873,624005628254.6815,608817589895.608,610479432920.0
7807,2001-11-11 05:10:00,579791615336.0,0.0,598600223866.179,599967969894.4183,580236481049.2853,574774451672.0
7808,2001-11-11 05:20:00,584211868232.0,0.0,595210067923.7146,597801386810.0093,588140189452.3356,579791615336.0
7809,2001-11-11 05:30:00,618235098408.0,0.0,595290714802.3739,597095687757.6306,591536006842.7413,584211868232.0
7810,2001-11-11 05:40:00,520035856400.0,0.0,614988119733.0697,616824518856.4104,623532797442.937,618235098408.0
7811,2001-11-11 05:50:00,587221352952.0,0.0,554007957012.0966,552167054212.8232,521364365585.5144,520035856400.0
7812,2001-11-11 06:00:00,587619717680.0,0.0,588545974982.9268,593847409765.1097,598668914307.142,587221352952.0
7813,2001-11-11 06:10:00,586062799280.0,0.0,590857737416.3152,590849400207.051,590891389772.1537,587619717680.0
7814,2001-11-11 06:20:00,584880175984.0,0.0,590835360114.4988,591541600478.3878,589162880787.9456,586062799280.0
7815,2001-11-11 06:30:00,586778095008.0,0.0,590055252678.8351,590740791421.1924,588165114942.3308,584880175984.0
7816,2001-11-11 06:40:00,587457676992.0,0.0,590688129041.7396,591377471745.8181,589678321733.4651,586778095008.0
7817,2001-11-11 06:50:00,518212785464.0,0.0,591059869749.8411,591579242965.296,590070962847.9952,587457676992.0
7818,2001-11-11 07:00:00,587383578000.0,0.0,546840835193.9287,546312382386.30756,521670160281.225,518212785464.0
7819,2001-11-11 07:10:00,610727008968.0,0.0,583661755525.3562,588138710374.8938,597176843028.5116,587383578000.0
7820,2001-11-11 07:20:00,546888763160.0,0.0,601133240723.0917,600720652615.349,611304406698.2625,610727008968.0
7821,2001-11-11 07:30:00,513774002176.0,0.0,564367662500.8883,562606675549.0948,546785850115.4343,546888763160.0
7822,2001-11-11 07:40:00,496708387784.0,0.0,536898960112.3846,538352258728.73236,519511568294.80585,513774002176.0
7823,2001-11-11 07:50:00,517901655552.0,0.0,519964864402.39966,522227184578.3826,505728305798.6751,496708387784.0
7824,2001-11-11 08:00:00,447238303120.0,0.0,528285905649.1035,531318874908.77966,527657353993.5947,517901655552.0
7825,2001-11-11 08:10:00,495244407528.0,0.0,481677091505.5908,481780402343.47534,453319350821.7019,447238303120.0
7826,2001-11-11 08:20:00,512999154400.0,0.0,505421210568.71423,510548152045.19116,508833307165.9196,495244407528.0
7827,2001-11-11 08:30:00,564457957864.0,0.0,516939719968.07715,518484667613.1804,520369603552.2164,512999154400.0
7828,2001-11-11 08:40:00,488909310864.0,0.0,549914521914.7987,551326828685.0051,566735702479.055,564457957864.0
7829,2001-11-11 08:50:00,485608588888.0,0.0,507857372222.8257,505324131231.5914,486779061056.28284,488909310864.0
7830,2001-11-11 09:00:00,520989242088.0,0.0,501590344518.1024,504211543600.8262,492640895127.9347,485608588888.0
7831,2001-11-11 09:10:00,507056852744.0,0.0,521586679975.61206,523992365089.60156,527879337415.8582,520989242088.0
7832,2001-11-11 09:20:00,497058673520.0,0.0,514691966760.0939,514725595476.1112,509769767166.68494,507056852744.0
7833,2001-11-11 09:30:00,548596714320.0,0.0,507880810696.2883,508954868758.83325,501424010178.17786,497058673520.0
7834,2001-11-11 09:40:00,488636190200.0,0.0,539308819890.8825,541516236413.0987,553356466216.54,548596714320.0
7835,2001-11-11 09:50:00,510251116840.0,0.0,505084138956.32117,503217776525.9308,487953835130.53577,488636190200.0
7836,2001-11-11 10:00:00,574336349440.0,0.0,515209924702.5681,517800738160.76904,515983977469.3398,510251116840.0
7837,2001-11-11 10:10:00,577130004800.0,0.0,556594524618.5785,558217243882.616,577405788944.7382,574336349440.0
