idx,date,truth,season,norros_f,linearP_f,farima_f,persist
7545,2001-11-09 09:30:00,864212008248.0,398996514177.25,1128357450568.9255,1118431801552.4321,1137761787356.588,1135079397844.0396
7546,2001-11-09 09:40:00,1002445873968.0,436756428287.6875,988502842906.8406,983453720331.4221,961772981470.9027,901971922358.4445
7547,2001-11-09 09:50:00,1094674294712.0,469481559694.25,1058501930758.1992,1069687725173.8146,1048537496861.1212,1035171005374.5607
7548,2001-11-09 10:00:00,1105998025784.0,498341367183.875,1120958015434.1584,1123543790581.98,1122331478483.6362,1123534102201.6292
7549,2001-11-09 10:10:00,1064827805192.0,510294994797.5,1124058550166.5342,1123671783581.0347,1124094343881.5596,1117951653397.6453
7550,2001-11-09 10:20:00,1455358935472.0,521568852761.9375,1099553665311.5552,1099500735978.0713,1093798587794.665,1076101663156.4274
7551,2001-11-09 10:30:00,1229016731464.0,537981806413.4375,1351885518424.6418,1360367875443.1548,1397624312138.123,1471771889123.4907
7552,2001-11-09 10:40:00,1111543329480.0,549515902781.125,1239664656780.5068,1221170483672.5962,1251235294740.5115,1240550827831.6975
7553,2001-11-09 10:50:00,1260863273832.0,570672658796.4375,1172544451953.6587,1171416473029.3064,1164356160624.37,1132700085495.3098
7554,2001-11-09 11:00:00,1071156003872.0,584997922657.4375,1255280178328.0503,1261139752051.7312,1264891356912.1265,1275188537692.978
7555,2001-11-09 11:10:00,1168625418584.0,587237475711.75,1133242690721.8137,1127246115899.7595,1115650046581.9805,1073395556926.3176
7556,2001-11-09 11:20:00,1193101993320.0,594796022178.0625,1184753176878.6113,1193564629540.6973,1181554249424.66,1176183965050.335
7557,2001-11-09 11:30:00,1212706791944.0,590976161752.3125,1191940011741.0159,1192663206977.7378,1192690277592.0942,1189282132894.2507
7558,2001-11-09 11:40:00,1222314138616.0,585653790578.125,1201086520245.9272,1201826097470.24,1206758685094.9307,1207384420769.8071
7559,2001-11-09 11:50:00,1276557711608.0,575243878653.5,1202490605938.5244,1202053252487.5386,1210016510176.6284,1211904226691.3657
7560,2001-11-09 12:00:00,1318210231144.0,583355825284.625,1253290440696.1362,1253064358040.154,1269936465870.6775,1284669658239.1064
7561,2001-11-09 12:10:00,1413554615288.0,582190091460.625,1280115488060.3599,1276783277097.6719,1300749721925.616,1317044497319.979
7562,2001-11-09 12:20:00,1238568539768.0,583737953852.375,1348839762970.3394,1345674142175.2695,1381969550604.8115,1415102477679.7349
7563,2001-11-09 12:30:00,1089612404160.0,579320991134.3125,1245371287013.059,1234619966192.8916,1251985324557.109,1234151577049.941
7564,2001-11-09 12:40:00,1121050182792.0,574843252504.9375,1140433015211.3252,1139722387976.2368,1126363080921.1055,1085134665530.6431
7565,2001-11-09 12:50:00,1024697011696.0,574711007719.8125,1146751546392.228,1153269813230.203,1139024121402.4287,1120917938006.8567
7566,2001-11-09 13:00:00,1168838688616.0,569857740385.9375,1076719521108.3258,1078048026061.4226,1056928038344.8005,1019843744362.1136
7567,2001-11-09 13:10:00,1395884041424.0,569763157380.125,1159667335405.66,1168990424766.5808,1161624304900.7085,1168744105610.2173
7568,2001-11-09 13:20:00,1304225766784.0,575292654728.6875,1316407963794.4546,1318599822327.2534,1349789330069.855,1401413538772.5894
7569,2001-11-09 13:30:00,1190604901976.0,584360745538.625,1286612854221.948,1275389722836.2483,1304779743216.588,1313293857593.9224
7570,2001-11-09 13:40:00,1301930066240.0,590591457997.625,1218185170763.1777,1213862021578.543,1216803396951.5732,1196835614434.9841
7571,2001-11-09 13:50:00,1199707858128.0,588004366842.375,1274523297432.3503,1278445388675.5884,1286364513657.191,1299342975084.764
7572,2001-11-09 14:00:00,1178171112768.0,594240791893.75,1223418393963.1833,1218455960573.7676,1221468919337.646,1205944283179.3735
7573,2001-11-09 14:10:00,1246462036752.0,606144069576.0625,1212103890153.0327,1214054768638.97,1205818769736.4153,1190074390450.2952
7574,2001-11-09 14:20:00,1313742249248.0,615500809399.75,1252100789512.8594,1255308840994.0044,1254149175913.8496,1255818776575.661
7575,2001-11-09 14:30:00,1318114739344.0,614173763506.3125,1289516173088.6123,1289785226489.041,1300063802866.4485,1312415203354.558
7576,2001-11-09 14:40:00,1303198415976.0,624477926205.375,1309309715432.1802,1306726862104.7314,1320204793714.7769,1328418902043.0586
7577,2001-11-09 14:50:00,1282567414896.0,630907862275.8125,1303129192165.7964,1300556110784.3306,1309834865120.5303,1309628352046.461
7578,2001-11-09 15:00:00,1200830514456.0,619467973019.9375,1274015632467.1511,1272752794346.3875,1276832361159.0605,1271127525640.128
7579,2001-11-09 15:10:00,1042312859680.0,601348915298.125,1208932249431.503,1208037725633.59,1202348908034.1353,1182711456734.1733
7580,2001-11-09 15:20:00,1179181173872.0,593256377128.875,1104896485120.7764,1105972474736.2703,1079561585300.1055,1034220321510.7522
7581,2001-11-09 15:30:00,1126878249784.0,584840529828.875,1172003070507.9346,1182575407876.7297,1168655282591.0703,1170765326571.9805
7582,2001-11-09 15:40:00,1260372872096.0,572710191533.25,1136284900859.6738,1135546120109.099,1128563637287.9548,1114747911488.3953
7583,2001-11-09 15:50:00,1111207370760.0,557609186039.0625,1210996548508.5813,1216409396484.143,1223366392346.414,1245271866601.812
7584,2001-11-09 16:00:00,1160711896488.0,538069836993.125,1117626332067.5532,1111649675284.095,1111429875536.4575,1091668021714.0715
7585,2001-11-09 16:10:00,1375348654760.0,520029546159.9375,1136491589646.8013,1141310178038.7612,1139665219509.0369,1142671605654.7947
7586,2001-11-09 16:20:00,1416783837728.0,512343541670.8125,1280469893953.918,1282907726670.995,1314567362847.605,1367662650270.8618
7587,2001-11-09 16:30:00,1270776945152.0,501147651961.0,1325190915579.6821,1315790442727.231,1361327844379.5469,1405587948018.1704
7588,2001-11-09 16:40:00,1229353702480.0,496402249954.3125,1250864968725.719,1239653034530.1152,1264871933959.8499,1266031543145.3193
7589,2001-11-09 16:50:00,1276063369944.0,485860011678.8125,1213663962664.2573,1211110414159.9724,1221079887894.3022,1218811464204.4727
7590,2001-11-09 17:00:00,1280270531272.0,474327719149.5,1234801475738.8372,1234102341486.2075,1249930140737.1348,1264531077414.6694
7591,2001-11-09 17:10:00,1254320688264.0,448653430082.5625,1224004589192.729,1220165064495.1729,1239938072355.3333,1254596242205.089
7592,2001-11-09 17:20:00,1237987450912.0,421921288984.25,1199588007692.9585,1195536768887.9297,1215797105257.5137,1227588547165.7097
7593,2001-11-09 17:30:00,1284959292584.0,403309953435.5,1188461068246.435,1184596830010.5903,1206638807070.56,1219376115363.2234
7594,2001-11-09 17:40:00,1269122518632.0,401411970388.3125,1232377994168.248,1229289592124.4963,1257009971958.989,1283061309536.794
7595,2001-11-09 17:50:00,1024779519568.0,394151747904.3125,1224899649139.2393,1218190830008.7192,1245377200237.6006,1261862296147.9885
7596,2001-11-09 18:00:00,1088895830640.0,397400820973.8125,1080912812283.3113,1072710643778.1577,1067698615800.2572,1028028592637.5175
7597,2001-11-09 18:10:00,1032846407712.0,404563251215.5,1108086781158.3137,1114791136269.9465,1103568815401.5762,1096058260881.6992
7598,2001-11-09 18:20:00,1166036457496.0,405625404228.4375,1067906663308.9697,1067818579148.5618,1054035434569.7784,1033908560724.9586
7599,2001-11-09 18:30:00,1325309583176.0,403689608742.0625,1139450449783.4375,1145244974820.6494,1147206619529.6992,1164100662009.6382
7600,2001-11-09 18:40:00,1094986921632.0,407667406501.0,1252437956975.144,1251323368536.2744,1283107934894.3423,1329287380934.9167
7601,2001-11-09 18:50:00,1003499871032.0,418333370351.5,1132649558310.7573,1120263167951.1426,1128958079767.1382,1105652885482.5146
7602,2001-11-09 19:00:00,1123098757264.0,428446897684.75,1064548750208.5911,1066418773477.9258,1047621147683.1018,1013613398365.2478
7603,2001-11-09 19:10:00,1011806058216.0,435782905661.1875,1128348279933.9575,1135503961157.416,1126754883429.5273,1130434765240.4666
7604,2001-11-09 19:20:00,948678860440.0,436269269295.6875,1056254195709.8876,1053916850125.3547,1039526785708.9689,1012292421850.5262
7605,2001-11-09 19:30:00,889188422584.0,421179974304.375,990678264919.3234,995463920316.6882,966354854203.41,933589565448.6929
7606,2001-11-09 19:40:00,987953573632.0,409073434565.625,939278405598.5239,945426716527.7672,911047409563.544,877081882845.2211
7607,2001-11-09 19:50:00,876707702024.0,391425840293.0625,981921292022.6221,991274167728.1002,970922237137.5254,970305979359.4421
7608,2001-11-09 20:00:00,735562768976.0,378289705402.3125,912749680464.7234,912964142449.0746,890768137437.9893,863571567133.2333
7609,2001-11-09 20:10:00,862115673384.0,366559381081.0625,811629360951.7306,816523554193.411,773868325980.8325,723832444654.7202
7610,2001-11-09 20:20:00,985876249872.0,357689549585.75,872626114718.1917,885435298490.6345,858241744587.2721,853245841888.666
7611,2001-11-09 20:30:00,1134948652320.0,351004602099.3125,952624296446.5841,956985286088.45,959191862982.3418,979191302385.5398
7612,2001-11-09 20:40:00,1074712424488.0,329610529489.875,1042848130595.2915,1042927666304.4313,1069692568052.8861,1113554579710.586
7613,2001-11-09 20:50:00,1082646451024.0,320529938954.25,1028543632540.2678,1020095974942.347,1047925205828.8834,1065631833952.3846
7614,2001-11-09 21:00:00,930621052064.0,323214860292.0,1050403084591.0004,1046889859759.5922,1067816042019.4398,1085331372361.7192
7615,2001-11-09 21:10:00,923719773120.0,319260312328.0625,955680523386.809,949276051824.2509,948824001364.2284,926666504100.0789
7616,2001-11-09 21:20:00,772683396232.0,321234482725.6875,944731914172.5837,948109845373.7407,938288182051.0328,925693943517.6125
7617,2001-11-09 21:30:00,1001134970520.0,326145004033.6875,847090739745.7869,846508470080.3777,821669306322.4154,777593917539.9769
7618,2001-11-09 21:40:00,1080454551344.0,331734414313.5,979185557544.9575,991079492476.8468,985202698300.6584,1006724380799.7913
7619,2001-11-09 21:50:00,1053446247568.0,329984721637.1875,1035195037364.8513,1032550879841.912,1052637315779.5422,1078704858667.7135
7620,2001-11-09 22:00:00,1096325648288.0,330094394191.625,1030740159880.4907,1025790588396.6741,1043327620765.6627,1053555920122.4637
7621,2001-11-09 22:10:00,897334399072.0,336653994177.4375,1068818956084.7162,1066985941100.3223,1085025213452.2142,1102885248273.7935
7622,2001-11-09 22:20:00,892476414512.0,335004914065.1875,943413510995.7855,936172394745.1415,930069823216.3677,895685318959.7587
7623,2001-11-09 22:30:00,872156326288.0,346856421549.25,938388628669.387,944168294636.723,925052176608.3749,904327921996.0889
7624,2001-11-09 22:40:00,949483708688.0,356028407899.3125,919684197765.6403,922717096475.3157,903976960893.676,881328312638.0801
7625,2001-11-09 22:50:00,1002368873768.0,354358189873.125,953928425139.7037,959624954768.1764,949449826273.3821,947813490661.7844
7626,2001-11-09 23:00:00,1096572504840.0,346287374015.0,981935197518.7721,983574211566.8254,986334558093.5087,994298057909.8712
7627,2001-11-09 23:10:00,903959915976.0,336818900348.125,1042149868495.2566,1042424010744.0236,1060731468740.3228,1087104031173.1271
7628,2001-11-09 23:20:00,926587216224.0,344115824824.5625,946132470364.6879,938514609860.3749,937194298958.5974,911256840452.4396
7629,2001-11-09 23:30:00,1058256526896.0,357502719904.0625,958854664902.0233,963690718445.3574,951670972704.6396,939974111303.529
7630,2001-11-09 23:40:00,1014801484360.0,374554740805.0,1049072134114.6987,1052953318433.442,1057448158710.384,1075308547796.9639
7631,2001-11-09 23:50:00,863715219392.0,388971856548.5625,1033148477835.8782,1029143540723.7333,1033696108736.51,1029218600103.5334
7632,2001-11-10 00:00:00,982335068256.0,249129184983.0625,787831713827.7701,786374719940.9897,764491225357.9286,723872547826.4938
7633,2001-11-10 00:10:00,1023179717760.0,224192418979.5625,913527044224.4985,925282522125.5477,924672260751.3345,957398302252.5018
7634,2001-11-10 00:20:00,899222795184.0,202103093032.8125,948629905413.1907,943958281505.5005,968904330074.4436,1001090391813.269
7635,2001-11-10 00:30:00,851764967080.0,179378055496.4375,872765125210.7163,865504897873.7996,878579372735.3351,876497757647.6519
7636,2001-11-10 00:40:00,809097771520.0,165367782621.5,840670529325.4331,839975710837.4028,842051096225.9318,837754694205.0758
7637,2001-11-10 00:50:00,768447066472.0,167133675021.5625,822288726821.5481,821902674859.5178,819171961922.4298,810863663920.0878
7638,2001-11-10 01:00:00,781352437888.0,163020463809.375,787738542653.3634,788318465821.8416,779225988449.5865,764333855259.8153
7639,2001-11-10 01:10:00,700800561168.0,150477013867.1875,780302366712.284,783228807062.3064,775064563429.7113,768808987945.8242
7640,2001-11-10 01:20:00,680296265024.0,144062914892.625,729087127376.9629,729306006416.1394,715629109141.8118,694386462193.4608
7641,2001-11-10 01:30:00,763025173736.0,132060334066.375,700825858503.4386,704909956026.1285,686622191175.1647,668293684197.7249
7642,2001-11-10 01:40:00,706426968624.0,108434246526.75,731291889601.693,736561979419.3345,732191407830.9498,739399086196.3798
7643,2001-11-10 01:50:00,660851842064.0,91129917660.9375,696401913417.8463,694756224414.29,695323110887.9482,689122639758.1812
7644,2001-11-10 02:00:00,620454465952.0,83704748523.5625,670520472719.7114,671488315374.7124,665272684413.5208,653426672926.6332
7645,2001-11-10 02:10:00,569724167208.0,75197985196.3125,637674972512.2278,639245830472.0394,628817661264.3579,611947702624.7535
7646,2001-11-10 02:20:00,464912408568.0,66580386424.6875,598435182640.3342,601025833774.6918,583885749483.2605,561106568436.4028
7647,2001-11-10 02:30:00,716702570272.0,49984091651.125,514485945807.5522,517816672059.3281,488024241530.47144,448316113794.44495
7648,2001-11-10 02:40:00,629250888736.0,38160480385.0,658381259492.7233,670258527141.2544,672728593837.2045,704878959005.8666
7649,2001-11-10 02:50:00,523342698672.0,21103101068.8125,609663328726.5164,602712620831.1648,614858569529.2927,612193509419.8268
7650,2001-11-10 03:00:00,576443895104.0,4117988395.75,537464309825.1655,536910179915.3887,529319681689.7748,506357585998.95496
7651,2001-11-10 03:10:00,556431814744.0,-11739602142.9375,557854669559.6678,562550337225.4429,560723639685.398,560586304565.3392
7652,2001-11-10 03:20:00,563961310440.0,-28461464458.0625,540939097537.52905,540437077154.0603,544053627432.8685,539709952428.88257
7653,2001-11-10 03:30:00,539780351456.0,-38929731658.8125,546552592186.8406,547332836561.5928,552913419419.5471,553493043239.232
7654,2001-11-10 03:40:00,536535804784.0,-48272630912.5625,531877384583.68994,531101298775.8977,535276445269.33716,530437452202.2584
7655,2001-11-10 03:50:00,529757266920.0,-57806810579.875,525677478714.9729,526143203342.36475,530278450283.6001,527001625116.69727
7656,2001-11-10 04:00:00,548451181736.0,-66113898934.1875,519617933386.8031,519515749566.35986,524678151038.449,521450178565.7174
7657,2001-11-10 04:10:00,593209851568.0,-74311245911.9375,530998157888.7814,531483915573.4033,537752381815.1527,540253834758.26355
7658,2001-11-10 04:20:00,552434782368.0,-82960664462.8125,560144524115.8247,559991069158.891,572335288056.9761,584560433017.1427
7659,2001-11-10 04:30:00,587480527600.0,-91787098500.8125,538055057811.069,534858919793.3519,544112055436.35706,543608348330.0204
7660,2001-11-10 04:40:00,523676850752.0,-97567771924.0625,559930361601.3639,559924939916.0033,571814206412.7845,581699854176.7651
7661,2001-11-10 04:50:00,598183094288.0,-104464346098.625,520456809143.2977,516818627068.6046,524086774387.2123,516780276577.46204
7662,2001-11-10 05:00:00,585298450608.0,-111377941952.1875,561389939278.9666,562878559024.257,576871456302.2985,591269498434.4347
7663,2001-11-10 05:10:00,612487395952.0,-112866596874.0,562629735019.8073,558711679182.9196,576583260964.3661,583809795686.1815
7664,2001-11-10 05:20:00,587989628560.0,-113741795133.6875,582321211144.3136,580084412291.6075,599647601036.366,611612197692.3306
7665,2001-11-10 05:30:00,608230671144.0,-114611234538.875,572968959505.9364,569063313762.1913,583995238678.2195,587120189154.8082
7666,2001-11-10 05:40:00,584656156760.0,-117330138112.6875,584644569115.579,583138483277.1512,597266578957.6835,605511767570.1681
7667,2001-11-10 05:50:00,592120786968.0,-123393561429.125,567647990344.5841,564373004977.2932,577144805950.3606,578592733443.5582
7668,2001-11-10 06:00:00,584594814680.0,-126625241711.3125,572737975042.4396,571442614031.1582,583620821851.3545,588889106685.8011
7669,2001-11-10 06:10:00,600433319584.0,-129999399403.5625,566661715856.0898,564095818726.598,578053011151.5988,581220656987.7502
7670,2001-11-10 06:20:00,578482584912.0,-134458508914.1875,575345993665.0934,573667118026.5363,588590188625.1494,595974210073.3563
7671,2001-11-10 06:30:00,611398074472.0,-139694245936.125,561563834030.3431,558514450716.2474,571691612948.4115,573246847890.038
7672,2001-11-10 06:40:00,627493421352.0,-144025892312.8125,582222437578.3373,581243050250.0758,596137232688.066,607066428095.2961
7673,2001-11-10 06:50:00,592674206512.0,-148751238128.0625,594757031474.9745,591719984563.4916,610209922362.7085,622768075536.7576
7674,2001-11-10 07:00:00,556708526560.0,-148856292267.875,579939435152.5078,576034768035.4775,589886031289.5682,592569152372.21
7675,2001-11-10 07:10:00,484691518792.0,-146348471138.0625,558032398731.2822,555563005127.97,563764701179.9304,559216347689.8313
7676,2001-11-10 07:20:00,558528488464.0,-143134317415.25,511415181103.9369,509797485013.6825,506531183005.8618,487905672514.7866
7677,2001-11-10 07:30:00,621898740912.0,-139213891127.875,553121227145.6411,556784550178.5647,557637238314.1602,562448914751.3878
7678,2001-11-10 07:40:00,627612715552.0,-120107032738.0625,611824629573.866,611188369115.7264,625380428640.979,641005599301.8319
7679,2001-11-10 07:50:00,555757757544.0,-102685131866.6875,626222385276.4862,622308414406.1508,638074735816.5,645034616423.3876
7680,2001-11-10 08:00:00,549321144392.0,-81167972349.0,594978709740.9216,591580154182.7549,591876155477.8947,577274917061.6777
7681,2001-11-10 08:10:00,572235104840.0,-49055003444.375,602629955781.887,604194901645.328,595870538846.4423,581434113296.6167
7682,2001-11-10 08:20:00,477595703368.0,-13900875796.625,625191524583.7555,627091002618.1387,619247163035.3267,607389232487.7533
7683,2001-11-10 08:30:00,639802290792.0,21101042574.375,573355585088.079,573384494960.5168,551376891085.9758,512597621738.98145
7684,2001-11-10 08:40:00,558212613264.0,42994500904.0625,661544851158.2692,670755875953.8772,659099045759.1971,661695749121.702
7685,2001-11-10 08:50:00,577625286744.0,65439162206.125,621674299258.1489,619806799574.5581,607061079785.4695,580657274566.0364
7686,2001-11-10 09:00:00,570623592264.0,82055967916.625,627840952686.183,633330245867.3518,614054629464.2002,594242092454.5273
7687,2001-11-10 09:10:00,551765459760.0,96419615811.3125,621748336006.4247,625404288632.1786,606938686444.1077,584987240158.685
7688,2001-11-10 09:20:00,550184911328.0,119939303220.75,618775546284.5692,623012582599.0022,601061898048.1768,575285147169.4233
7689,2001-11-10 09:30:00,567308341904.0,139355138223.125,616302007575.9456,621604039385.1523,596393842764.0046,569600746330.3577
7690,2001-11-10 09:40:00,618714278664.0,164136545655.0625,632773689056.0139,638711164347.431,614960019603.7173,592089749335.957
7691,2001-11-10 09:50:00,671224581768.0,176103391811.0,656945644299.6321,662668563739.485,644899480388.6416,630681124819.9296
7692,2001-11-10 10:00:00,591057721920.0,190065652010.75,695613686538.3691,699890009571.3278,690668368621.2565,685186841967.7303
7693,2001-11-10 10:10:00,568863309560.0,194895721132.375,642811880463.3885,643338472390.8579,626043548109.1901,595887791041.6538
7694,2001-11-10 10:20:00,599267450120.0,204343488028.5,627047265584.1484,632869435188.4604,607908012092.4644,578311076456.125
7695,2001-11-10 10:30:00,633526749600.0,219394748744.375,650643810763.5658,657445930229.6407,634113881508.5046,614318710835.8623
7696,2001-11-10 10:40:00,544744585288.0,231603817133.6875,671940884932.1313,677091858957.2002,660404623336.8196,645735817989.296
7697,2001-11-10 10:50:00,505277905856.0,248777057966.9375,624044753691.5364,626319829067.5457,600528584781.9264,561917826121.2743
7698,2001-11-10 11:00:00,627377697544.0,271853206634.75,601704044444.9382,609220418879.4061,571623295653.5724,528354054523.8239
7699,2001-11-10 11:10:00,645653090264.0,285972284939.375,668014201846.0847,678818623895.2222,653860984076.1276,641496775848.6367
7700,2001-11-10 11:20:00,672874899976.0,293428239393.875,680714479709.186,684618320545.0149,668731695512.3777,653109044718.483
7701,2001-11-10 11:30:00,601332233824.0,284806256817.4375,684855927153.9797,689526478439.6077,676527785871.4333,664252917399.5537
7702,2001-11-10 11:40:00,559260629400.0,285157011515.1875,646588949845.1882,648945874116.4503,630283228939.0588,601682988521.7451
7703,2001-11-10 11:50:00,608002920024.0,272434614561.9375,601474655232.9615,607095523365.1865,580347413883.3035,546538232446.7297
7704,2001-11-10 12:00:00,546859349480.0,274127461997.5625,635514751600.0872,643647729556.333,624080202232.7786,609695767459.6196
7705,2001-11-10 12:10:00,573720413008.0,277133610726.875,600200325969.2098,603066368343.9218,581271823026.2527,549865498209.2999
7706,2001-11-10 12:20:00,711677876952.0,286099131889.25,618116118923.6548,625426710718.5564,604005967308.875,582685934170.3599
7707,2001-11-10 12:30:00,799691302928.0,291055632369.125,703904358083.0264,710730117436.4266,708301457278.6583,716634377431.8564
7708,2001-11-10 12:40:00,921857695848.0,292618814474.3125,768053389168.9685,768378897620.5854,784015245144.2107,801254485033.1584
7709,2001-11-10 12:50:00,933833911936.0,294661999274.625,859393394595.6117,858106321923.1647,889563160573.5681,923900880648.3383
7710,2001-11-10 13:00:00,957659473824.0,289598328638.8125,877759262825.177,870616413604.3201,906683128262.3693,928770241300.1604
7711,2001-11-10 13:10:00,1064699583320.0,296809347384.625,913823043757.9668,908531497145.6935,943514403004.9845,964870492569.8137
7712,2001-11-10 13:20:00,964583962312.0,316131343337.0625,1005638401241.4999,1000804857426.5315,1046240113496.4689,1084021579272.4304
7713,2001-11-10 13:30:00,1188964910568.0,334326357142.625,963066707462.4753,951603845019.2511,984224282233.8629,982778976117.5331
7714,2001-11-10 13:40:00,1231499893480.0,353654696987.8125,1111440334942.066,1111924786301.539,1158241489770.0547,1208293250413.1602
7715,2001-11-10 13:50:00,1073666889824.0,370534362485.75,1162564919752.3384,1150289388912.9685,1209460564260.4785,1248379558977.912
7716,2001-11-10 14:00:00,1229129849888.0,387444629203.1875,1081211181403.7937,1068103193457.3234,1100696450711.0063,1090577156541.4604
7717,2001-11-10 14:10:00,1005888333856.0,400273489885.4375,1174758151449.7085,1175036559177.5981,1210785693835.5083,1241958710570.2373
7718,2001-11-10 14:20:00,837736215176.0,405967868391.4375,1040844000383.7188,1027926521984.5677,1043443519276.9895,1011582712361.9854
7719,2001-11-10 14:30:00,888000533664.0,411068167985.5625,920281322560.1724,920959539580.9502,898966473392.2579,842836514770.1226
7720,2001-11-10 14:40:00,799718098200.0,420933806933.4375,936381569453.8544,945280623022.853,923886216838.949,897866172611.8595
7721,2001-11-10 14:50:00,955643864632.0,429427615875.5625,874409985068.9222,876782756896.7681,852158681797.2407,808211907142.1106
7722,2001-11-10 15:00:00,942941684144.0,416490503024.8125,940564707127.2041,950776867135.0582,941658281237.4237,942706751781.2566
7723,2001-11-10 15:10:00,1064729408912.0,407957308421.75,936704461656.6008,936140127322.3352,940133051839.1986,934408489540.943
7724,2001-11-10 15:20:00,990944454568.0,400854877489.125,1014041138323.5671,1016762889462.5203,1035064433788.5383,1057626977979.3792
7725,2001-11-10 15:30:00,1042107601368.0,397834822855.125,980610118629.6156,974367087676.6858,991838031812.6554,987924399933.9756
7726,2001-11-10 15:40:00,1110389708032.0,399501630259.0625,1015859852913.0424,1016012209161.2522,1034167954092.1398,1043774408771.9414
7727,2001-11-10 15:50:00,1097772718824.0,400022758406.6875,1063050587317.4318,1060157250358.3027,1090595430017.1516,1110910836179.604
7728,2001-11-10 16:00:00,1148772463736.0,397429853439.0,1060637849914.4293,1054414378111.0585,1085343845496.368,1095179813856.3063
7729,2001-11-10 16:10:00,1082213621384.0,399287738105.625,1100077552189.549,1096493027388.8477,1130748347581.5242,1150630348402.609
7730,2001-11-10 16:20:00,1044014794664.0,409950238320.8125,1074030235462.7057,1066206108208.57,1094641935575.1028,1092876121599.1819
7731,2001-11-10 16:30:00,867701750320.0,409777765603.5,1042015914559.1089,1038777297817.3124,1054021764786.0183,1043842321946.6567
7732,2001-11-10 16:40:00,968404491608.0,415418520721.75,930507381940.4089,926890910013.5171,919498179412.2489,873342505438.2505
7733,2001-11-10 16:50:00,926026041920.0,428435240540.625,986219066214.406,994022418791.2662,989706651204.1329,981421211426.8926
7734,2001-11-10 17:00:00,820799207136.0,429460803443.9375,951474702847.7877,950453282113.2502,949355926541.3065,927051604823.2931
7735,2001-11-10 17:10:00,977418344248.0,422357780249.0,870424842564.7362,871920683051.5327,855457963006.2019,813696183941.0911
7736,2001-11-10 17:20:00,1014724411440.0,406243563199.0625,945091944286.8434,954231159427.0369,954446466409.4236,961304127198.0809
7737,2001-11-10 17:30:00,941429402856.0,392743477189.0625,973125073124.4188,971701401075.7802,990630214467.5664,1001224325430.0017
7738,2001-11-10 17:40:00,992504762888.0,386078696346.6875,936170252106.7358,932366358519.4283,944775134931.3828,934764622013.5984
7739,2001-11-10 17:50:00,960048424672.0,384195852555.125,969387433060.4106,970626798564.3464,985234519887.0377,990621919096.4238
7740,2001-11-10 18:00:00,837104000824.0,387851651217.5625,957565747930.3593,954245738772.8505,969574923400.7421,963704223334.4268
7741,2001-11-10 18:10:00,741564922472.0,384917971905.625,873766401342.2004,871210458430.2396,868304677604.1619,834170321512.0548
7742,2001-11-10 18:20:00,806144113024.0,378692448637.8125,797633288686.6512,800964765048.1199,780292287877.9412,735339399204.2029
7743,2001-11-10 18:30:00,798558558736.0,378016403423.875,828048221427.3141,836410152804.0858,822471434064.6743,805468067810.0594
7744,2001-11-10 18:40:00,921861240584.0,375509019167.6875,819181083368.1692,821685589782.5491,815234542433.9233,796051174479.8022
7745,2001-11-10 18:50:00,922703090016.0,377739831961.375,898955769176.0015,904041235877.2621,913106418281.6547,924092053377.6744
7746,2001-11-10 19:00:00,959039811104.0,375152143245.4375,905976185189.1243,903302554938.5912,918784437876.4673,920115401300.0421
7747,2001-11-10 19:10:00,972576277680.0,377206165129.4375,937102114040.1128,936558373066.1465,954077689869.9875,961093832987.9733
7748,2001-11-10 19:20:00,868161563304.0,365839062747.875,939157928790.2784,936624180792.7826,956351463368.1305,961209175298.4353
7749,2001-11-10 19:30:00,782563455632.0,351200623715.125,869509910149.3535,865647775749.9268,873181582062.9641,853523124271.2795
7750,2001-11-10 19:40:00,772182819120.0,340800095961.625,808523645898.3763,809511654365.079,802150461870.8352,772162927878.5077
7751,2001-11-10 19:50:00,746074955568.0,326237376754.8125,786100123061.4703,790518755733.7344,779771571446.7148,757620099913.2103
7752,2001-11-10 20:00:00,807675047032.0,318838461511.25,766981106240.7212,770301303441.0139,760218719962.7695,738676040324.4255
7753,2001-11-10 20:10:00,840341260416.0,314704900924.9375,803799899698.2871,808638859754.9207,806477853482.8699,803541486445.7076
7754,2001-11-10 20:20:00,827444114792.0,303449913901.6875,821208112610.6392,822289010672.1365,827674380441.3861,829086273392.7344
7755,2001-11-10 20:30:00,805440287952.0,296433842034.4375,818792493571.8174,818438961404.563,823643179227.3485,820428042924.7786
7756,2001-11-10 20:40:00,737077515224.0,283846728566.4375,799724769396.8949,799844587674.7368,801069159803.0063,792853174483.9904
7757,2001-11-10 20:50:00,732674412416.0,293575388834.875,773883659205.4583,774164860935.7532,767441204714.7192,746806175492.4458
7758,2001-11-10 21:00:00,828926450472.0,307279254743.9375,773791089664.7441,777042806617.7504,765695068149.5187,746378278325.0363
7759,2001-11-10 21:10:00,877390698824.0,318170739682.3125,833736261317.6665,838492046616.214,837234833295.183,839817935410.384
7760,2001-11-10 21:20:00,773352621000.0,323795785043.0,867474914059.4016,867276495358.4088,877175121776.5159,883015744184.6609
7761,2001-11-10 21:30:00,790101572960.0,321056286766.9375,801705893022.86,798726163146.0217,794860839445.7898,770613122723.9663
7762,2001-11-10 21:40:00,747856563600.0,323883596906.25,809149481842.9088,813474757172.7952,805847551679.6786,792928883099.2827
