policy,loss_ratio,dropped_Mb,waste_avoidable_pct,waste_unavoidable_pct,served_Mbps,backlog_mean_Mb,backlog_sd_Mb,backlog_max_Mb,backlog_p95_Mb,backlog_p99_Mb,drop_c0_Mb,drop_c1_Mb,drop_c2_Mb,backlog_mean_c0_Mb,backlog_sd_c0_Mb,backlog_max_c0_Mb,backlog_mean_c1_Mb,backlog_sd_c1_Mb,backlog_max_c1_Mb,backlog_mean_c2_Mb,backlog_sd_c2_Mb,backlog_max_c2_Mb,backlog_max_cell_Mb,backlog_mean_cell_max_Mb,backlog_imbalance_Mb,backlog_p95_c0_Mb,backlog_p99_c0_Mb,backlog_p95_c1_Mb,backlog_p99_c1_Mb,backlog_p95_c2_Mb,backlog_p99_c2_Mb,forecast_mase,forecast_sd_ratio,slot_err,forecast_mase_c0,forecast_sd_ratio_c0,forecast_mase_c1,forecast_sd_ratio_c1,forecast_mase_c2,forecast_sd_ratio_c2,forecast_mase_eq,forecast_mase_worst,forecast_sd_ratio_eq,slot_err_c0,slot_err_c1,slot_err_c2,deficit_Mb_per_period,surplus_Mb_per_period,replicate,sample_dt,n_decisions,train_seconds,rho,offered_Mbps,beam_Mbps,buffer_MiB,test_hours,alpha,alpha_c0,H_nominal_c0,alpha_c1,H_nominal_c1,alpha_c2,H_nominal_c2,H_meas_c0,H_meas_c1,H_meas_c2,n_sources,n_sources_c0,n_sources_c1,n_sources_c2,fixed_weights,adaptive_mean,backlog_aware,_rel_fixed
linearp,0.0,0.0,21.869813614316126,0.0,732.8611482977044,0.7432836680801709,0.05220710648947183,1.343410792957591,1.198528799220866,1.2327134100317365,0.0,0.0,0.0,0.25172159854969867,0.2069346128280959,1.0482267070487332,0.2453646702329174,0.20292682294399422,1.0248940707064973,0.24619739929752962,0.20295597957203934,1.0306470502237715,1.0482267070487332,0.25172159854969867,0.006356928316781268,0.718029570155314,0.7418253745275164,0.5117389524667537,0.7293308441766133,0.5125694406758899,0.7349388585069055,0.9246281079984794,0.8454536836183171,3.832954329105702,0.9232976631017183,0.8372467728466636,0.931639940131553,0.8234362173326213,0.9188008252570744,0.8687357812285866,0.9245794761634486,0.931639940131553,0.8431395904692905,3.801589475240732,3.930175058274064,3.767098453802311,0.0,102.5693763624652,0,1.5,4800,6300.0,0.7813019693764078,732.8612472750706,938.0,1.0,2.0,1.04,1.04,0.98,1.04,0.98,1.04,0.98,0.9890719846438539,0.9668961305757876,0.9998944793109904,1500,500,500,500,1|1|1,True,True,-
dlinear,0.0,0.0,21.869813614315383,0.0,732.8611482977064,0.7429682269504305,0.05167705732035739,1.3949216983046813,1.197958693732408,1.232142692047834,0.0,0.0,0.0,0.2511936986345924,0.206499777076437,1.0482267070487332,0.24577367409653397,0.20310758287806446,1.0392546723328207,0.24600085421927048,0.20279462327530115,1.0471308297423019,1.0482267070487332,0.2511936986345924,0.005420024538058438,0.7171805559530943,0.7413620486656052,0.5122271074188477,0.7334889022833302,0.5121772595683877,0.7332328161361512,0.9296315265225562,0.8347817734535682,3.8762728106089672,0.9316711664942471,0.831034811075375,0.931215852734947,0.822844935576687,0.9259449928236505,0.8469664649386662,0.9296106706842814,0.9316711664942471,0.833615403863576,3.853951506495296,3.9923727917027083,3.7824941336288975,0.0,102.5693763624652,0,1.5,4800,6300.0,0.7813019693764078,732.8612472750706,938.0,1.0,2.0,1.04,1.04,0.98,1.04,0.98,1.04,0.98,0.9890719846438539,0.9668961305757876,0.9998944793109904,1500,500,500,500,1|1|1,True,True,-
linearp,0.0,0.0,20.79988800704755,0.0,742.897050493916,0.751820090584563,0.04879820497871592,1.3791855314217023,1.21766976262445,1.2533736571259217,0.0,0.0,0.0,0.25254193362553085,0.20715800675344953,1.0647717103617365,0.25062663866651713,0.20585722645677393,1.0549624890541547,0.24865151829259063,0.20502724248655574,1.0581757066401247,1.0647717103617365,0.25254193362553085,0.0038904153329402326,0.7235468772859798,0.7536794835546968,0.6982487658505331,0.7570406910597498,0.5163007263969771,0.7354347721905624,0.9206315413214111,0.8155102224110423,3.962142232027914,0.9122387115151758,0.7993975557771723,0.9208808147656524,0.8396544345062413,0.9293842868502356,0.802487788034873,0.9208346043770211,0.9293842868502356,0.8138465927727623,4.019992194356321,3.9206723868661424,3.9457621148612794,0.0,97.55142099713976,1,1.5,4800,6300.0,0.7920012345476758,742.8971580057199,938.0,1.0,2.0,1.04,1.04,0.98,1.04,0.98,1.04,0.98,0.9355368259746545,0.9842389476061261,0.9516727333452161,1500,500,500,500,1|1|1,True,True,
dlinear,0.0,0.0,20.799888007047688,0.0,742.897050493915,0.7523721954756891,0.05009456642253131,1.4042595246344287,1.2175115853329068,1.253908140425745,0.0,0.0,0.0,0.2552588464854844,0.20928728146857575,1.0660673861724652,0.24756217885418666,0.20379549149453963,1.047877307751174,0.24955117013617262,0.20552775933243725,1.0552926084583703,1.0660673861724652,0.2552588464854844,0.007696667631297751,0.7314380521325478,0.7575486405684237,0.5159445994820314,0.7424652455810619,0.5177177270099907,0.7436469981504603,1.0293645093659236,0.7889981876122855,4.413910368957009,0.9122643871483901,0.777745923435199,1.2484398661209126,0.7939823968373697,0.9308619701089287,0.7945645055087079,1.0305220744594106,1.2484398661209126,0.7887642752604256,4.304752657308649,4.833807101754041,4.1031713478083365,0.0,97.55142099713976,1,1.5,4800,6300.0,0.7920012345476758,742.8971580057199,938.0,1.0,2.0,1.04,1.04,0.98,1.04,0.98,1.04,0.98,0.9355368259746545,0.9842389476061261,0.9516727333452161,1500,500,500,500,1|1|1,True,True,
linearp,0.0,0.0,18.964133366016203,0.0,760.1164290267494,0.7756459907324792,0.05971253748044676,1.4405976204871989,1.2430336106122999,1.274454632657566,0.0,0.0,0.0,0.2639328730990975,0.21565604170787517,1.0950184478188283,0.25388147619340173,0.2112434947059875,1.0476243366650901,0.2578316414399637,0.21144286713716284,1.0714631716888894,1.0950184478188283,0.2639328730990975,0.010051396905695786,0.7412123930768888,0.7651132106128666,0.5313421019460071,0.5448424678055056,0.704606389545166,0.7715626842937883,0.9221560668313805,0.8303201674318162,3.629485107460494,0.9230221145720973,0.8225009017796858,0.9263544678725261,0.8409139301518941,0.9170207517754255,0.8266712067029208,0.9221324447400163,0.9263544678725261,0.8300286795448336,3.6863214209273534,3.619003002055586,3.583130899398543,0.0,88.94173474164312,2,1.5,4800,6300.0,0.8103587745380757,760.1165305167151,938.0,1.0,2.0,1.04,1.04,0.98,1.04,0.98,1.04,0.98,0.8986853815892057,0.9966644664574232,0.9850370374698776,1500,500,500,500,1|1|1,True,True,
dlinear,0.0,0.0,18.964133366017407,0.0,760.1164290267664,0.7739585698639088,0.057171819258910545,1.4117995376899877,1.2431829821898162,1.2753996964463952,0.0,0.0,0.0,0.26171469388313384,0.2140036189039657,1.0859557344696338,0.2547160776621798,0.21146177948607156,1.0506726324008138,0.25752779831845574,0.2111658681738724,1.0714631716888894,1.0859557344696338,0.26171469388313384,0.00699861622095402,0.7410657535262943,0.7660724184181034,0.5321018150989576,0.5457243591448203,0.709598197433659,0.7715608940589498,0.9486609011918099,0.7988253141908767,3.8364690562114068,0.9418785846273559,0.798984629017547,0.986769020266454,0.7985766410719813,0.9171538937808033,0.7989345756754458,0.9486004995582045,0.986769020266454,0.7988319485883247,3.959107953386644,3.94075598336405,3.6095432318835265,0.0,88.94173474164312,2,1.5,4800,6300.0,0.8103587745380757,760.1165305167151,938.0,1.0,2.0,1.04,1.04,0.98,1.04,0.98,1.04,0.98,0.8986853815892057,0.9966644664574232,0.9850370374698776,1500,500,500,500,1|1|1,True,True,
linearp,0.0,0.0,22.03513807445069,0.0,731.3104048616455,0.7414630436532652,0.05195979269806091,1.3435899217548477,1.1991324753911055,1.2309437073608152,0.0,0.0,0.0,0.24651206479965834,0.20281209815837734,1.0294863460603063,0.25031512903307596,0.20585322913410398,1.0352100501163475,0.2446358498204961,0.2026000802834977,1.035186855064985,1.0352100501163475,0.25031512903307596,0.005679279212579829,0.5124966144377323,0.7360314023724157,0.7176788304617586,0.9151838950513395,0.5110479026737127,0.7068181420547511,0.9228248195057844,0.8423669559175472,3.9512811630794715,0.920920912255484,0.8154486822557961,0.9221180195587493,0.8594511023341069,0.925388133898592,0.846271016751405,0.9228090219042752,0.925388133898592,0.8403902671137694,3.9504783369944776,3.9390801271768185,3.9642850250671193,0.0,103.34474827924791,3,1.5,4800,6300.0,0.7796487243512834,731.3105034415039,938.0,1.0,2.0,1.04,1.04,0.98,1.04,0.98,1.04,0.98,0.9771790378544335,0.9810326402274793,0.9705137827831195,1500,500,500,500,1|1|1,True,True,
dlinear,0.0,0.0,22.035138074452348,0.0,731.3104048616585,0.7413989661782083,0.05182490088284456,1.34454640477922,1.1993588023123258,1.230668458735448,0.0,0.0,0.0,0.24704842257052334,0.20316853790687897,1.03410483035595,0.24986164056708843,0.2054856695130173,1.038550593727651,0.2444889030406641,0.2025292529974218,1.0300106197846215,1.038550593727651,0.24986164056708843,0.005372737526424346,0.514847544556124,0.7371786249180342,0.7172019654444262,0.89852043698111,0.510762779458171,0.7030261203890074,0.926484236537432,0.8412202417501441,3.9833143826537305,0.9256447066085638,0.8142582876424103,0.924140915783227,0.8559695925156892,0.9296020415941576,0.8474660609316406,0.9264625546619828,0.9296020415941576,0.83923131369658,4.002891341301585,3.9651825716054856,3.9818692350541194,0.0,103.34474827924791,3,1.5,4800,6300.0,0.7796487243512834,731.3105034415039,938.0,1.0,2.0,1.04,1.04,0.98,1.04,0.98,1.04,0.98,0.9771790378544335,0.9810326402274793,0.9705137827831195,1500,500,500,500,1|1|1,True,True,
linearp,0.0,0.0,22.000802486065314,0.0,731.6324726807327,0.7511569113435644,0.06903612783202218,1.3281645498210213,1.1811236476568372,1.2167902969082516,0.0,0.0,0.0,0.2589786188093057,0.21363205762124857,1.034664795810136,0.24805314981942134,0.20511523118666286,1.0010630535414586,0.2441251427147436,0.20624655261950375,0.7968196660037226,1.034664795810136,0.2589786188093057,0.014853476094562125,0.7028979799472621,0.7273964775746528,0.5153064825164245,0.7428356426634057,0.5223851917230238,0.5351307602446491,0.9239014904914294,0.8384122261166226,3.8989983950418576,0.9272486522078152,0.8588546062112501,0.9205155673385651,0.8180050803972149,0.9239967698501192,0.8304691761191261,0.9239203297988331,0.9272486522078152,0.8357762875758636,3.862643307092,3.9063373499202907,3.928014528113283,0.0,103.18371420685992,4,1.5,4800,6300.0,0.7799920805823886,731.6325715862805,938.0,1.0,2.0,1.04,1.04,0.98,1.04,0.98,1.04,0.98,0.9998960755975361,0.962862815474033,0.9577814203942888,1500,500,500,500,1|1|1,True,True,
dlinear,0.0,0.0,22.00080248606601,0.0,731.6324726807075,0.7509067421675337,0.06824655236308294,1.3554248578893813,1.1818618794797138,1.2170520561731,0.0,0.0,0.0,0.2574858488793673,0.212430656888017,1.034664795810136,0.24975903342550976,0.20616471353650911,1.039717794458184,0.24366185986258132,0.2061095014641543,0.7845198366406059,1.039717794458184,0.2574858488793673,0.013823989016786014,0.7024603911497621,0.72611683409306,0.5161694110670396,0.7465456427980566,0.522385900533603,0.5350197222183436,0.9513968767142706,0.8088277024516742,4.073840152071454,0.951062833890972,0.8349275657942691,0.9621436532689481,0.8049964517194844,0.940817210747173,0.777897537968275,0.9513412326356977,0.9621436532689481,0.8059405184940095,4.054809216262861,4.232575064285873,3.9341361756656283,0.0,103.18371420685992,4,1.5,4800,6300.0,0.7799920805823886,731.6325715862805,938.0,1.0,2.0,1.04,1.04,0.98,1.04,0.98,1.04,0.98,0.9998960755975361,0.962862815474033,0.9577814203942888,1500,500,500,500,1|1|1,True,True,
