policy,loss_ratio,dropped_Mb,waste_avoidable_pct,waste_unavoidable_pct,served_Mbps,backlog_mean_Mb,backlog_sd_Mb,backlog_max_Mb,backlog_p95_Mb,backlog_p99_Mb,drop_c0_Mb,drop_c1_Mb,drop_c2_Mb,backlog_mean_c0_Mb,backlog_sd_c0_Mb,backlog_max_c0_Mb,backlog_mean_c1_Mb,backlog_sd_c1_Mb,backlog_max_c1_Mb,backlog_mean_c2_Mb,backlog_sd_c2_Mb,backlog_max_c2_Mb,backlog_max_cell_Mb,backlog_mean_cell_max_Mb,backlog_imbalance_Mb,backlog_p95_c0_Mb,backlog_p99_c0_Mb,backlog_p95_c1_Mb,backlog_p99_c1_Mb,backlog_p95_c2_Mb,backlog_p99_c2_Mb,forecast_mase,forecast_sd_ratio,slot_err,forecast_mase_c0,forecast_sd_ratio_c0,forecast_mase_c1,forecast_sd_ratio_c1,forecast_mase_c2,forecast_sd_ratio_c2,forecast_mase_eq,forecast_mase_worst,forecast_sd_ratio_eq,slot_err_c0,slot_err_c1,slot_err_c2,deficit_Mb_per_period,surplus_Mb_per_period,replicate,sample_dt,n_decisions,train_seconds,rho,offered_Mbps,beam_Mbps,buffer_MiB,test_hours,alpha,alpha_c0,H_nominal_c0,alpha_c1,H_nominal_c1,alpha_c2,H_nominal_c2,H_meas_c0,H_meas_c1,H_meas_c2,n_sources,n_sources_c0,n_sources_c1,n_sources_c2,fixed_weights,adaptive_mean,backlog_aware,_rel_fixed
linearp,0.0,0.0,12.021470792589907,0.0,732.8611482977035,0.7550140756287932,0.06754409774378854,1.448410792957591,1.198528799220866,1.2327134100317365,0.0,0.0,0.0,0.26027176710197,0.21005218050622218,1.0482267070487332,0.2464539118179867,0.20336627755149,1.0248940707064973,0.24828839670880792,0.2036947628934205,1.0306470502237715,1.0482267070487332,0.26027176710197,0.013817855283983285,0.7182724276105003,0.7421841139259505,0.5119958204868854,0.7293308441766133,0.5134263664654265,0.7349776058225711,0.9246281079984794,0.8454536836183171,3.832954329105702,0.9232976631017183,0.8372467728466636,0.931639940131553,0.8234362173326213,0.9188008252570744,0.8687357812285866,0.9245794761634486,0.931639940131553,0.8431395904692905,3.801589475240732,3.930175058274064,3.767098453802311,0.0,50.06937636246523,0,1.5,4800,6300.0,0.8797854108944424,732.8612472750706,833.0,1.0,2.0,1.04,1.04,0.98,1.04,0.98,1.04,0.98,0.9890719846438539,0.9668961305757876,0.9998944793109904,1500,500,500,500,1|1|1,True,True,-
dlinear,0.0,0.0,12.021470792590527,0.0,732.8611482977013,0.7542720606742029,0.06682187489774295,1.4999216983046813,1.197966593972105,1.232142692047834,0.0,0.0,0.0,0.2593566508329058,0.20951817567486192,1.0482267070487332,0.24697346595046693,0.20359698288430528,1.0392546723328207,0.24794194389078933,0.20349311273592594,1.0471308297423019,1.0482267070487332,0.2593566508329058,0.012383184882438916,0.7174022391997218,0.7418760530387085,0.5125465786380896,0.7334985073818295,0.5129858427731301,0.7332328161361512,0.9296315265225562,0.8347817734535682,3.8762728106089672,0.9316711664942471,0.831034811075375,0.931215852734947,0.822844935576687,0.9259449928236505,0.8469664649386662,0.9296106706842814,0.9316711664942471,0.833615403863576,3.853951506495296,3.9923727917027083,3.7824941336288975,0.0,50.06937636246523,0,1.5,4800,6300.0,0.8797854108944424,732.8612472750706,833.0,1.0,2.0,1.04,1.04,0.98,1.04,0.98,1.04,0.98,0.9890719846438539,0.9668961305757876,0.9998944793109904,1500,500,500,500,1|1|1,True,True,-
linearp,0.0,0.0,10.816680612975574,0.0,742.8970504939189,0.7623980779076469,0.06570892293224266,1.4841855314217023,1.2176714407118185,1.2533761924913394,0.0,0.0,0.0,0.2586081811049841,0.20978622697438892,1.0647717103617365,0.25420494578592,0.20738041070286237,1.0549624890541547,0.24958495101679942,0.2054471247600094,1.0581757066401247,1.0647717103617365,0.2586081811049841,0.009023230088184675,0.7238183313753405,0.753828397910391,0.6988629167361466,0.7572837587952629,0.5164228653813491,0.7354347721905624,0.9206315413214111,0.8155102224110423,3.962142232027914,0.9122387115151758,0.7993975557771723,0.9208808147656524,0.8396544345062413,0.9293842868502356,0.802487788034873,0.9208346043770211,0.9293842868502356,0.8138465927727623,4.019992194356321,3.9206723868661424,3.9457621148612794,0.0,45.051420997139765,1,1.5,4800,6300.0,0.8918333229360383,742.8971580057199,833.0,1.0,2.0,1.04,1.04,0.98,1.04,0.98,1.04,0.98,0.9355368259746545,0.9842389476061261,0.9516727333452161,1500,500,500,500,1|1|1,True,True,
dlinear,0.0,0.0,10.816680612975496,0.0,742.8970504939125,0.7637149051052161,0.06777832844647447,1.5092595246344287,1.2175219659447396,1.2539156125737168,0.0,0.0,0.0,0.26343756597196577,0.21280908608619423,1.0660673861724652,0.24933891294261598,0.20453546275497675,1.047877307751174,0.2509384261907055,0.2061204393480425,1.0552926084583703,1.0660673861724652,0.26343756597196577,0.014098653029349806,0.7317544893587822,0.7580750773618793,0.5166222241271283,0.742481618403932,0.5181580280121247,0.7436469981504603,1.0293645093659236,0.7889981876122855,4.413910368957009,0.9122643871483901,0.777745923435199,1.2484398661209126,0.7939823968373697,0.9308619701089287,0.7945645055087079,1.0305220744594106,1.2484398661209126,0.7887642752604256,4.304752657308649,4.833807101754041,4.1031713478083365,0.0,45.051420997139765,1,1.5,4800,6300.0,0.8918333229360383,742.8971580057199,833.0,1.0,2.0,1.04,1.04,0.98,1.04,0.98,1.04,0.98,0.9355368259746545,0.9842389476061261,0.9516727333452161,1500,500,500,500,1|1|1,True,True,
linearp,0.0,0.0,8.749528328122235,0.0,760.1164290267777,0.7971720953066838,0.08450736580949722,1.526886313821102,1.2432834599515155,1.2754071143476209,0.0,0.0,0.0,0.2785329608784463,0.22109869503099638,1.0950184478188283,0.25416889564963824,0.21134905865365305,1.0476243366650901,0.2644702387786113,0.21398677877561836,1.0714631716888894,1.0950184478188283,0.2785329608784463,0.024364065228808032,0.742179883849529,0.7669766038983803,0.5312882729192423,0.5451690902575229,0.7181287617493769,0.7719442348324679,0.9221560668313805,0.8303201674318162,3.6242971418490963,0.9230221145720973,0.8225009017796858,0.9263544678725261,0.8409139301518941,0.9170207517754255,0.8266712067029208,0.9221324447400163,0.9263544678725261,0.8300286795448336,3.6824382574003267,3.6180317375422466,3.572421430604716,0.0,36.44173474164312,2,1.5,4800,6300.0,0.9125048385554803,760.1165305167151,833.0,1.0,2.0,1.04,1.04,0.98,1.04,0.98,1.04,0.98,0.8986853815892057,0.9966644664574232,0.9850370374698776,1500,500,500,500,1|1|1,True,True,
dlinear,0.0,0.0,8.749528328122024,0.0,760.1164290267654,0.7928967018150493,0.08072806489565974,1.526886313821102,1.2434543200945274,1.2748257495786524,0.0,0.0,0.0,0.27414603945249566,0.21879769507252764,1.0859557344696338,0.25506501341492643,0.21159001204100383,1.0502068044980009,0.2636856489475395,0.2136303456570558,1.0736497737915132,1.0859557344696338,0.27414603945249566,0.01908102603756919,0.7413852284122031,0.7664632212897908,0.5320807629509197,0.5459171911688783,0.7202548963234733,0.7723912863440071,0.9486609011918099,0.7988253141908767,3.834514566264963,0.9418785846273559,0.798984629017547,0.986769020266454,0.7985766410719813,0.9171538937808033,0.7989345756754458,0.9486004995582045,0.986769020266454,0.7988319485883247,3.957188250597607,3.9385190614360197,3.607836386761263,0.0,36.44173474164312,2,1.5,4800,6300.0,0.9125048385554803,760.1165305167151,833.0,1.0,2.0,1.04,1.04,0.98,1.04,0.98,1.04,0.98,0.8986853815892057,0.9966644664574232,0.9850370374698776,1500,500,500,500,1|1|1,True,True,
linearp,0.0,0.0,12.20763447039043,0.0,731.3104048616533,0.7527756441648642,0.06713589026333774,1.4485899217548477,1.1991324753911055,1.2309437073608152,0.0,0.0,0.0,0.24970929296454578,0.20404519290217046,1.0294863460603063,0.25772634731264343,0.20858218787710855,1.0352100501163475,0.24534000388765045,0.2028975016135415,1.035186855064985,1.0352100501163475,0.25772634731264343,0.012386343424992985,0.5150748637830577,0.7360566957670531,0.7180635233256214,0.9151838950513395,0.5112061964520949,0.7068181420547511,0.9228248195057844,0.8423669559175472,3.9512811630794715,0.920920912255484,0.8154486822557961,0.9221180195587493,0.8594511023341069,0.925388133898592,0.846271016751405,0.9228090219042752,0.925388133898592,0.8403902671137694,3.9504783369944776,3.9390801271768185,3.9642850250671193,0.0,50.84474827924791,3,1.5,4800,6300.0,0.8779237736392603,731.3105034415039,833.0,1.0,2.0,1.04,1.04,0.98,1.04,0.98,1.04,0.98,0.9771790378544335,0.9810326402274793,0.9705137827831195,1500,500,500,500,1|1|1,True,True,
dlinear,0.0,0.0,12.207634470389703,0.0,731.3104048616581,0.7526357487399034,0.06697149014068828,1.44954640477922,1.199366394222617,1.230668458735448,0.0,0.0,0.0,0.2505282535430495,0.20450303709059175,1.03410483035595,0.256965095595243,0.20810909191846177,1.038550593727651,0.2451423996016602,0.2028087588715216,1.0300106197846215,1.038550593727651,0.256965095595243,0.011822695993582776,0.5202882236264775,0.7372994036047723,0.7174445207793864,0.89852043698111,0.5108538828759689,0.7030261203890074,0.926484236537432,0.8412202417501441,3.9833143826537305,0.9256447066085638,0.8142582876424103,0.924140915783227,0.8559695925156892,0.9296020415941576,0.8474660609316406,0.9264625546619828,0.9296020415941576,0.83923131369658,4.002891341301585,3.9651825716054856,3.9818692350541194,0.0,50.84474827924791,3,1.5,4800,6300.0,0.8779237736392603,731.3105034415039,833.0,1.0,2.0,1.04,1.04,0.98,1.04,0.98,1.04,0.98,0.9771790378544335,0.9810326402274793,0.9705137827831195,1500,500,500,500,1|1|1,True,True,
linearp,0.0,0.0,12.168970866660562,0.0,731.6324726807213,0.7727404096285966,0.08551817875317795,1.4331645498210213,1.1808938092833787,1.216660013395323,0.0,0.0,0.0,0.2752895674791563,0.21755932826267088,1.034664795810136,0.25329148407805074,0.20667509863022945,1.0142512079562653,0.24415935807130018,0.20625686648868147,0.7968196660037226,1.034664795810136,0.2752895674791563,0.031130209407856133,0.7041009838159419,0.7310895775529189,0.52428464524984,0.742723863921652,0.522464300027242,0.5351700174650607,0.9239014904914294,0.8384122261166226,3.9001622392852995,0.9272486522078152,0.8588546062112501,0.9205155673385651,0.8180050803972149,0.9239967698501192,0.8304691761191261,0.9239203297988331,0.9272486522078152,0.8357762875758636,3.8649976976441183,3.907176488196081,3.9283125320157,0.0,50.68371420685991,4,1.5,4800,6300.0,0.8783104100675636,731.6325715862805,833.0,1.0,2.0,1.04,1.04,0.98,1.04,0.98,1.04,0.98,0.9998960755975361,0.962862815474033,0.9577814203942888,1500,500,500,500,1|1|1,True,True,
dlinear,0.0,0.0,12.168970866661066,0.0,731.6324726807145,0.7723451896608489,0.08463242216805196,1.4604248578893813,1.1818618794797138,1.217143215705344,0.0,0.0,0.0,0.2727615920207563,0.21612516541710333,1.034664795810136,0.25590833612169056,0.2079599570726011,1.039717794458184,0.24367526151837998,0.20611335864812444,0.7845198366406059,1.039717794458184,0.2727615920207563,0.02908633050237628,0.7036594973889041,0.7294713067522943,0.549054688117892,0.7466189285638076,0.5224163679274161,0.5350950707053717,0.9513968767142706,0.8088277024516742,4.0739797747696,0.951062833890972,0.8349275657942691,0.9621436532689481,0.8049964517194844,0.940817210747173,0.777897537968275,0.9513412326356977,0.9621436532689481,0.8059405184940095,4.054827004710654,4.2330973635357125,3.934014956062434,0.0,50.68371420685991,4,1.5,4800,6300.0,0.8783104100675636,731.6325715862805,833.0,1.0,2.0,1.04,1.04,0.98,1.04,0.98,1.04,0.98,0.9998960755975361,0.962862815474033,0.9577814203942888,1500,500,500,500,1|1|1,True,True,
