,,loss_ratio,loss_ratio,loss_ratio,backlog_mean_Mb,backlog_mean_Mb,backlog_mean_Mb,backlog_sd_Mb,backlog_sd_Mb,backlog_sd_Mb,backlog_p95_Mb,backlog_p95_Mb,backlog_p95_Mb,backlog_p99_Mb,backlog_p99_Mb,backlog_p99_Mb,backlog_max_Mb,backlog_max_Mb,backlog_max_Mb,backlog_max_cell_Mb,backlog_max_cell_Mb,backlog_max_cell_Mb,backlog_mean_cell_max_Mb,backlog_mean_cell_max_Mb,backlog_mean_cell_max_Mb,backlog_imbalance_Mb,backlog_imbalance_Mb,backlog_imbalance_Mb,waste_avoidable_pct,waste_avoidable_pct,waste_avoidable_pct,served_Mbps,served_Mbps,served_Mbps,forecast_mase,forecast_mase,forecast_mase,forecast_mase_eq,forecast_mase_eq,forecast_mase_eq,forecast_mase_worst,forecast_mase_worst,forecast_mase_worst,forecast_sd_ratio,forecast_sd_ratio,forecast_sd_ratio,forecast_sd_ratio_eq,forecast_sd_ratio_eq,forecast_sd_ratio_eq,slot_err,slot_err,slot_err,deficit_Mb_per_period,deficit_Mb_per_period,deficit_Mb_per_period,surplus_Mb_per_period,surplus_Mb_per_period,surplus_Mb_per_period,backlog_max_c0_Mb,backlog_max_c0_Mb,backlog_max_c0_Mb,backlog_max_c1_Mb,backlog_max_c1_Mb,backlog_max_c1_Mb,backlog_max_c2_Mb,backlog_max_c2_Mb,backlog_max_c2_Mb,backlog_mean_c0_Mb,backlog_mean_c0_Mb,backlog_mean_c0_Mb,backlog_mean_c1_Mb,backlog_mean_c1_Mb,backlog_mean_c1_Mb,backlog_mean_c2_Mb,backlog_mean_c2_Mb,backlog_mean_c2_Mb,backlog_p95_c0_Mb,backlog_p95_c0_Mb,backlog_p95_c0_Mb,backlog_p95_c1_Mb,backlog_p95_c1_Mb,backlog_p95_c1_Mb,backlog_p95_c2_Mb,backlog_p95_c2_Mb,backlog_p95_c2_Mb,backlog_p99_c0_Mb,backlog_p99_c0_Mb,backlog_p99_c0_Mb,backlog_p99_c1_Mb,backlog_p99_c1_Mb,backlog_p99_c1_Mb,backlog_p99_c2_Mb,backlog_p99_c2_Mb,backlog_p99_c2_Mb,backlog_sd_c0_Mb,backlog_sd_c0_Mb,backlog_sd_c0_Mb,backlog_sd_c1_Mb,backlog_sd_c1_Mb,backlog_sd_c1_Mb,backlog_sd_c2_Mb,backlog_sd_c2_Mb,backlog_sd_c2_Mb,forecast_mase_c0,forecast_mase_c0,forecast_mase_c0,forecast_mase_c1,forecast_mase_c1,forecast_mase_c1,forecast_mase_c2,forecast_mase_c2,forecast_mase_c2,forecast_sd_ratio_c0,forecast_sd_ratio_c0,forecast_sd_ratio_c0,forecast_sd_ratio_c1,forecast_sd_ratio_c1,forecast_sd_ratio_c1,forecast_sd_ratio_c2,forecast_sd_ratio_c2,forecast_sd_ratio_c2,slot_err_c0,slot_err_c0,slot_err_c0,slot_err_c1,slot_err_c1,slot_err_c1,slot_err_c2,slot_err_c2,slot_err_c2
,,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count
sample_dt,policy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.015,dlinear,6.867673712771696e-07,1.928633258348047e-06,10,1.0197539011661056,0.19691751628404477,10,0.3753498495339593,0.4419631966165497,10,1.372411483350167,0.34955942751131086,10,2.2291645883404043,2.1340993992033632,10,8.438128892030354,9.039278188455446,10,3.563037151187705,2.974302162594265,10,0.3720385874080637,0.08429155492834123,10,0.0584344140304488,0.034875326408946826,10,4.9695954191388445,1.7753392654111675,10,750.7401961888012,14.025180196749337,10,1.0003116030683503,0.0751007653768381,10,1.000080133276724,0.07462598184768184,10,1.0909172457786254,0.19164277145602893,10,0.8704095932088058,0.016374249518578726,10,0.8698914061772728,0.016455796607775613,10,0.5164285979735754,0.033365365599027086,10,0.1318646339049487,0.02613823898545387,10,0.3281603441769672,0.04959989056720545,10,3.416521336565809,2.912860801101427,10,3.4141019459824995,2.9981499176102355,10,3.55053666362084,2.984124672361086,10,0.31473634268282963,0.049643905484996406,10,0.33297897107524066,0.06391833868758384,10,0.3720385874080637,0.08429155492834123,10,0.6569713625970769,0.13861208281877896,10,0.6997807759254819,0.15241542734576022,10,0.7857859591915308,0.17133511795632653,10,1.0039845565831782,0.5424029939799984,10,1.0676804718228206,0.6036376429277455,10,1.1379354410948828,0.6578948301891354,10,0.2724912899540994,0.1016197031967675,10,0.28110307303229903,0.10793242020108297,10,0.2965716913683826,0.11515671998384845,10,0.9533480001203058,0.02285653390308349,10,1.0424880471180225,0.1681711096838824,10,1.0044043525918434,0.1403015881162522,10,0.8747994687802667,0.02450192893860394,10,0.8672798992541869,0.026649516043205233,10,0.8675948504973648,0.023280653757009988,10,0.5550906356761822,0.04383539944922724,10,0.46806026523525046,0.06183803155448322,10,0.5261348930092934,0.0584936588760223,10
0.015,linearp,6.528577911190616e-07,1.8322974128245804e-06,10,1.0183470218671182,0.19272978028469573,10,0.3751553025272094,0.441171781351749,10,1.3684574623748582,0.3381437768497698,10,2.2216335814488946,2.117441445629321,10,8.445063314093387,9.051822745991428,10,3.559304360968638,2.964118797209423,10,0.3693050478425399,0.08037474765595964,10,0.05381408133531705,0.0290000389647639,10,4.969591454815509,1.7753448320896132,10,750.7402275069554,14.025224173507429,10,0.9380444390638469,0.0004966256425401747,10,0.938047657161863,0.0004945767923693654,10,0.9385654204999415,0.0007379226645376801,10,0.917165940208996,0.0051693088150639435,10,0.9166786418104926,0.005013301407020124,10,0.5138687563823764,0.03245015186297641,10,0.13095337958279457,0.025613173183768448,10,0.3272490898548131,0.04986692441987196,10,3.4066686838078177,2.9612606461070734,10,3.454984598842098,2.9931722303419157,10,3.5435791149072955,2.9359381900371053,10,0.3155629716825429,0.05213362121893302,10,0.33347900234204725,0.06110086812646799,10,0.3693050478425399,0.08037474765595964,10,0.6594859498482822,0.1428217078315122,10,0.706894477856907,0.14669969224213678,10,0.7819202084701234,0.16509100210858194,10,1.0079471280836452,0.5537136331855189,10,1.0675653403128522,0.5912384381785974,10,1.1361675399901885,0.6646177641862729,10,0.2729199329348996,0.10251779845276128,10,0.28128447920367633,0.10683604038917463,10,0.29575249510360896,0.11437789678408958,10,0.9381038458505205,0.0006618626361238373,10,0.9380859828585354,0.0008504685804162733,10,0.9379531427765327,0.0006274805396787855,10,0.9170739862915726,0.007222839220927219,10,0.9153509434265764,0.012829684456537926,10,0.917610995713329,0.011837806982683372,10,0.549232615076946,0.04278860944626223,10,0.46882419225373545,0.056750002795043046,10,0.5235494618164476,0.05134115357124475,10
0.15,dlinear,7.705628400329124e-07,2.172682796889064e-06,10,0.913665174621571,0.18586048801418434,10,0.37449005446973926,0.4721080390857486,10,1.4308488898214686,0.42809008637266693,10,2.2948529211288218,2.3056649775139624,10,8.48076388959895,9.043563173555503,10,3.7537101142045124,2.8871198562851457,10,0.33051136995359864,0.08725229171509961,10,0.04364185455971131,0.046219457694758326,10,4.969601236431959,1.7753271791346097,10,750.7401502321832,14.025084715165235,10,0.9861172276806667,0.0978046731834377,10,0.9861459687114984,0.09839896422631043,10,1.077460518519611,0.25692461692738333,10,0.8496101839313936,0.007232164340679957,10,0.8485293844171284,0.007235360461458316,10,0.6052858569831778,0.03430893074666839,10,0.009837868158047183,0.01591597412270665,10,1.9727949708782326,0.6884623586701268,10,3.4377260479260583,2.980038067866467,10,3.513327335980756,3.0122788215059444,10,3.6385638793984314,2.8539059822836625,10,0.29612909527599596,0.04051034189132866,10,0.3027249111522487,0.05822233588506047,10,0.31481116819331556,0.09309713573864735,10,0.7315872465641291,0.04399530492115595,10,0.7257934905991724,0.14923141682239602,10,0.6981651049839225,0.22290212393593087,10,0.9878410456706493,0.5682143869768249,10,1.0624426439617847,0.6974862662070552,10,1.0607645750169727,0.8492317854192734,10,0.2655471968199863,0.09651458729452728,10,0.27587549012308954,0.11979599639914391,10,0.28380513905942156,0.14424418809155126,10,0.9312936315220213,0.005444091313980278,10,0.9942172142973016,0.07159066721813764,10,1.0329270603151723,0.26638856595958116,10,0.8625727941255246,0.016930669770754397,10,0.8384337731985789,0.021540667858641754,10,0.8445815859272816,0.023761396245413673,10,0.5969240722265322,0.037849245190075514,10,0.5979211821106054,0.031150952032011698,10,0.6210123166123958,0.06362739113475208,10
0.15,linearp,7.018735057730405e-07,1.937748894957012e-06,10,0.909773870859594,0.17197919641157292,10,0.37307286306216075,0.46637688679327266,10,1.4047256343971743,0.3549348537238664,10,2.2614529826153738,2.2227847215635057,10,8.393326964038756,9.01520776750711,10,3.7103828737919757,2.941299260666798,10,0.32079979414037224,0.061108706741253065,10,0.029814472479349714,0.01665832973438028,10,4.969594431571556,1.7753376716696219,10,750.7402039905867,14.025167606183407,10,0.9262324805129595,0.001145417154029972,10,0.9262338097116694,0.0011439479055777915,10,0.9274861233886682,0.0012042407809689816,10,0.8803195923565728,0.006294405567977063,10,0.8794668433251239,0.00622584752409348,10,0.574883134013948,0.011122025588457011,10,0.008687041912078478,0.013365975752000844,10,1.9716441446322637,0.6900595014131068,10,3.534989215409392,3.0047687937594905,10,3.5220392439213115,2.928468664051566,10,3.554770936802157,2.9129291182766632,10,0.30193001203078107,0.054055097390871755,10,0.304059331684769,0.05487482996502944,10,0.30378452714404014,0.06836542742038433,10,0.7385387688629452,0.10723639817913769,10,0.7365713048566616,0.12801473128904092,10,0.6621455749294599,0.146829398330435,10,1.0199791159959444,0.6309565821485472,10,1.0477348011478278,0.6650949083702522,10,1.002263596235075,0.6952287216813076,10,0.271066360344925,0.11062376459805189,10,0.2758026918774449,0.11688439972764134,10,0.2752904677217432,0.12348925137746482,10,0.9259555225761558,0.002021035249948699,10,0.926785626212968,0.0011464174751158172,10,0.9259602803458844,0.0019128305191259663,10,0.8819682682557246,0.008047698441640197,10,0.8749842625440343,0.013870518994282295,10,0.881447999175613,0.016714572999506242,10,0.5759132056707567,0.011714523113689753,10,0.5698017511218004,0.016696312210828262,10,0.5789344452492865,0.012398429135079549,10
1.5,dlinear,6.513422642465372e-06,1.6831810130811392e-05,10,1.0054498603517597,0.3457919902700789,10,0.5434307487543691,0.6984865061496455,10,2.012265486065678,1.6481243072373108,10,3.5015595683172505,3.676810389272191,10,9.10266442292739,8.552143009303668,10,4.890613834752953,3.149761752750561,10,0.3751782026560796,0.1600089248846156,10,0.0794177450858232,0.11128412460028507,10,4.970160136871504,1.77450393343804,10,750.7357349187238,14.01858107416646,10,0.9688613481986389,0.06725380598402253,10,0.9686684851108481,0.06704158880166866,10,1.0316529231703044,0.1382867012552177,10,0.8227756581338104,0.010655399150156359,10,0.8212734023714064,0.011603036684969882,10,4.026846915749844,0.27930193556379074,10,0.02439603296829778,0.049071843095986466,10,19.65396706017015,6.9789795830822605,10,4.723598441310202,3.192401902609847,10,4.232434846350526,3.1161461105987343,10,4.6468976473890695,3.2516956258672334,10,0.30844655809915567,0.04773823323455636,10,0.3489421207334108,0.14135322396614955,10,0.34806118151919085,0.16593615053187374,10,0.707182095535331,0.080925515073671,10,0.9726290602455212,0.7816808717592412,10,0.939457686403431,0.9190129841752733,10,1.232351074379993,0.7407559787776616,10,1.8955976536825756,1.9975241443492857,10,1.810834068865013,2.0511041886753865,10,0.2981563459240779,0.11456320614043593,10,0.3902933677381716,0.31506388437256716,10,0.40311654944343156,0.3395749973019563,10,0.9312795702734815,0.01753624243368546,10,0.9937924140792228,0.10164119788435864,10,0.98093347097984,0.12795912772667034,10,0.8284418858952742,0.020123846659800302,10,0.8214336081601876,0.02324357767304836,10,0.8139447130587574,0.026656815298522377,10,4.048084936822127,0.43378589995672856,10,4.055962790995606,0.30389123333256207,10,3.9764930194317984,0.28758001110269193,10
1.5,linearp,3.823583076292829e-06,9.377425303297402e-06,10,0.9865965006968974,0.29805002378237805,10,0.5153294410103011,0.6353725249020089,10,1.885673134211046,1.3349041901602219,10,3.366806946652365,3.43764936729901,10,8.944421768067345,8.361014193652716,10,4.909443435569832,3.259494519518796,10,0.3491221704698705,0.10449843309085916,10,0.03495126297854736,0.01975364611233123,10,4.969898013266781,1.7748974248765705,10,750.737805695197,14.021689656532834,10,0.9205216048434179,0.001934554489148244,10,0.9205124175003974,0.0018804185374951968,10,0.9242931321760383,0.0032176815129110357,10,0.844781195504636,0.008696913968518372,10,0.8431517315502894,0.008575968254103257,10,3.8242453623331563,0.1289931774166212,10,0.02069396069640225,0.039625871517441034,10,19.650264987898254,6.984451402304193,10,4.847563726109646,3.281074718291889,10,4.359746467134967,3.1078192576966037,10,4.579813058798683,3.321879812793794,10,0.3318683323654989,0.09740653437731414,10,0.3319906266272256,0.1041096524071293,10,0.3227375417041845,0.1011026448170235,10,0.8319328633289043,0.40787930783476617,10,0.8433444493226567,0.5159770622225656,10,0.7616042723338026,0.3897704545637806,10,1.5915149938122235,1.4570096415452967,10,1.686079778431417,1.6306583061370141,10,1.6040863644167875,1.5250503245581255,10,0.34923394643771793,0.21665453575241397,10,0.3561428698848587,0.24778238361760327,10,0.35855815922623674,0.2278179325816489,10,0.9198003529531709,0.004158236421633081,10,0.9197106046225969,0.004854468264068259,10,0.9220262949254243,0.004774825958342975,10,0.8458065586703885,0.017885415440057725,10,0.8420824285102306,0.019708652652617228,10,0.8415662074702492,0.01884227841551955,10,3.813237397840029,0.12136465078312554,10,3.842881554345527,0.14828254351917144,10,3.8166171348139137,0.13204683697131148,10
15.0,dlinear,6.042085001151975e-05,0.00011192609261120177,10,1.1885401550474288,0.5998328544270549,10,0.8712849312120075,1.0078645046434418,10,2.990169429035494,2.835933827000753,10,4.6755523978269675,4.459333381542565,10,9.818641683861179,7.331534866406751,10,5.774633891838499,3.0464684265790707,10,0.4578373918139899,0.27385376684726104,10,0.12110364658080026,0.1704221641093627,10,4.9754008969689165,1.7674062722788209,10,750.6943329139424,13.962509551000442,10,0.9535172037993391,0.035200538546414424,10,0.9535712210602074,0.035538056731444875,10,1.010866432272329,0.0782281228574471,10,0.7844430440131692,0.017232299308771973,10,0.7812698171171814,0.017244186846096167,10,38.18461051680661,1.6928653059623409,10,0.12352597849095592,0.25764670600258127,10,196.41923625050947,69.9555612242337,10,5.688258218634454,3.0955420970518244,10,5.323166120982173,3.012978860835522,10,5.194407433204372,3.2901898485467407,10,0.3522925967474936,0.1040523524314762,10,0.4173575270286161,0.24161300345636993,10,0.41889003127135993,0.26985524754154494,10,0.8152383605006822,0.33679793257797935,10,1.5116595514543556,1.861395536904568,10,1.3875447641146916,1.9293516433406042,10,2.6030861541163435,2.6057165384419885,10,2.873678125355921,3.0235575064564606,10,3.148792194140436,3.2405369443042567,10,0.4807735543126098,0.3287201864301184,10,0.5927220297687896,0.5633043456164141,10,0.6137639793132698,0.5734712585464257,10,0.9314110121522161,0.03762782930074871,10,0.9666045090814608,0.0586018268175963,10,0.9626981419469454,0.08416257578071197,10,0.7911301000796379,0.03169053335374885,10,0.7777578342089403,0.029665570835456432,10,0.774921517062966,0.02787255868551903,10,37.7626074729284,2.6691092014186264,10,38.55422725973785,2.5394455330840136,10,38.236996817753564,2.129300239038905,10
15.0,linearp,5.166182945932666e-05,9.224627950582454e-05,10,1.1693230497716616,0.5601749918532059,10,0.8451629229134653,0.9670573033728947,10,2.912913233894679,2.7399955085889993,10,4.669216153876316,4.436109117399048,10,10.062932762090862,7.290258944875289,10,5.9269332646449815,3.04567647912545,10,0.42126252717680535,0.20868086505208738,10,0.05818357151938476,0.04544872090695292,10,4.974548713247714,1.7686150362615127,10,750.7010651653428,13.972058786466336,10,0.9153508081374706,0.010499474604935048,10,0.9154126442471717,0.01059528977329711,10,0.9291375530561228,0.012835064089765815,10,0.802280864097917,0.017347977692525402,10,0.798793018414747,0.01692768434640562,10,36.52640448525017,1.4292036580722238,10,0.09621303387838066,0.19920076444154716,10,196.3919233058969,69.99350910350017,10,5.509141674744231,3.199079343060522,10,5.597295941656457,3.048721295997115,10,5.086043594009911,3.3759931071055673,10,0.39758152123860613,0.19213228354121878,10,0.3949639835546363,0.2006758291137131,10,0.376777544978421,0.17398165617833153,10,1.2467982483096696,1.3404248734229303,10,1.2551507189293098,1.5357910035892686,10,1.0653335022560757,1.0599215908544952,10,2.9615858215835855,3.0291582426147503,10,2.818265457024731,2.7973783628940474,10,2.9499888833981567,3.013172607037854,10,0.569768178326067,0.47911490090853137,10,0.5524603941249804,0.48768241312998606,10,0.5454174082811077,0.44444389421207275,10,0.9164554577000059,0.020642335849647173,10,0.9150319930976044,0.016864542654180796,10,0.914750481943905,0.013018632958066573,10,0.8059728139963752,0.020494354713036973,10,0.7948968346371064,0.03696878141309823,10,0.7955094066107594,0.028805384245716246,10,36.23697637301547,1.194132880733778,10,36.54985671408605,1.7586488074050584,10,36.792380368648985,1.8157147575581878,10
