policy,loss_ratio,dropped_Mb,waste_avoidable_pct,waste_unavoidable_pct,served_Mbps,backlog_mean_Mb,backlog_sd_Mb,backlog_max_Mb,backlog_p95_Mb,backlog_p99_Mb,drop_c0_Mb,drop_c1_Mb,drop_c2_Mb,backlog_mean_c0_Mb,backlog_sd_c0_Mb,backlog_max_c0_Mb,backlog_mean_c1_Mb,backlog_sd_c1_Mb,backlog_max_c1_Mb,backlog_mean_c2_Mb,backlog_sd_c2_Mb,backlog_max_c2_Mb,backlog_max_cell_Mb,backlog_mean_cell_max_Mb,backlog_imbalance_Mb,backlog_p95_c0_Mb,backlog_p99_c0_Mb,backlog_p95_c1_Mb,backlog_p99_c1_Mb,backlog_p95_c2_Mb,backlog_p99_c2_Mb,forecast_mase,forecast_sd_ratio,slot_err,forecast_mase_c0,forecast_sd_ratio_c0,forecast_mase_c1,forecast_sd_ratio_c1,forecast_mase_c2,forecast_sd_ratio_c2,forecast_mase_eq,forecast_mase_worst,forecast_sd_ratio_eq,slot_err_c0,slot_err_c1,slot_err_c2,deficit_Mb_per_period,surplus_Mb_per_period,replicate,sample_dt,n_decisions,train_seconds,rho,offered_Mbps,beam_Mbps,buffer_MiB,test_hours,alpha,alpha_c0,H_nominal_c0,alpha_c1,H_nominal_c1,alpha_c2,H_nominal_c2,H_meas_c0,H_meas_c1,H_meas_c2,n_sources,n_sources_c0,n_sources_c1,n_sources_c2,fixed_weights,adaptive_mean,backlog_aware,_rel_fixed
linearp,0.00016575264034129862,889.4618246274592,1.9497602835216563,0.0,745.1818218452416,2.366604698161711,2.6902071756897095,22.98107071313824,8.057684771549518,15.168055230827035,759.2766761983419,129.6214166410305,0.5637317880869266,0.7996083896551671,1.4350157019608076,8.264102696314982,0.8180931859325723,1.2296087042769817,8.388608,0.7489031225741087,0.8419918573081334,8.388608,8.388608,0.8180931859325723,0.06919006335846357,4.157339657285872,7.508265461561386,3.431766972494207,6.863482128372841,2.549375556218515,4.2722278045117585,0.9155336533909446,0.824792729236793,3.5708744604838274,0.9159988577037232,0.8228366916393925,0.9137379988180991,0.835116884034791,0.9174373447536504,0.8072343188590299,0.915724733758491,0.9174373447536504,0.8217292981777377,4.142387874418434,3.8811417094747873,2.689093797558261,0.24756162708033408,7.594781323834285,5,1.5,4800,6300.0,0.9806652113243335,745.3055606064935,760.0,1.0,2.0,1.04,1.04,0.98,1.04,0.98,1.04,0.98,0.9759620925878335,0.9998959599454682,0.982757414469544,1500,900,450,150,6|3|1,True,True,
dlinear,0.00018479029673532197,991.6216970614163,1.9516327411238001,0.0,745.1675911674812,2.267899562273594,2.6265798453206703,22.417133926682634,8.107960277378135,14.73622118191213,877.6754670396886,113.94623002172773,0.0,0.8725117627675516,1.533057218395706,8.273093770123445,0.7774520657572805,1.1813552511833314,8.388608,0.6179357337489209,0.6732153682317236,7.369757087479194,8.388608,0.8725117627675516,0.25457602901863075,4.840068890128223,7.5604243976795065,3.2021780192350677,6.704649235332186,1.9805179927038794,3.5876950383687425,0.9505388125244522,0.800697932255367,3.698361536743515,0.9328054378743591,0.8019008118068441,0.9502605162801766,0.8114712394957974,0.993216264667868,0.763022483229832,0.9587607396074679,0.993216264667868,0.7921315115108246,4.352559085045787,3.867934679799321,2.8745908453854376,0.22748212776294344,7.574701824516894,5,1.5,4800,6300.0,0.9806652113243335,745.3055606064935,760.0,1.0,2.0,1.04,1.04,0.98,1.04,0.98,1.04,0.98,0.9759620925878335,0.9998959599454682,0.982757414469544,1500,900,450,150,6|3|1,True,True,
linearp,7.78391296623332e-06,41.32648337029408,2.9756040346710497,0.0,737.385409336514,1.4051257739343306,1.0333500859620843,16.52840196526623,2.950609158934242,6.1657569958446405,31.128372431071885,10.198110939222197,0.0,0.3998010778285172,0.5442358551299322,8.26498294836761,0.4631000259488238,0.5544172000659013,8.378468172865526,0.5422246701570982,0.5420469343561045,7.093017212484651,8.378468172865526,0.5422246701570982,0.14242359232858104,0.7529365931082922,2.5008239591251082,0.9449406923287926,3.0017423089196025,1.5644636937845275,2.9379057747970925,0.92484963234832,0.8431363206797038,3.4560147432004413,0.9245465409880999,0.8334408906237503,0.9216466863970816,0.8588040377231823,0.931186341111051,0.8468456534614603,0.925793189498744,0.931186341111051,0.8463635272694643,4.0799584263782345,3.7184773426778186,2.569608460545271,0.06075209859663312,11.365124212980406,6,1.5,4800,6300.0,0.9702516523305685,737.3912557712322,760.0,1.0,2.0,1.04,1.04,0.98,1.04,0.98,1.04,0.98,0.9584967116979186,0.9998955484169462,0.9998961567669699,1500,900,450,150,6|3|1,True,True,
dlinear,8.698216479922206e-06,46.18071916632323,2.975692745120569,0.0,737.384735137077,1.4304762857321571,1.0960715990949026,16.854019541589434,3.1485348625012413,6.492321632991072,18.037520202717534,28.14319896360569,0.0,0.37829771376894117,0.48119552300073765,8.2740683153175,0.536691274612344,0.7246779983078764,8.386708347354103,0.5154872973508642,0.4990087162711414,6.333017212484659,8.386708347354103,0.536691274612344,0.1583935608434028,0.726269669150167,1.8996323145527678,1.4198423771486723,4.263814171906672,1.4013554436668831,2.757885169347647,1.0579055140976754,0.8080402783789062,3.570918871168947,1.1821159606598406,0.8008976508131223,0.924427047776293,0.8095432051703396,0.9833925723703842,0.8411894238524479,1.029978526935506,1.1821159606598406,0.8172100932786366,4.0945766033145965,3.994623938703979,2.623556071488265,0.06513974332023593,11.36951185770401,6,1.5,4800,6300.0,0.9702516523305685,737.3912557712322,760.0,1.0,2.0,1.04,1.04,0.98,1.04,0.98,1.04,0.98,0.9584967116979186,0.9998955484169462,0.9998961567669699,1500,900,450,150,6|3|1,True,True,
linearp,0.003937123646666295,21508.35420165567,0.5584083216967181,0.0,755.7560967551049,9.230703032920255,6.579384087228164,23.666546309492514,20.113895162408443,22.42990544608308,17080.544209251493,4353.351339120909,74.45865328327356,3.960892163612443,3.1597183117895256,8.302630489792174,3.3952488049765166,2.891541550769805,8.388608,1.8745620643306622,1.8139367357656118,8.388608,8.388608,3.960892163612443,2.086330099281781,7.809234168120842,8.017538017821348,7.871914127047979,8.10338625396896,5.7759940205856966,7.526324343829702,0.9267886895535625,0.8486804502664121,3.9447861030261264,0.927800714263156,0.8348869595637955,0.9210702608440591,0.8723256268894592,0.9336302101383925,0.8382096041340241,0.9275003950818692,0.9336302101383925,0.8484740635290929,4.645804915340625,3.986585163709095,3.2019682300286574,2.1294812970798542,2.7571672695669753,7,1.5,4800,6300.0,0.9983481948092451,758.7446280550263,760.0,1.0,2.0,1.04,1.04,0.98,1.04,0.98,1.04,0.98,0.9479707709619304,0.9998943307542512,0.95369093147876,1500,900,450,150,6|3|1,True,True,
dlinear,0.0039045448238453125,21330.377352668467,0.5551558208015,0.0,755.7808157619012,9.582632577816387,6.65151620378189,23.64937480983071,20.34410444519455,22.550704951583295,15065.995654296723,6185.777043970325,78.60465440141961,3.7367049922484266,3.1564730602038016,8.315813839739034,3.942047666479458,2.948534594239203,8.388608,1.9038799190878544,1.8249974833049951,8.388608,8.388608,3.942047666479458,2.038167747391604,7.801739386817601,8.006517692947584,7.977960538982484,8.12588631978374,5.805055251755593,7.537831758588421,0.9813906364176084,0.8112202567312691,3.8899291275865373,0.9319458191677287,0.8107963445913347,1.0775975575607162,0.8113672532632038,0.9394327856475228,0.8128492973524497,0.9829920541253224,1.0775975575607162,0.811670965068996,4.43785049095081,4.024886707483268,3.207050184325536,2.1277731350306603,2.7554591075177823,7,1.5,4800,6300.0,0.9983481948092451,758.7446280550263,760.0,1.0,2.0,1.04,1.04,0.98,1.04,0.98,1.04,0.98,0.9479707709619304,0.9998943307542512,0.95369093147876,1500,900,450,150,6|3|1,True,True,
linearp,0.00013879274587581133,739.9537632110424,2.5837995557877673,0.0,740.3631233760235,1.925447048632122,2.410412437929281,22.827709887742536,6.048379886993063,14.393838684007283,602.9508606320773,131.4262528181511,5.576649760814043,0.6364195325861203,1.2309855029294796,8.290636943704971,0.6652194063352801,1.067537121330291,8.388608,0.6238081097107618,0.7414143066851128,8.388608,8.388608,0.6652194063352801,0.04141129662451823,2.356226005797193,7.386137356430143,2.4119526748017703,6.704135492422371,2.0226003663879943,3.9713474058586424,0.9094010092303068,0.8506333007149566,3.493013672832475,0.9127977506536409,0.8428330106263259,0.9058435270411187,0.8711014751542407,0.9074963129614249,0.8204642388829632,0.9087125302187281,0.9127977506536409,0.8447995748878432,4.097763282456776,3.8054276192749854,2.5758501167656633,0.1654183859265886,9.932250387680313,8,1.5,4800,6300.0,0.974297810521699,740.4663359964912,760.0,1.0,2.0,1.04,1.04,0.98,1.04,0.98,1.04,0.98,0.9998944722944533,0.9998934381380845,0.9865163219343764,1500,900,450,150,6|3|1,True,True,
dlinear,0.00013569155074080784,723.4201828994971,2.5834965283926183,0.0,740.3654263842413,1.9522789239885185,2.4549389241600665,22.827709887742536,6.214980266966957,14.74470738908382,576.4787919890537,141.15434111657115,5.78704979387239,0.6279308996219204,1.2187723306178364,8.279838990800691,0.6843297075206594,1.1021621118612677,8.388608,0.6400183168460529,0.7699922100586369,8.388608,8.388608,0.6843297075206594,0.056398807898738884,2.2356036716842898,7.360982620516184,2.556494709817731,6.897593025065617,2.1019712737131258,4.087493948717319,0.9130524142616901,0.8447046101566531,3.5033606931453574,0.9142815096834055,0.8367521803015449,0.9125121015268872,0.8721168976755579,0.9110794745797306,0.7892099583415512,0.9126243619300078,0.9142815096834055,0.832693012106218,4.085948847597161,3.842581198162824,2.5815520336760884,0.17136064461548037,9.938192646369203,8,1.5,4800,6300.0,0.974297810521699,740.4663359964912,760.0,1.0,2.0,1.04,1.04,0.98,1.04,0.98,1.04,0.98,0.9998944722944533,0.9998934381380845,0.9865163219343764,1500,900,450,150,6|3|1,True,True,
linearp,0.0011127112897712842,6011.505842882061,1.3786135749921855,0.0,749.5225368300337,4.394661667873701,4.829528137925714,23.62366450462632,15.882704818384855,19.833575401884573,4940.205196009423,1062.6954005036507,8.605246368987043,1.776385505197902,2.495635987716939,8.33279706091393,1.5556738345357612,2.09390231489313,8.388608,1.0626023281410815,1.2028201317380873,8.388608,8.388608,1.776385505197902,0.7137831770568206,7.524030939444612,7.839899757084056,7.160962898568802,7.931935355913879,3.762239293961902,5.604028959836625,0.920190868571761,0.8466571303299603,3.612219645600733,0.9231258400860082,0.8508774268656958,0.9137543260626838,0.838572139786294,0.9237059058481035,0.8372798623610633,0.9201953573322652,0.9237059058481035,0.842243143004351,4.222217358027427,3.9017452402739794,2.7126963385007907,0.7752568164999428,5.596459431283272,9,1.5,4800,6300.0,0.98731262469794,750.3575947704344,760.0,1.0,2.0,1.04,1.04,0.98,1.04,0.98,1.04,0.98,0.9998934489898447,0.949328661190483,0.9998956301668571,1500,900,450,150,6|3|1,True,True,
dlinear,0.0012773236152085017,6900.83622469174,1.3948648181705328,0.0,749.3990273819029,4.124325916876737,4.430563632608887,23.59440125563328,14.423226982777788,18.54626095218405,6299.894015048778,599.4041218670204,1.5380877759422176,2.117619977048128,2.674791288384187,8.333221492662872,1.1820626888598929,1.757804502031009,8.388608,0.8246432509697016,0.9521546140068764,8.388608,8.388608,2.117619977048128,1.2929767260784264,7.598435163986209,7.88272869614082,5.854104239648202,7.809225467372197,2.9235366013961537,4.676565032537035,1.0047614884301053,0.83118093595625,4.108881530492091,0.9238507650033357,0.8459683027325146,1.1209219480017447,0.7882420843809287,1.0126784272242615,0.8319663341737,1.0191503800764472,1.1209219480017447,0.8220589070957144,5.186743228218581,4.270318533490292,2.8695828297674018,0.7840244103316079,5.605227025114937,9,1.5,4800,6300.0,0.98731262469794,750.3575947704344,760.0,1.0,2.0,1.04,1.04,0.98,1.04,0.98,1.04,0.98,0.9998934489898447,0.949328661190483,0.9998956301668571,1500,900,450,150,6|3|1,True,True,
