policy,loss_ratio,dropped_Mb,waste_avoidable_pct,waste_unavoidable_pct,served_Mbps,backlog_mean_Mb,backlog_sd_Mb,backlog_max_Mb,backlog_p95_Mb,backlog_p99_Mb,drop_c0_Mb,drop_c1_Mb,drop_c2_Mb,backlog_mean_c0_Mb,backlog_sd_c0_Mb,backlog_max_c0_Mb,backlog_mean_c1_Mb,backlog_sd_c1_Mb,backlog_max_c1_Mb,backlog_mean_c2_Mb,backlog_sd_c2_Mb,backlog_max_c2_Mb,backlog_max_cell_Mb,backlog_mean_cell_max_Mb,backlog_imbalance_Mb,backlog_p95_c0_Mb,backlog_p99_c0_Mb,backlog_p95_c1_Mb,backlog_p99_c1_Mb,backlog_p95_c2_Mb,backlog_p99_c2_Mb,forecast_mase,forecast_sd_ratio,slot_err,forecast_mase_c0,forecast_sd_ratio_c0,forecast_mase_c1,forecast_sd_ratio_c1,forecast_mase_c2,forecast_sd_ratio_c2,forecast_mase_eq,forecast_mase_worst,forecast_sd_ratio_eq,slot_err_c0,slot_err_c1,slot_err_c2,deficit_Mb_per_period,surplus_Mb_per_period,replicate,sample_dt,n_decisions,train_seconds,rho,offered_Mbps,beam_Mbps,buffer_MiB,test_hours,alpha,alpha_c0,H_nominal_c0,alpha_c1,H_nominal_c1,alpha_c2,H_nominal_c2,H_meas_c0,H_meas_c1,H_meas_c2,n_sources,n_sources_c0,n_sources_c1,n_sources_c2,fixed_weights,adaptive_mean,backlog_aware,_rel_fixed
linearp,0.00015472672357095326,830.8705682861836,1.880704366871584,0.0,745.7066468117763,2.947973433127799,3.173717337139443,23.674692514144855,9.758982414601094,15.580912370856952,292.9148989943605,268.2265041091065,269.72916518271654,0.9632377912290655,1.471117885482954,8.388608,1.0217906788823787,1.4975375692530388,8.388608,0.9629449630163679,1.470218983977859,8.388608,8.388608,1.0217906788823787,0.05884571586601087,4.375338977620424,7.384978707482732,4.53254955780732,7.483895213492684,4.37065637758118,7.338352653489292,0.886160726734176,0.7007291954833146,4.689605952735086,0.8803418237481627,0.7046269527764374,0.8984642814341492,0.7311175560712093,0.8799646208370068,0.6518804061472899,0.8862569086731064,0.8984642814341492,0.6958749716649789,4.695189594572574,4.696449392960321,4.677178870672361,0.3475861513329296,7.436277178785764,0,1.5,4800,6300.0,0.981345549927756,745.8226179450946,760.0,1.0,2.0,1.24,1.24,0.88,1.24,0.88,1.24,0.88,0.9282638405162683,0.8920568123632648,0.8129879624571326,1500,500,500,500,1|1|1,True,True,-
dlinear,0.00015776183565053344,847.1688859922173,1.8810194549049464,0.0,745.704252142704,2.9558233735667168,3.1806485270784566,23.63171972285694,9.820999544095486,15.550604076851503,339.08674137272425,200.33808388903475,307.74406073045833,1.0254498356391166,1.546935912712785,8.388608,0.8943611416685049,1.3618863868508462,8.388608,1.0360123962595205,1.542122285667583,8.388608,8.388608,1.0360123962595205,0.14165125459101563,4.688200651298501,7.4737293941588945,3.9666935137628747,7.220649606345748,4.675212973236316,7.411132729522361,0.8947202397746681,0.6717907373814151,4.762193861911978,0.8861042125027403,0.6509506692454657,0.9141219501978485,0.7027631568525672,0.8843841232240353,0.6554505251929674,0.894870095308208,0.9141219501978485,0.6697214504303335,4.74891983758149,4.784368172928529,4.753293575225913,0.3541557110901578,7.442846738542991,0,1.5,4800,6300.0,0.981345549927756,745.8226179450946,760.0,1.0,2.0,1.24,1.24,0.88,1.24,0.88,1.24,0.88,0.9282638405162683,0.8920568123632648,0.8129879624571326,1500,500,500,500,1|1|1,True,True,-
linearp,0.001384111741347952,7516.24732438463,0.8983017615025214,0.0,753.1729066125654,7.512131892337092,5.999813900904777,23.736311597032003,19.3985598658972,22.649705778370713,2463.3773617291986,2518.781395103307,2534.088567552124,2.5059381839330803,2.6012292695602937,8.388608,2.5119202878461953,2.603762226349227,8.388608,2.494273420557387,2.5978666654283193,8.388608,8.388608,2.5119202878461953,0.01764686728880834,7.628608,8.130776427176055,7.628608,8.13194998265646,7.654162645745386,8.147709690114935,0.8892440944474722,0.6833377129917798,4.766179869611986,0.895783909412538,0.6900547284187998,0.882748161300712,0.676823180713011,0.8892674974841929,0.6825514221166307,0.889266522732481,0.895783909412538,0.6831431104161472,4.749146343975985,4.795916759736843,4.753476505123133,1.279281027254463,4.169829415643454,1,1.5,4800,6300.0,0.9923932937147624,754.2189032232194,760.0,1.0,2.0,1.24,1.24,0.88,1.24,0.88,1.24,0.88,0.887470722436005,0.8894560878553017,0.8785076316691048,1500,500,500,500,1|1|1,True,True,
dlinear,0.001433571339262829,7784.831542975822,0.9032071609798984,0.0,753.1356255765492,7.565063061860293,5.957813495250568,23.737029962961845,19.258455051778803,22.559414779044744,3138.8167988439654,2964.0825452256404,1681.9321989062166,2.8027135441043063,2.7050115671526007,8.388608,2.694835343913844,2.6765419567263056,8.388608,2.0675141738418756,2.397596866413587,8.388608,8.388608,2.8027135441043063,0.7351993702624308,7.748253205469615,8.14587320646073,7.682704791940549,8.143740869293618,7.505695849689887,8.11537546032581,0.9118634586634998,0.6654185184679436,4.836212954439261,0.9094557780124124,0.689911177125929,0.8910190718134631,0.6496906052684633,0.9348626736362425,0.6551491427041576,0.9117791744873727,0.9348626736362425,0.66491697503285,4.854038577472553,4.792395338898079,4.862204946947148,1.2851373872874343,4.175685775676425,1,1.5,4800,6300.0,0.9923932937147624,754.2189032232194,760.0,1.0,2.0,1.24,1.24,0.88,1.24,0.88,1.24,0.88,0.887470722436005,0.8894560878553017,0.8785076316691048,1500,500,500,500,1|1|1,True,True,
linearp,0.0008209803651422974,4446.690918606491,1.0988528279855372,0.0,751.6487185073088,5.740918273457309,5.140479531328405,23.733268668772748,16.612064524914576,22.18509693901508,1359.362900999952,1566.0918399211332,1521.2361776854057,1.8714428870616833,2.248119120841923,8.388608,1.9256236601391175,2.2913646757639317,8.388608,1.9438517262573574,2.3085006276003335,8.388608,8.388608,1.9438517262573574,0.07240883919567405,7.30807276302862,8.05880666137787,7.3840391447400755,8.082487652227154,7.323611127106839,7.952063982754743,0.8848250888797446,0.6924531156465632,4.791616401050098,0.8897205822321173,0.7161171789203115,0.8843508903651073,0.6724454722508226,0.8804302632666212,0.6852924554324723,0.8848339119546154,0.8897205822321173,0.6912850355345355,4.737730424217679,4.815013176691688,4.822105602240927,0.9333763828501507,4.800165931079036,2,1.5,4800,6300.0,0.9898242380309785,752.2664209035437,760.0,1.0,2.0,1.24,1.24,0.88,1.24,0.88,1.24,0.88,0.881790846163651,0.8647478974941923,0.8724523801983856,1500,500,500,500,1|1|1,True,True,
dlinear,0.0008433679662441714,4567.949290591835,1.1010688070057097,0.0,751.6318770667573,5.752782484384505,5.132622006988687,23.72413550764038,16.523324119564922,22.163432991242622,1152.4815992227736,1616.1646885295897,1799.3030028394721,1.7018689856037468,2.1471689722970986,8.388608,1.936796793194293,2.310096431990936,8.388608,2.1141167055865058,2.394903440913475,8.388608,8.388608,2.1141167055865058,0.4122477199827589,7.074611447188585,7.970950701959796,7.3979770354291166,8.083790212985505,7.4564433590899,8.037645552279375,0.8931096635862092,0.6631901509676167,4.798959462190048,0.9051481149467749,0.6924661240216758,0.8892638144675886,0.6203010390145982,0.88497347160836,0.6706900877658017,0.8931284670075744,0.9051481149467749,0.6611524169340253,4.761942274385634,4.771553405525359,4.863382706659151,0.9319340682595655,4.79872361648845,2,1.5,4800,6300.0,0.9898242380309785,752.2664209035437,760.0,1.0,2.0,1.24,1.24,0.88,1.24,0.88,1.24,0.88,0.881790846163651,0.8647478974941923,0.8724523801983856,1500,500,500,500,1|1|1,True,True,
linearp,0.0013944730106256892,7578.203784732962,0.8247217016025291,0.0,753.7321150678204,7.6020388592901424,5.967274937625587,23.735507262833877,19.537019058243075,22.80883875771785,2487.0261996325903,2565.6364766850993,2525.5411084152724,2.4877483499837747,2.5668157807504253,8.388608,2.582873881087623,2.6019881049484406,8.388608,2.531416628218848,2.590036047654564,8.388608,8.388608,2.582873881087623,0.09512553110384848,7.632961790671153,8.14265965574347,7.663658686583859,8.14523516295029,7.628608,8.129617782975664,0.8762343084415426,0.6798541658029774,4.795301379642832,0.870057634048094,0.6563574637944961,0.8830501657004939,0.7143582579820769,0.8756772044495058,0.6616153181287275,0.8762616680660312,0.8830501657004939,0.6774436799684335,4.803055573423171,4.881962948501158,4.700885617004166,1.3041643852781677,3.911308655892333,3,1.5,4800,6300.0,0.9931390940246984,754.7857114587707,760.0,1.0,2.0,1.24,1.24,0.88,1.24,0.88,1.24,0.88,0.880532208175583,0.8630108654567896,0.8398257705208034,1500,500,500,500,1|1|1,True,True,
dlinear,0.0013986566348250312,7600.939511060951,0.8251447156749874,0.0,753.7289001608669,7.6096875805489175,5.957465477620665,23.743921312455765,19.54289009038108,22.795165257486424,2903.5460316489853,2241.931792864546,2455.461686547421,2.694719920907103,2.638161859547544,8.388608,2.408095360085898,2.53615904895228,8.388608,2.5068722995555444,2.5788087496842986,8.388608,8.388608,2.694719920907103,0.2866245608212049,7.757930892011879,8.148682028472843,7.628608,8.139085287708559,7.628608,8.133198851208704,0.887057180625842,0.6799726303174002,4.819574120607618,0.8934751671822336,0.6592112602599025,0.8872319930120418,0.7100948624096131,0.880383225893675,0.6644972282723653,0.8870301286959835,0.8934751671822336,0.6779344503139603,4.868243141876506,4.8997961633347415,4.690683056611609,1.3094453753379933,3.916589645952158,3,1.5,4800,6300.0,0.9931390940246984,754.7857114587707,760.0,1.0,2.0,1.24,1.24,0.88,1.24,0.88,1.24,0.88,0.880532208175583,0.8630108654567896,0.8398257705208034,1500,500,500,500,1|1|1,True,True,
linearp,0.0006520894732408733,3521.8650551521814,1.3639028667125843,0.0,749.634338212979,4.9082392883879145,5.035873880648466,23.73127900234605,16.236050412085966,21.71751136210399,1229.070661723293,1126.4204545923806,1166.3739388365086,1.6893085072543288,2.186549477615464,8.388608,1.581338483469603,2.1024005952439495,8.388608,1.6375922976642616,2.1480619004784893,8.388608,8.388608,1.6893085072543288,0.10797002378472592,7.1477525548706895,8.012759885321223,6.976401323828149,7.901718977656058,7.036367425877884,7.904320249175585,0.8878000580188886,0.7018656361909091,4.6860698689144975,0.8933417724767125,0.7124194902337093,0.8817476849777436,0.6878302706822548,0.8883682196353657,0.7033672381259415,0.8878192256966072,0.8933417724767125,0.701205666347302,4.683881179830575,4.746737699902232,4.627590727010686,0.7444359200201575,5.682466359550217,4,1.5,4800,6300.0,0.9870051830538674,750.1239391209392,760.0,1.0,2.0,1.24,1.24,0.88,1.24,0.88,1.24,0.88,0.8887919984984172,0.8874233376506679,0.8609869991126479,1500,500,500,500,1|1|1,True,True,
dlinear,0.0006582676846553597,3555.232909989465,1.3645126593813899,0.0,749.6297037886995,4.912946168049708,5.031825012094863,23.729674390805144,16.24017463674373,21.68801169579903,1138.4882801886267,1227.7634463200413,1188.9811834807972,1.6026622492883353,2.1354506649436913,8.388608,1.684877989567662,2.1582078165087992,8.388608,1.625405929193353,2.145148869977447,8.388608,8.388608,1.684877989567662,0.08221574027932645,7.035078024762911,7.925683996592941,7.09809827221371,7.909570606543606,7.013563462864959,7.896755182887429,0.8929068378720508,0.6728313911015334,4.717134996782472,0.8980667167646386,0.6704094596639462,0.8880973136162102,0.6910575346636556,0.8925748992890202,0.6574209908899767,0.892912976556623,0.8980667167646386,0.6729626617391928,4.73457720723356,4.7922750754262315,4.624552707687625,0.7473831309722112,5.685413570502271,4,1.5,4800,6300.0,0.9870051830538674,750.1239391209392,760.0,1.0,2.0,1.24,1.24,0.88,1.24,0.88,1.24,0.88,0.8887919984984172,0.8874233376506679,0.8609869991126479,1500,500,500,500,1|1|1,True,True,
