policy,loss_ratio,dropped_Mb,waste_avoidable_pct,waste_unavoidable_pct,served_Mbps,backlog_mean_Mb,backlog_sd_Mb,backlog_max_Mb,backlog_p95_Mb,backlog_p99_Mb,drop_c0_Mb,drop_c1_Mb,drop_c2_Mb,backlog_mean_c0_Mb,backlog_sd_c0_Mb,backlog_max_c0_Mb,backlog_mean_c1_Mb,backlog_sd_c1_Mb,backlog_max_c1_Mb,backlog_mean_c2_Mb,backlog_sd_c2_Mb,backlog_max_c2_Mb,backlog_max_cell_Mb,backlog_mean_cell_max_Mb,backlog_imbalance_Mb,backlog_p95_c0_Mb,backlog_p99_c0_Mb,backlog_p95_c1_Mb,backlog_p99_c1_Mb,backlog_p95_c2_Mb,backlog_p99_c2_Mb,forecast_mase,forecast_sd_ratio,slot_err,forecast_mase_c0,forecast_sd_ratio_c0,forecast_mase_c1,forecast_sd_ratio_c1,forecast_mase_c2,forecast_sd_ratio_c2,forecast_mase_eq,forecast_mase_worst,forecast_sd_ratio_eq,slot_err_c0,slot_err_c1,slot_err_c2,deficit_Mb_per_period,surplus_Mb_per_period,replicate,sample_dt,n_decisions,train_seconds,rho,offered_Mbps,beam_Mbps,buffer_MiB,test_hours,alpha,alpha_c0,H_nominal_c0,alpha_c1,H_nominal_c1,alpha_c2,H_nominal_c2,H_meas_c0,H_meas_c1,H_meas_c2,n_sources,n_sources_c0,n_sources_c1,n_sources_c2,fixed_weights,adaptive_mean,backlog_aware,_rel_fixed
linearp,1.5382332878859421e-06,8.43448367554687,3.600237684219051,0.0,761.5581222946882,1.0251120931826747,0.6284277659293914,14.304542369639602,1.6214856337061863,3.7540389886969585,7.027055915119592,0.0,1.4074277604272776,0.3296026818407576,0.38301780091411447,8.388608,0.31264964370983556,0.29876035758734304,6.065693388477782,0.38285976763199153,0.41908349502979003,8.370126356148543,8.388608,0.38285976763199153,0.07021012392215599,0.6695326217777977,1.551209256812653,0.7154433367268189,1.2339939141349687,0.8616915783074821,1.8371387856029167,0.9255574578374904,0.8570871029463033,3.701088865931412,0.9254148324461193,0.8731246911451668,0.9292671355588457,0.8615031176116735,0.9222080453976788,0.8338011348483382,0.925630004467548,0.9292671355588457,0.8561429812017262,3.7046397064480803,3.6567135746590314,3.7419133166871226,0.013626659746355782,14.23391162114064,5,1.5,4800,6300.0,0.9639992785787461,761.5594300772095,790.0,1.0,2.0,1.04,1.04,0.98,1.04,0.98,1.04,0.98,0.9765391094662434,0.9998959279014599,0.999895106886013,1500,500,500,500,1|1|1,True,True,
dlinear,1.3838514140042268e-06,7.587972677956097,3.6002228018176026,0.0,761.5582398656489,1.029073839766185,0.636822388369338,13.830621200707903,1.6430017633900469,3.830271551888831,5.514386525120598,0.0,2.0735861528354995,0.3269854928562084,0.3720904736113098,8.185488589041677,0.3093603352660754,0.28979784786729607,5.571650619299226,0.39272801164391796,0.4476987270600281,8.377116240561625,8.377116240561625,0.39272801164391796,0.0833676763778425,0.6653080398325971,1.4844348804243968,0.708125740785181,1.1579678197418766,0.8929865296909416,2.0849613031368626,0.9332221790223664,0.8321110518677566,3.7031484113124287,0.9308859164597302,0.8541012277831977,0.944115520489347,0.8432560267784273,0.9253093303607367,0.7945885846595425,0.9334369224366045,0.944115520489347,0.8306486130737225,3.6998105380234576,3.6543247955169718,3.755309900396856,0.014433646973948578,14.234718608368233,5,1.5,4800,6300.0,0.9639992785787461,761.5594300772095,790.0,1.0,2.0,1.04,1.04,0.98,1.04,0.98,1.04,0.98,0.9765391094662434,0.9998959279014599,0.999895106886013,1500,500,500,500,1|1|1,True,True,
linearp,2.4966600180960233e-07,1.368328776394086,3.645656148636236,0.0,761.1993164257981,0.942885214075226,0.39353880744358505,13.149385402939487,1.3023209830401232,2.3961265271120817,0.0,0.06132898602769338,1.3069997903663926,0.30259985760199226,0.2752089815389108,5.766244647301204,0.3420487849202078,0.31611959292155495,8.180966323122561,0.29823657155313527,0.2844723854123082,8.158887421505934,8.180966323122561,0.3420487849202078,0.043812213367072514,0.7226057264631597,0.9206551158518602,0.7697778887443707,1.0663320951710993,0.5995869485896552,0.9265407353459678,0.9205391698252018,0.812314708606647,3.646001554289675,0.9137627315767407,0.8037758299967674,0.920381684812664,0.8346016749730807,0.927506935412533,0.7934909829577315,0.920550450600646,0.927506935412533,0.8106228293091933,3.583590776996693,3.6856873017848586,3.668726584087473,0.006172868746102842,14.406367507643711,6,1.5,4800,6300.0,0.9635438110407648,761.1996107222042,790.0,1.0,2.0,1.04,1.04,0.98,1.04,0.98,1.04,0.98,0.9298257604920651,0.9722935036875164,0.9441555955649729,1500,500,500,500,1|1|1,True,True,
dlinear,4.803291251110849e-07,2.6325096699826847,3.645678374038824,0.0,761.1991408450955,0.9401775084454185,0.3979255712483592,13.660414260107935,1.300177543972027,2.440408314622518,0.0,0.5575203470419496,2.074989322940735,0.29912969276739537,0.27764197662801743,6.561160593461488,0.3392942591809949,0.3100226817241516,8.388608,0.3017535564971026,0.2924119229443931,8.154166332368748,8.388608,0.3392942591809949,0.040164566413599535,0.7116063087596517,0.8736759711592013,0.7680080241560218,1.0516318112195104,0.6053994115064267,0.9689171418152281,0.9264511791311876,0.8000334943284875,3.673953072177513,0.9170493813215346,0.7907166863427436,0.9171136053554421,0.8047184420970448,0.9455101863247192,0.8031207276564554,0.9265577243338986,0.9455101863247192,0.7995186186987479,3.592692288563865,3.7086719471770464,3.7204949807916274,0.006271097264011324,14.40646573616162,6,1.5,4800,6300.0,0.9635438110407648,761.1996107222042,790.0,1.0,2.0,1.04,1.04,0.98,1.04,0.98,1.04,0.98,0.9298257604920651,0.9722935036875164,0.9441555955649729,1500,500,500,500,1|1|1,True,True,
linearp,2.4970906397198853e-05,137.83351756711244,2.9602996331596674,0.0,766.6136328980459,1.4138603098597815,1.700109404246034,23.601244418339753,3.5479002557886323,10.511679712639907,38.04435299418254,48.44798536235857,51.34117921057135,0.4572657774772291,0.690524871241268,8.388608,0.4986678737416809,0.8323701763502274,8.388608,0.4579266586407542,0.7334106104377601,8.202143997717108,8.388608,0.4986678737416809,0.041402096264451856,1.0247960809556238,4.018232318660075,1.38470912861539,5.2859927658376,1.077046746834475,4.055248271520351,0.9170758063191722,0.8740134688630024,3.8777511558691757,0.913946228770879,0.8841695355634637,0.9192470465231602,0.8801648816886514,0.9179014317227469,0.8522254932719692,0.9170315690055953,0.9192470465231602,0.8721866368413614,3.8173476843523715,3.952381621214063,3.8635241620410934,0.0724730640148207,11.755508072106645,7,1.5,4800,6300.0,0.9704226961820441,766.6339299838148,790.0,1.0,2.0,1.04,1.04,0.98,1.04,0.98,1.04,0.98,0.9998944391567165,0.9998955130616514,0.996489231468618,1500,500,500,500,1|1|1,True,True,
dlinear,4.1161764542648227e-05,227.2032382780819,2.9618594794047484,0.0,766.6013101127086,1.5225900632764153,1.863837321506831,22.466951765999347,4.467640117837406,11.393619085200621,5.280294734953239,77.25547025212002,144.66747329100866,0.35932896832965017,0.45490190183013673,8.388608,0.5586015995400777,0.9542339158841837,8.388608,0.6046594954066932,1.0333336508103723,8.202901639592538,8.388608,0.6046594954066932,0.24533052707704303,0.754483065713806,1.9989362234464154,1.8854602390239308,6.101783266754652,2.2422538427764334,6.120384766945795,1.1184233717475025,0.8360716857774027,4.65977225471801,0.9661508373384207,0.8514648376124431,1.0816777156185795,0.8295543423776057,1.3046056401193342,0.8276839374008456,1.117478064358778,1.3046056401193342,0.8362343724636313,5.252725302856265,4.065298502019777,4.661292959277987,0.09628410746450394,11.779319115556328,7,1.5,4800,6300.0,0.9704226961820441,766.6339299838148,790.0,1.0,2.0,1.04,1.04,0.98,1.04,0.98,1.04,0.98,0.9998944391567165,0.9998955130616514,0.996489231468618,1500,500,500,500,1|1|1,True,True,
linearp,0.0,0.0,6.788789342382066,0.0,736.3685641951741,0.8051730394889559,0.1012332866101834,1.6581200035086552,1.197446522894589,1.2295432151960193,0.0,0.0,0.0,0.27818467922241275,0.21593063827126285,1.2716398932980326,0.2756024184837457,0.21463168508528274,1.074191855261732,0.251385941782787,0.20854926280480376,1.4183252574378045,1.4183252574378045,0.27818467922241275,0.02679873743962578,0.7115458692366675,0.7399503782326771,0.7130770790183926,0.7542112102663051,0.5270730873950182,0.5771526817530505,0.9259599935382503,0.8152972564480486,3.9483655475530828,0.9299229943841597,0.8114327775257375,0.919949557809377,0.8226619442568174,0.9281768970576191,0.8113360153083233,0.9260164830837185,0.9299229943841597,0.8151435790302927,3.923253117503952,3.9728138897077203,3.9490296354475762,0.0,26.81566831397617,8,1.5,4800,6300.0,0.9321122321165145,736.3686633720465,790.0,1.0,2.0,1.04,1.04,0.98,1.04,0.98,1.04,0.98,0.9488794870062449,0.985039568068493,0.966124759753815,1500,500,500,500,1|1|1,True,True,
dlinear,0.0,0.0,6.7887893423821755,0.0,736.368564195179,0.8009646981377511,0.09888382315250858,1.871308909305724,1.1969525768729656,1.2290652304029341,0.0,0.0,0.0,0.2760061141524854,0.2150984218905614,1.1303861752935493,0.27222244187239425,0.21315181538343872,1.0379465610822534,0.25273614211285883,0.2090166590521136,1.631514163234873,1.631514163234873,0.2760061141524854,0.023269972039626562,0.7120447761843285,0.7397354295199864,0.7120093035986248,0.7500703320383424,0.5273242754690358,0.5808912374096142,0.9501752844737813,0.7935257971589221,4.137972574066889,0.939241820258564,0.7872550912776561,0.9424801516530281,0.8116235586647246,0.9690594333845972,0.78046607256679,0.950260468432063,0.9690594333845972,0.7931149075030569,4.0104364837667,4.089268803517621,4.314212434916346,0.0,26.81566831397617,8,1.5,4800,6300.0,0.9321122321165145,736.3686633720465,790.0,1.0,2.0,1.04,1.04,0.98,1.04,0.98,1.04,0.98,0.9488794870062449,0.985039568068493,0.966124759753815,1500,500,500,500,1|1|1,True,True,
linearp,0.0,0.0,5.470022621726532,0.0,746.7868212883578,0.8224815085097098,0.13958264158413547,6.391466362758981,1.2250342841691366,1.2643526242506855,0.0,0.0,0.0,0.2665252558970554,0.2137724232787662,2.291028639197253,0.29786144914371,0.2355388722771457,6.053418134009272,0.25809480346900693,0.21322449340102065,3.717673114999565,6.053418134009272,0.29786144914371,0.03976664567470306,0.5873750416302644,0.7481700966972463,0.7390530626276907,0.9572132072805163,0.5251467307262919,0.6265889908109255,0.9213770590795549,0.8523102730577492,4.00569901510941,0.9260674795361612,0.881494703365264,0.9161694237025843,0.831320508865591,0.9218863430906893,0.8248923818728133,0.9213744154431449,0.9260674795361612,0.8459025313678895,4.050293053142032,3.986687316157043,3.9801166760291533,0.0003400336555251562,21.60687923975164,9,1.5,4800,6300.0,0.9452999007440592,746.7869215878068,790.0,1.0,2.0,1.04,1.04,0.98,1.04,0.98,1.04,0.98,0.9998965240372938,0.9585192502896918,0.9603483085918109,1500,500,500,500,1|1|1,True,True,
dlinear,0.0,0.0,5.470022621726145,0.0,746.7868212883568,0.8226762473802315,0.1353068485246907,5.786598143985689,1.2259633370350034,1.2654554248042162,0.0,0.0,0.0,0.26889127137642654,0.21524112214869265,2.4002116055648623,0.2963384887316241,0.23177474057070355,5.4065795000243355,0.2574464872722739,0.21366403914224663,3.796565501835274,5.4065795000243355,0.2963384887316241,0.03889200145935017,0.624630767227364,0.7516336378651587,0.7375072621386846,0.9483516404445442,0.524907145386891,0.6188596809411979,0.9339151911497241,0.8403891277555923,4.0353520623054875,0.9258190950054322,0.8779405810033447,0.929151348698234,0.8424426656954782,0.9468925122585894,0.7729040294299978,0.9339543186540853,0.9468925122585894,0.831095758709607,4.089370961944679,4.016424232138094,4.00026099283369,0.0003358631740000678,21.60687506927011,9,1.5,4800,6300.0,0.9452999007440592,746.7869215878068,790.0,1.0,2.0,1.04,1.04,0.98,1.04,0.98,1.04,0.98,0.9998965240372938,0.9585192502896918,0.9603483085918109,1500,500,500,500,1|1|1,True,True,
