idx,truth,norros_f,linearP_f,farima_f,persist
5808,245227681.83911133,246288451.57866043,246332028.07233286,246351590.9326549,246183212.8762444
5809,241980328.6604004,245771017.22354367,245786408.47806832,245765979.88261035,245227681.83909371
5810,242036323.4597168,243682616.84440795,243711378.8539634,243618987.29235947,241980328.6603128
5811,241929561.25439453,243340616.4676923,243521367.90215632,243413746.54436338,242036323.459628
5812,245187288.3581543,243090188.09755266,243230617.61404872,243170553.58622253,241929561.25440377
5813,245128370.60131836,244882276.98870265,245042148.0095587,245046250.793526,245187288.35819548
5814,247738826.34448242,245054391.63439637,245032223.6694464,245075038.38749686,245128370.60137644
5815,248270142.19799805,246693370.92779452,246725079.939081,246771443.6355283,247738826.3444027
5816,244442913.6784668,247271220.4958431,247167655.22051972,247245340.24528876,248270142.1980009
5817,247773624.39453125,245166065.16490668,245030476.25867504,245006007.94077635,244442913.67854655
5818,245637452.70483398,246941759.2047996,247050295.3129837,247034082.77678007,247773624.39453828
5819,243287630.69677734,245849928.3236225,245730904.84576413,245756580.03935784,245637452.7048984
5820,241608790.35327148,244339780.40710872,244346107.26105958,244266598.18621084,243287630.6968383
5821,241547308.55932617,243066773.68966594,243157433.91280094,243054764.45440066,241608790.3531643
5822,243656697.78808594,242754717.94998494,242909484.68424425,242824192.11541566,241547308.55942035
5823,248665753.73583984,243853340.1442085,244006632.7000398,243987872.92211476,243656697.78802657
5824,243648910.0739746,246945803.40342745,247022311.7392278,247119406.38710576,248665753.7359497
5825,240830478.0588379,244422497.1370975,244208039.07940117,244240429.26603687,243648910.0739445
5826,241093662.2150879,242498641.88581958,242571679.78907418,242436287.0926752,240830478.05885237
5827,242652141.00390625,242297501.4834598,242472457.6730172,242375453.14339527,241093662.21502292
5828,239634875.58764648,243108634.11643535,243259555.43811086,243232108.08740097,242652141.0038349
5829,238423928.71142578,241344242.2412481,241380297.84015477,241319967.33453172,239634875.58753967
5830,240975644.26757812,240348883.02027774,240541101.74502262,240414618.3587557,238423928.71150056
5831,237511820.34423828,241626525.02807814,241867378.16544574,241816658.89560372,240975644.26768255
5832,236056810.95654297,239654409.10467458,239713328.9488028,239648941.20159298,237511820.34427348
5833,237321164.31982422,238478597.78268287,238721803.2616165,238572735.18717057,236056810.95664385
5834,236985928.4260254,238910041.0729079,239194942.3965255,239106228.4613752,237321164.31988287
5835,248935404.09350586,238610344.80448917,238798095.47715622,238743767.18429887,236985928.42603105
5836,248206499.14819336,245680178.60276622,245991209.456853,246134073.3712898,248935404.09347865
5837,241957289.64379883,246258722.5840004,245926040.4479588,246177506.51704586,248206499.1483048
5838,240957694.9074707,242919040.2800187,242689238.37638375,242658815.33367857,241957289.64391583
5839,241356051.03393555,241964475.67065638,242053941.93335804,241938727.00786605,240957694.9073853
5840,244328969.20898438,241988653.97404334,242088327.13783076,242042382.8018783,241356051.03405577
5841,247258938.66552734,243697510.7307277,243792306.14542854,243819425.84781057,244328969.20890108
5842,245988858.51904297,245693460.23836532,245659741.13077906,245766574.82702592,247258938.66557363
5843,242933966.35473633,245295917.34511614,245124505.69609532,245196881.73537123,245988858.51915565
5844,244685127.05322266,243539217.2076021,243439421.994469,243400800.13203412,242933966.3546316
5845,243112360.75097656,244387534.51565465,244460965.32852596,244433604.9547861,244685127.0531406
5846,242445996.0378418,243494434.00063062,243438253.00914788,243438681.79267833,243112360.7509944
5847,245108112.2470703,242939476.97931683,242968589.9264233,242921469.58718306,242445996.03791085
5848,245481728.64233398,244451680.06599125,244525964.68549433,244541238.27666026,245108112.2471478
5849,242876249.58642578,244862627.78371787,244793748.41981018,244851868.90843093,245481728.64239585
5850,241769736.69067383,243403497.3626515,243314286.26139805,243297599.58820763,242876249.58634025
5851,237285390.26342773,242544005.4684628,242586472.58306724,242519467.29039845,241769736.6906668
5852,240829752.59423828,239608093.44632927,239636190.982659,239514372.68851382,237285390.2634088
5853,244683445.05249023,241224653.23356575,241502371.36498734,241418920.1327332,240829752.59423712
5854,242322776.42456055,243621984.09572962,243699737.09560403,243785667.57963184,244683445.05255845
5855,240850471.33422852,242542180.17912263,242421324.57349464,242464762.08852515,242322776.42457485
5856,243639050.41723633,241582722.7635552,241604068.68560612,241548885.9214052,240850471.33414537
5857,247150490.60839844,243087747.69752443,243188113.85737443,243193845.34182024,243639050.4173387
5858,244351179.92529297,245390636.72946113,245366149.87626866,245477491.70437315,247150490.608482
5859,245944251.9897461,244120975.95032763,243913890.58583757,243972382.80075687,244351179.92531195
5860,250868542.62060547,245064111.5981936,245061380.43551782,245068014.68974516,245944251.9897484
5861,246171334.42504883,248185677.0110668,248125883.83754694,248262294.92397648,250868542.62062117
5862,248361986.2788086,245913741.4326308,245579180.80576447,245654657.76078203,246171334.4251375
5863,250302431.02270508,247087851.70891514,247077373.18730402,247073994.65441164,248361986.2788464
5864,249954000.48461914,248404606.4623733,248257785.0885499,248362547.94163826,250302431.022702
5865,247571155.53515625,248496291.66579852,248280244.67970142,248364070.54461145,249954000.48467943
5866,244625747.0168457,247173874.1240555,246978570.77643842,246987587.36195055,247571155.5350699
5867,246329152.7385254,245263422.54263514,245171061.19052723,245103573.46565714,244625747.01674655
5868,243905513.42895508,245978949.16638845,246039319.27055323,246001925.15546826,246329152.7384117
5869,245215659.41455078,244538540.9244036,244459539.85833958,244437857.82878554,243905513.4289547
5870,246605339.2097168,245119104.19488028,245191439.4353711,245153454.68713418,245215659.41456172
5871,245562351.06298828,245978637.99972668,245972373.23878804,246008663.89913115,246605339.2096828
5872,246264256.7080078,245419085.1456669,245334302.14318395,245352421.26641592,245562351.0630712
5873,250929527.24926758,245782529.26021498,245767375.3672789,245770155.03894693,246264256.70809385
5874,251871964.6184082,248650355.08550036,248632909.22080913,248735869.89670685,250929527.24928728
5875,246870487.24926758,249686786.90797788,249446922.0402085,249599541.99908555,251871964.6184545
5876,246371099.85253906,246984125.42091146,246698881.7370203,246705317.3263333,246870487.2491744
5877,237531172.73461914,246425474.25117666,246416821.32564577,246343994.07053766,246371099.8526185
5878,241023452.12817383,240977293.52921352,240879039.11441872,240707945.16719097,237531172.7345952
5879,239463327.29760742,242178171.85876063,242566680.828031,242383696.0451174,241023452.1281764
5880,234840288.44458008,241109572.75154445,241202568.2445048,241155305.20945144,239463327.29768252
5881,242709927.45654297,238081624.21676534,238234123.79412314,238060021.28805834,234840288.4446841
5882,240573937.45776367,242245380.61637497,242674180.33805656,242626274.39063522,242709927.45664263
5883,244977593.66308594,241417868.6441911,241366945.65053502,241429234.14124846,240573937.4577779
5884,240911963.76123047,243981181.94106215,244144118.35590127,244168430.09612456,244977593.66313857
5885,243196095.52392578,241847819.31271,241708806.09332946,241731756.65190274,240911963.76118025
5886,244799286.3293457,243022631.63048482,243162555.58413064,243122455.44162604,243196095.52380824
5887,244713672.8642578,244122467.70991552,244119929.67955935,244179113.33838224,244799286.32945395
5888,243439417.7590332,244296832.87711358,244236464.66140807,244277447.73857766,244713672.8643245
5889,242051390.95629883,243637873.27525085,243589560.57107028,243584567.0811192,243439417.75901657
5890,244310958.00732422,242724664.5113535,242733003.51336765,242688245.81641555,242051390.9563224
5891,242259155.38305664,243916932.78219533,244005204.15096238,244001670.82774845,244310958.00720412
5892,246187036.90039062,242825627.82219616,242765523.10471445,242767497.85062757,242259155.38307345
5893,250978493.40576172,245052585.83368328,245155349.21446833,245177630.40723604,246187036.90035364
5894,252811432.5041504,248243533.4611221,248164190.7582465,248333440.72218582,250978493.4057161
5895,251501268.58862305,249960880.45583445,249693545.60085404,249884622.04486206,252811432.5042397
5896,248496882.3203125,249660675.45876324,249344312.70400032,249455823.0806492,251501268.58856493
5897,243491754.91455078,248009630.9861538,247769460.59884384,247775074.2633161,248496882.32041532
5898,244726356.3154297,244858189.5717511,244737856.2699613,244630407.12454364,243491754.9145721
5899,248265323.89819336,245100905.82248792,245232220.9220431,245132733.99182144,244726356.31538832
5900,246845475.26879883,247157275.81157503,247212812.17983145,247257571.2902556,248265323.8981584
5901,249457583.46875,246580689.64656153,246449743.92951667,246495863.49549073,246845475.2689122
5902,252328171.15600586,248127923.25758058,248124806.1596249,248158457.76634824,249457583.468713
5903,252373638.140625,250109320.78788292,249984962.6985348,250107221.79572418,252328171.15593117
5904,253145969.2446289,250568897.30283326,250330565.1817114,250440379.82548738,252373638.14064065
5905,245713074.99243164,251290115.08842486,251100046.58448982,251176715.47371995,253145969.2446233
5906,245162448.99682617,247023555.37080035,246736645.19061047,246678525.52814957,245713074.99237627
5907,245264664.99731445,246173629.47992367,246290379.78039235,246134086.0730645,245162448.99681896
5908,246788572.63110352,245966695.22037336,246051207.5261465,245990648.63191706,245264664.99741676
5909,245960724.0432129,246693639.0016831,246769336.25565037,246753639.57630298,246788572.6311224
5910,243985614.10473633,246248813.14144245,246228219.71186128,246221717.67591265,245960724.04322785
5911,244967879.5498047,244986328.75311178,244999388.53687358,244935886.06336808,243985614.10466483
5912,249003115.65234375,245331726.74457598,245442939.36612448,245392203.72984487,244967879.5498594
5913,252590323.21777344,247700214.64340526,247771026.0125837,247829965.70579287,249003115.65237823
5914,247929204.68725586,250178886.00351572,250072553.54589903,250223384.63959777,252590323.21777248
5915,243251450.09545898,247875987.5100111,247581714.5201895,247629529.61257058,247929204.6873088
5916,249432194.94433594,244881942.16980582,244828707.41790432,244693394.72281846,243251450.0954103
5917,248044211.83154297,248141429.56493568,248355133.4862322,248336808.73596925,249432194.94435012
5918,245406718.1135254,247648089.96923348,247483827.45507178,247564537.38710538,248044211.83147588
5919,243757826.24389648,246072197.2401952,246011024.05728072,245955633.55001485,245406718.11347964
5920,247309866.56298828,244862944.77071744,244908853.83624443,244816714.23700783,243757826.243982
5921,244047656.1105957,246762193.65614158,246905009.30839613,246895192.06388134,247309866.5630814
5922,243469392.86572266,244959322.61824903,244864660.57064822,244861220.78747433,244047656.11066067
5923,242182083.11279297,244327707.94150168,244418318.20678487,244333916.74682122,243469392.8657944
5924,243991446.98657227,243360964.5073344,243435184.72597936,243368754.15857208,242182083.1127543
5925,243760007.05151367,244174481.95924795,244311555.80841437,244276836.77189115,243991446.98668352
5926,238429742.39770508,244103808.1976676,244128198.5912824,244130483.41793543,243760007.0514991
5927,242013659.72998047,240860104.1447358,240859530.43694523,240746264.70966977,238429742.3977423
5928,241708206.2470703,242494308.4463293,242791394.40523118,242694934.20894113,242013659.7298706
