idx,truth,norros_f,linearP_f,farima_f,persist
5808,249206609.80639648,246625423.36665234,246509149.2456228,246491400.8172606,246664785.84813467
5809,245609222.2770996,248184689.38450554,248213569.01357904,248248787.89570862,249206609.8064479
5810,244914741.13720703,246120809.76415333,245940206.93102545,245930748.28124675,245609222.2771067
5811,239746112.72924805,245455011.3879249,245506612.08285162,245421928.2050082,244914741.13709044
5812,242670839.15942383,242052701.0634022,242032931.8107019,241889625.9310904,239746112.7292136
5813,247742583.29858398,243369211.31747654,243688100.59154898,243603766.88667664,242670839.15942025
5814,247258998.22485352,246518550.34422556,246657781.4908808,246798439.6498088,247742583.29864097
5815,249085114.69458008,246663463.34475574,246531250.34063756,246644172.15342492,247258998.22477004
5816,249798955.79418945,247946775.9752876,247915421.62912416,247982226.42113188,249085114.6944751
5817,251582004.24682617,248680711.37713623,248559209.5943181,248645392.80012855,249798955.79417825
5818,247732046.49926758,249987658.87392604,249878212.1423254,249967376.6230438,251582004.2467785
5819,251152501.0810547,247826751.70377424,247576861.23858023,247567563.09232515,247732046.49928176
5820,247837031.49169922,249785266.6347219,249837717.42236713,249848108.80666983,251152501.08103192
5821,249623507.7512207,247945091.71514112,247717098.04227954,247724559.95625785,247837031.49169287
5822,246127713.60546875,248927923.8119977,248965298.33235684,248936031.3691764,249623507.75117648
5823,242972547.77270508,246879894.07325867,246735476.117826,246687473.07444468,246127713.6053613
5824,246457742.36010742,244654697.97622177,244702124.32857257,244540167.14626667,242972547.77280703
5825,249328625.10839844,246399414.99710655,246630046.13332498,246597458.46821398,246457742.36005035
5826,249188116.49267578,248277768.34876427,248295569.77117446,248406781.30430147,249328625.1083564
5827,254024572.53100586,248470412.3988998,248352692.89793107,248426309.10622248,249188116.49258983
5828,251190754.00830078,251604327.5518425,251588449.93335795,251720110.5115823,254024572.53096235
5829,248813769.36987305,250316455.4032563,249980936.056623,250061759.60473508,251190754.00819293
5830,244627445.42358398,248874685.72711518,248745408.03905603,248665281.16175973,248813769.36997548
5831,247421055.22314453,246100604.43415958,246035742.60038057,245885779.11708152,244627445.42354813
5832,250000511.4177246,247439066.29789212,247641621.18790296,247571680.3789267,247421055.2230588
5833,245562337.30029297,249098627.10109565,249118713.70698434,249196720.53246415,250000511.41784388
5834,243887965.81591797,246561306.07315361,246400978.4781059,246353830.77658907,245562337.3003009
5835,240198979.6040039,245208453.4496978,245309346.30868548,245164940.28388527,243887965.8160231
5836,246568506.19750977,242584282.63904697,242679021.76185438,242520060.80976135,240198979.6040043
5837,246339507.70532227,246090520.69582164,246460614.70158914,246465743.53051415,246568506.1973945
5838,246241727.94555664,246235476.10621145,246170468.57035875,246275600.02276304,246339507.70532373
5839,242620122.28173828,246263966.85993677,246274419.26489803,246279907.38007307,246241727.9456522
5840,239885818.6286621,243999199.1172579,243956201.00325727,243883342.8203652,242620122.28164712
5841,239901528.4465332,241947692.83403787,242079976.34847456,241928457.84021297,239885818.6287298
5842,240802317.0769043,241525632.0818377,241764585.66456228,241666591.14881304,239901528.4465768
5843,241102037.08813477,241898663.38342005,242110628.42520875,242090321.00599626,240802317.0768547
5844,245911950.89086914,242014791.75662547,242163717.04039696,242170567.0808659,241102037.08808693
5845,244417825.45141602,244965062.21419296,245153043.40720072,245266089.43603164,245911950.89089525
5846,243745341.9169922,244385618.43895775,244265357.7365915,244366333.12906712,244417825.45139176
5847,243428467.35961914,243971291.31934765,243979292.63356486,243975617.37884682,243745341.91687053
5848,247219902.95214844,243741487.19459042,243767264.3372367,243768862.82429022,243428467.3595739
5849,245685145.9404297,246134077.43771145,246234365.73263592,246322696.94127524,247219902.95216343
5850,245007951.74487305,245500621.78097567,245356049.02028787,245430151.62496442,245685145.94040063
5851,246179072.16308594,245118907.84999713,245104769.76260546,245087881.46022046,245007951.7448012
5852,246479013.26098633,245842697.52135772,245871416.89934412,245894635.50569314,246179072.16305867
5853,244692617.796875,246160550.56502312,246128566.87313434,246170278.8413635,246479013.26089048
5854,242916303.81591797,245097006.41607296,245037215.4782951,245020844.5556394,244692617.7969026
5855,238457207.65478516,243847329.3490705,243869053.0874916,243799164.21313998,242916303.8158522
5856,242038056.68359375,240835414.09152684,240884459.72078076,240737786.47153515,238457207.6547593
5857,241237856.82958984,242544326.59461913,242872670.5198283,242824691.12765142,242038056.6836411
5858,240164072.8557129,242081707.8230552,242129584.83603904,242166470.32503477,241237856.829538
5859,242966745.57080078,241295232.95894647,241398539.13768202,241360537.53003487,240164072.8556404
5860,247321545.98828125,242943421.4139978,243131211.77885652,243166807.83616742,242966745.5707004
5861,242565318.0041504,245885282.50735027,245958617.51944965,246121227.5942445,247321545.98820853
5862,246769733.07495117,243338367.6373079,243119404.14542365,243148935.34036162,242565318.00421816
5863,246190907.57788086,245795027.92189893,245965745.28143027,245986854.94669798,246769733.0749688
5864,243583648.02905273,245731440.84957707,245599095.40150386,245695374.090202,246190907.57784575
5865,243237590.54956055,244186033.4588101,244110353.0209379,244071740.38026994,243583648.0290118
5866,242373204.78344727,243765216.76743102,243825845.26587856,243774405.28507861,243237590.54947004
5867,239549028.29638672,243131124.11648902,243179556.76068968,243147890.2612993,242373204.7835292
5868,238026936.32714844,241184275.73202756,241232082.6900221,241146687.52774668,239549028.2964365
5869,244757894.17626953,239894427.57012346,240072493.50749114,239963461.6167301,238026936.32709453
5870,241078129.74902344,243784357.0324926,244098315.66222993,244189662.4908384,244757894.1762249
5871,242393159.48632812,241872630.13121682,241709908.15171134,241784885.96092957,241078129.74904028
5872,243692805.26464844,242580307.93073258,242723922.23217994,242702833.73305485,242393159.4863161
5873,246558160.3005371,243464717.8098766,243507658.3033478,243576571.3238924,243692805.2645681
5874,247446880.82763672,245396684.02082166,245416454.00273973,245531047.37044936,246558160.3004548
5875,246269701.0270996,246296556.75661048,246180599.82718408,246303971.24568295,247446880.82751963
5876,249256864.36669922,245762466.92563534,245612209.6955286,245659853.5308576,246269701.02711675
5877,249337027.57177734,247655666.27490193,247632910.26380116,247716422.368522,249256864.36666
5878,248241590.63964844,247995789.44209975,247791325.19118297,247899233.53986648,249337027.5716761
5879,251687478.24169922,247512842.72730651,247336303.40011492,247361802.68148354,248241590.63962
5880,243010757.07910156,249715516.3169516,249665809.0018214,249752536.7494495,251687478.241608
5881,241675492.390625,244561431.69940856,244185260.34920767,244106555.15427926,243010757.0792097
5882,241523078.5258789,243119678.37688544,243281517.2259023,243073047.63108268,241675492.39054823
5883,242432976.86791992,242625221.68750277,242758372.4339479,242686717.25080314,241523078.52589548
5884,244641551.8864746,243019772.6271027,243160953.43610716,243145032.93643713,242432976.86785445
5885,248772263.64648438,244338736.3691913,244436740.19377357,244496032.20603415,244641551.88650057
5886,249084980.80444336,247070867.4821903,247095652.505057,247251799.7703727,248772263.64642048
