idx,truth,norros_f,linearP_f,farima_f,persist
5808,247651080.39404297,249775223.86584648,249714856.86790216,249729427.65087587,249480382.9118209
5809,247212722.48364258,248930079.70134556,248947733.69760963,248924013.66525674,247651080.3940482
5810,248365378.35791016,248562622.79928866,248619287.9618256,248591735.84124812,247212722.48363492
5811,246267338.38085938,248856135.6804116,248912263.96590385,248897377.54144028,248365378.3579466
5812,250566053.33032227,248025976.80811447,248065700.1514291,248047109.04115966,246267338.38097245
5813,246515812.44702148,249555761.5430774,249617920.826355,249613153.2217762,250566053.3302562
5814,248985665.10327148,248216619.24924737,248203582.2921112,248203604.68069872,246515812.44698265
5815,249723228.97705078,248983095.6182567,249049722.1960832,249030244.11359987,248985665.1032551
5816,245151421.97827148,249359322.38267422,249361937.30542225,249373264.31290254,249723228.97710815
5817,247602935.89135742,247634035.68899828,247647242.45380384,247625823.50890777,245151421.97815293
5818,244864512.1015625,248267116.92022708,248365522.3566374,248332796.95982695,247602935.89143112
5819,249052346.35546875,247186411.33869842,247238865.5142404,247217947.12270984,244864512.10165524
5820,246667139.56103516,248565557.47370824,248653523.82230866,248639130.7555923,249052346.3555428
5821,248307270.73364258,247843142.59761614,247847812.75453213,247850605.58357152,246667139.5609392
5822,247275307.6838379,248399164.02480316,248451263.3023662,248438646.0819806,248307270.73360863
5823,246876970.73999023,248081843.0727536,248100287.48583737,248096981.89665735,247275307.68374076
5824,247310924.13427734,247867280.78935143,247911871.3193874,247895311.0517376,246876970.73990056
5825,245789296.5,247963911.96089417,248011551.44517595,247999143.91848227,247310924.13428903
5826,247798660.0908203,247352452.52275065,247397897.14020175,247380114.17049405,245789296.5000774
5827,247768449.97631836,247982931.45018277,248048140.249014,248034392.89301986,247798660.0909244
5828,250543405.22216797,248066596.35426423,248085586.0974233,248088181.03203356,247768449.97639728
5829,248049365.67700195,249208986.93272734,249215989.3943724,249230273.14639997,250543405.222259
5830,248526143.66455078,248478421.73151192,248439839.95998332,248452209.681197,248049365.6769868
5831,247361058.60546875,248577368.98784947,248594218.63515738,248585368.7009372,248526143.66464692
5832,245441628.2590332,248132652.3875476,248142897.7214851,248135569.56469637,247361058.6055829
5833,244122950.75439453,247297487.949845,247345004.75313768,247317676.1644079,245441628.25896728
5834,245313294.52319336,246562369.0089099,246656006.89374158,246614475.97205508,244122950.7545022
5835,243473797.86645508,246786841.68747735,246897139.25072536,246864657.94471493,245313294.5230891
5836,249748761.8269043,246001114.08790135,246090735.25116837,246060053.2085616,243473797.8664016
5837,246691197.67919922,248271629.6885953,248364058.3245274,248362350.09067768,249748761.8269124
5838,247236138.93066406,247494363.68597862,247465103.83480078,247484674.1084479,246691197.67909524
