idx,truth,norros_f,linearP_f,farima_f,persist
6520,247463310.54760742,248337228.31266266,248396358.17784527,248361113.10590762,248385160.9537187
6521,248793196.14453125,248055060.35336682,248061479.49161997,248061613.8928811,247463310.54766688
6522,246354709.25610352,248542378.7035912,248565299.71384996,248548169.07402733,248793196.14463565
6523,249966176.5341797,247660068.36624423,247666179.88680896,247670124.22787544,246354709.25621668
6524,251471257.74414062,248912027.6856496,248950485.5245864,248918880.94086474,249966176.53430077
6525,247287840.04345703,249746762.2734305,249700708.79129565,249705391.2005041,251471257.74409688
6526,247961454.72851562,248334779.2428194,248284220.41133133,248307430.4087923,247287840.0433356
6527,248580229.32421875,248391047.45004144,248427590.26805633,248405900.33274597,247961454.72851825
6528,250683063.3491211,248586998.6380531,248601773.11107332,248592860.55908722,248580229.3243005
6529,245844402.27539062,249436251.73620984,249427713.01660582,249417681.7065686,250683063.34911084
6530,246979674.29492188,247745944.32279563,247721092.98499623,247743515.2570208,245844402.27545476
6531,252877296.32617188,247878395.04521042,247950699.31929255,247919025.1804792,246979674.2949293
6532,251176330.89648438,250126184.25822818,250136623.91879278,250109702.7327569,252877296.32609627
6533,252456150.2451172,249922677.67609426,249821355.71922708,249853844.05768389,251176330.89650825
6534,246645430.13745117,250527397.12658206,250462999.91230613,250464738.81590912,252456150.24506152
6535,245005532.18115234,248467220.01316896,248409408.59900454,248443208.74736053,246645430.13741696
6536,246397535.2866211,247439265.97256607,247515048.83290038,247493790.1864017,245005532.1812561
6537,249975792.94091797,247636322.95275855,247730528.02485874,247700148.43281686,246397535.2865309
6538,246334160.78198242,248950581.55595466,248991871.32852733,248967766.32113346,249975792.9408788
6539,246898873.68774414,247774032.99699292,247760455.64629325,247777912.93930188,246334160.78207573
6540,246287009.85766602,247803783.15819815,247865725.71135828,247839539.16623366,246898873.6876872
6541,247486158.93603516,247536787.36594492,247586282.77646646,247574618.4220398,246287009.85774776
6542,246756155.77978516,247911333.1441744,247966102.78425783,247944000.63253415,247486158.9360189
6543,250473519.53637695,247681525.02018064,247714109.85159433,247706974.0693273,246756155.77989265
6544,250315508.7397461,249073307.16826165,249100336.42842272,249073741.1691673,250473519.5364392
6545,249186531.3798828,249322975.2212166,249272987.51912168,249285296.07680792,250315508.73985907
6546,250009421.46118164,249033538.253523,248999672.54608786,249006712.848414,249186531.37980077
6547,251659252.36865234,249333195.2653325,249318506.40119815,249313000.64193416,250009421.46124637
6548,248459665.0822754,250068056.18693703,250028329.21827385,250028926.67349908,251659252.36859316
6549,249849027.01049805,248997543.84792197,248942822.7331244,248966427.27110636,248459665.08236963
6550,246931839.60375977,249369076.34977993,249377006.22344735,249362358.60817194,249849027.01048303
6551,247956057.39697266,248250474.086717,248240515.54703254,248252986.79694748,246931839.60364512
6552,247123369.10009766,248426036.77596483,248474199.06525534,248452320.806018,247956057.39687744
6553,253475440.4975586,248036249.40227628,248061629.47258192,248056552.16459405,247123369.1000998
6554,248894384.15698242,250433481.4714346,250441922.01094007,250409955.14014313,253475440.4974556
6555,248492558.95874023,249174994.3515,249077488.03414837,249121985.0202083,248894384.15687615
6556,244510329.96923828,248883632.28497952,248892160.71685567,248881217.54573575,248492558.9587583
6557,248481030.85620117,247256855.76309702,247292381.3363991,247297091.95155543,244510329.9692637
6558,246069613.7512207,248392846.5824214,248486778.4054386,248441951.8621617,248481030.8562292
6559,243486960.7836914,247605369.70518795,247624653.18777335,247632952.1153204,246069613.7512632
6560,245423776.59399414,246416447.7707415,246502409.18814516,246485671.93138993,243486960.7837836
6561,246371678.10961914,246838769.72803718,246961136.42080852,246918396.3006533,245423776.5940352
6562,251713865.9633789,247192458.26822802,247263155.98313874,247241549.9434014,246371678.10967916
6563,245651562.93701172,249335135.26716343,249357407.27263954,249327323.9295986,251713865.9632792
6564,246603460.77514648,247425563.40893272,247369388.20942968,247405837.8823684,245651562.9368996
6565,248999237.35839844,247507058.24642712,247578645.8035343,247542935.70982838,246603460.775088
6566,253194315.12475586,248384299.04416454,248414662.6904255,248393569.11959034,248999237.35828
6567,252613666.03027344,250223540.62896293,250184191.94912553,250173631.30330878,253194315.12477967
6568,246140769.51391602,250465691.10001138,250346824.06903157,250374974.47925755,252613666.03017268
6569,248127451.81176758,248154291.2351865,248092075.4255733,248124240.1978164,246140769.5138887
6570,249746732.81225586,248504985.38959166,248567875.43593425,248532952.7785579,248127451.81187803
6571,245573168.5727539,249126652.6437065,249133393.9693528,249126233.25581694,249746732.8122939
6572,249688652.48999023,247605336.554613,247604011.65994632,247619314.99796414,245573168.57265145
6573,247704867.9855957,248887669.00577706,248950475.1375557,248910764.02655315,249688652.48997644
6574,248624377.64208984,248315754.7735384,248298278.05103716,248312026.30911618,247704867.9856316
6575,245926983.1298828,248598078.42684326,248621543.84265512,248605576.44273922,248624377.64208156
6576,248642399.53076172,247584542.3303507,247601257.0909845,247605297.27640352,245926983.12997252
6577,248508827.64233398,248409813.90276012,248467389.90428582,248435414.70000753,248642399.53082412
6578,251168251.38012695,248491566.5702081,248489296.26125765,248489887.44611752,248508827.6422539
6579,247831996.69873047,249594697.56800196,249585194.00700638,249572612.0994781,251168251.38014883
6580,251425359.2331543,248529928.90181008,248482502.05169263,248505198.74586946,247831996.69867095
6581,250947426.75390625,249780550.34830165,249787777.55333316,249763139.40639606,251425359.233177
6582,252448438.90307617,249821120.24187624,249752433.29194546,249770223.65653524,250947426.75388533
6583,250903425.60913086,250513660.79974893,250453620.42829517,250455997.4473116,252448438.903195
6584,249565596.4987793,250132857.95765105,250052482.15405482,250075565.96616536,250903425.6090881
6585,253308532.84228516,249616784.48294765,249581843.50479093,249590771.23742655,249565596.4988655
6586,252593924.9399414,250971068.4501585,250943027.92634848,250931897.341909,253308532.84226036
6587,250084080.19799805,250992410.16761425,250891681.94604108,250921755.19939995,252593924.94004625
6588,252989528.41479492,250116772.52992022,250051754.67086905,250074632.02373037,250084080.19796023
6589,245873186.05419922,251123291.13893184,251096619.68609753,251089145.91897702,252989528.41467327
6590,247503238.43701172,248535819.6205935,248486053.5938015,248530612.82773674,245873186.0541284
6591,248214950.16918945,248666591.2044879,248760346.10785773,248725463.47836772,247503238.43708885
6592,251556812.17578125,248807023.75060257,248852055.60829103,248844400.52735987,248214950.169252
6593,248416040.3737793,250076202.64535716,250087696.32302555,250074233.0735616,251556812.1758652
6594,251691057.63891602,249108158.91107437,249066236.2496166,249092686.1931394,248416040.37369144
