idx,truth,norros_f,linearP_f,farima_f,persist
5808,253101347.1418457,251619034.016057,251551590.59639663,251559450.23258612,252238573.83787164
5809,255863259.9255371,251930414.3425531,251894003.6078984,251896595.5749647,253101347.14175183
5810,252760890.29614258,253038857.0320371,252970217.5662614,253000589.7850278,255863259.92564708
5811,252055531.30932617,252197178.60390827,252098446.1632905,252095876.05917412,252760890.29614103
5812,251523431.13305664,251834770.28413314,251802320.13994592,251778274.72347108,252055531.3092436
5813,249010511.91455078,251564682.9092807,251548385.01966223,251528230.5603029,251523431.13300595
5814,253351389.25390625,250535675.82913935,250543061.7674796,250505798.15036535,249010511.9145837
5815,248942430.98901367,251906877.5368468,251936529.7145035,251941586.8570335,253351389.25385764
5816,254488410.05810547,250500459.9734728,250470852.39597732,250451170.0330191,248942430.9890965
5817,252238450.99731445,252280186.43374944,252305195.5740096,252319303.70028445,254488410.05811483
5818,253359451.15307617,251768637.6560985,251696593.62356377,251708439.58163083,252238450.99731895
5819,249126769.97143555,252189419.5632061,252160616.28911462,252159160.83835062,253359451.153
5820,248475770.4621582,250702506.84147435,250674203.30380353,250640495.03515813,249126769.9715154
5821,246828566.85375977,250158677.9438433,250215447.73720983,250170830.4816703,248475770.4620488
5822,254167901.73413086,249311159.95140547,249383737.74242362,249344895.7637553,246828566.85376284
5823,247636500.5012207,251752431.08376843,251811636.77903843,251847846.6559915,254167901.73419213
5824,247825704.67626953,249767464.91459534,249721133.13677278,249713116.46563694,247636500.50126308
5825,250148352.68530273,249508975.25888732,249590025.7659277,249553855.1411164,247825704.67625192
5826,255485354.40771484,250216878.7876222,250273608.1828778,250281767.03134307,250148352.6853044
5827,254138531.92236328,252308163.30647436,252290814.21444002,252350670.42045733,255485354.4076832
5828,253376281.89526367,252312980.55782434,252204522.75097233,252243680.23696697,254138531.92238185
5829,250790757.2224121,252208407.7213141,252137671.73270604,252141013.8015651,253376281.8951982
5830,252668987.3022461,251274334.72735864,251232911.8010029,251210392.15145034,250790757.22248217
5831,257763899.27416992,251801521.01541144,251799792.77579305,251793423.4516689,252668987.3021287
5832,254092868.53759766,253788365.8882007,253722144.89824504,253771338.67069197,257763899.2740949
5833,250084171.1821289,252913343.8771634,252776336.12441742,252786001.78312835,254092868.537673
5834,252424725.41210938,251385259.2650857,251346670.32356426,251293750.2633565,250084171.1821531
5835,255373129.03686523,251951723.55898994,251974993.28892052,251949745.02489415,252424725.41221195
5836,252589203.11499023,253096541.7047054,253056849.24205995,253076533.2535605,255373129.0367623
5837,253151205.2290039,252334842.25210238,252258631.76581374,252248411.57163316,252589203.1149424
5838,253787476.40942383,252435837.67175484,252412226.2942365,252392895.2452345,253151205.2289363
5839,249018072.2697754,252663866.66692707,252622838.6674374,252617947.91089484,253787476.40941128
5840,245336451.45874023,250984243.18623677,250960687.84345892,250911328.5038476,249018072.2698124
5841,251121082.70288086,249240955.43547776,249328413.76353917,249244197.97435427,245336451.45862192
5842,250395003.61083984,250848273.43418428,250964346.73916584,250955324.9070748,251121082.70286265
5843,252620417.54003906,250769499.75891668,250774787.5028653,250785392.94503048,250395003.61076444
5844,253081607.86572266,251590170.57323784,251599020.94370693,251612560.03402573,252620417.540149
5845,255361892.49829102,251940895.48154354,251902871.0036411,251921089.42277762,253081607.8657272
5846,248725122.8564453,252944692.86239466,252888135.60313985,252914080.1874685,255361892.49834025
5847,251932432.90283203,250775113.07167077,250716090.43603495,250676352.9831861,248725122.8564328
5848,251029811.1472168,251553727.1763593,251604413.5199483,251579100.84687707,251932432.9029469
5849,248487418.19360352,251290924.36777848,251280354.53242555,251273704.82799926,251029811.14733303
5850,253702994.81762695,250301091.0502855,250325220.1851229,250287919.19900453,248487418.1936693
5851,250148118.78076172,251981952.6414155,252021685.7560848,252034633.45059565,253702994.8176496
5852,248162585.17382812,250970400.8982672,250929426.59861147,250924140.70238137,250148118.7808622
5853,243795266.82885742,250072356.18298197,250113136.4107166,250070210.8333629,248162585.1737672
5854,242851439.41137695,248196445.8026483,248294746.24656007,248225870.40908328,243795266.82895535
5855,245813090.30078125,247298680.77271333,247478873.06165233,247416152.00758514,242851439.4112872
5856,246100178.24926758,247996070.81317756,248167626.46858457,248159514.68096066,245813090.3008223
5857,248977500.42236328,248085832.0970589,248193614.9487873,248205088.72339544,246100178.24920303
5858,253838381.9428711,249101763.7345935,249184466.19319516,249217309.03134638,248977500.42232928
5859,251510175.87890625,251110817.83455274,251109015.4655927,251184466.14738843,253838381.9429873
5860,253359221.75463867,250759015.83376783,250681650.33913025,250722305.96215728,251510175.87901244
5861,249608615.2578125,251531956.96706057,251493593.61756602,251521850.9457436,253359221.7545493
5862,251587219.4543457,250389716.78877226,250339808.0816839,250334306.75980288,249608615.25779364
5863,250906400.98217773,250936690.10794526,250949272.01683214,250949559.94494393,251587219.45446175
5864,246796502.92944336,250798947.46134713,250777524.81227407,250784237.9129945,250906400.9820768
5865,252643467.34375,249246377.54801288,249262826.76976717,249227391.42562023,246796502.92953464
5866,249764487.88720703,251067422.11098298,251127528.3221295,251145935.49637544,252643467.3437816
5867,252956971.9177246,250293296.19075936,250254979.36424923,250268546.9863082,249764487.8871752
5868,252636906.33935547,251395456.02935538,251399085.6067858,251418534.54177275,252956971.91783252
5869,255374829.82861328,251522806.51998264,251465687.13567093,251489803.09688482,252636906.33933857
5870,252696400.62231445,252678161.45423958,252618538.71332216,252650837.48795307,255374829.82852453
5871,253309163.86401367,251973100.3848043,251878086.09607986,251883392.04257262,252696400.62227157
5872,252299258.15307617,252175351.99861175,252133186.3925479,252126444.53126758,253309163.86399075
5873,249915536.2758789,251877858.6257872,251830290.30927452,251819954.80650166,252299258.15317348
5874,255245869.57470703,250962727.7009241,250950918.5786307,250916252.40958613,249915536.2758465
5875,252907405.00805664,252713653.49653384,252715619.71958593,252732485.51843524,255245869.5747746
5876,252945096.41479492,252180970.0048592,252094304.45506868,252102851.73711604,252907405.00806892
5877,252881788.20117188,252169225.16557518,252131616.7240455,252118575.28238618,252945096.41478908
5878,252851909.3310547,252168351.78248477,252129247.05862245,252120040.08485255,252881788.20111623
5879,249540514.91845703,252174687.05704558,252139061.95935863,252129135.0120596,252851909.33096147
5880,253587705.7536621,250921319.05703717,250904505.74642617,250866668.53659937,249540514.91846892
