idx,truth,norros_f,linearP_f,farima_f,persist
5808,254591509.171875,249397599.71242824,249535910.99439293,249356310.51782417,246907474.4038826
5809,251710391.43945312,253681192.63623434,254068267.94949752,254082643.9524504,254591509.17193252
5810,252460996.39794922,252337099.77182025,252202708.8523952,252267240.3226976,251710391.43954203
5811,255324156.9897461,252730182.9193367,252843626.14663246,252791491.59680843,252460996.3978428
5812,250965990.90576172,254590002.96001512,254670469.6904548,254723384.8050852,255324156.9897682
5813,251976112.11035156,252110244.41098687,251975979.88431847,251939699.33126,250965990.9058837
5814,254097036.95288086,252506691.34151998,252671888.16034997,252582770.80283728,251976112.11040384
5815,252825735.90722656,253783838.75563073,253869435.35472658,253898009.0974031,254097036.9528732
5816,256535017.59301758,253134393.01983058,253087961.39729747,253090038.5064446,252825735.90721855
5817,252233096.3244629,255427715.15312752,255525324.16320962,255565118.1041509,256535017.5931089
5818,246872904.73266602,253047828.37562677,252864332.7733853,252853966.3515768,252233096.3244058
5819,248718626.96875,249456734.64972576,249496344.58811098,249284693.76601496,246872904.732566
5820,245932658.2138672,250006262.8775534,250322334.18848318,250183669.3101532,248718626.96886456
5821,247049519.27539062,248161969.5723331,248278240.78267354,248184985.2820341,245932658.21383464
5822,250258320.5900879,248483395.51826826,248774546.0790041,248675750.85091203,247049519.27527145
5823,250414057.80566406,250390586.88716182,250612772.4941456,250644745.92791745,250258320.59003097
5824,252684310.6484375,250679186.35846737,250719111.4217499,250765823.47694188,250414057.80556944
5825,251267903.5378418,252176780.5644144,252263782.5231624,252311449.99307853,252684310.64844844
5826,254463427.02929688,251524525.65124944,251462091.29384515,251486427.6764673,251267903.5377514
5827,255960636.21923828,253523679.3662385,253613751.36178765,253653298.91850516,254463427.02941
5828,256188118.04541016,254761203.18275803,254677587.14816958,254782712.10999742,255960636.2191962
5829,258445970.13110352,255199019.92062032,255074848.6572744,255135095.98214063,256188118.0454975
5830,251453138.34838867,256823544.21682224,256744533.96447286,256818202.14526716,258445970.13098705
5831,253149199.91479492,252790472.5839605,252510204.35368028,252434538.30436692,251453138.34845
5832,253791036.05371094,253402426.43119654,253579101.77226332,253452478.16548422,253149199.9148966
5833,256237331.54589844,253759017.41099474,253776060.55060363,253782393.7320443,253791036.0536425
5834,252814565.1826172,255277247.72357094,255303058.31356236,255345035.66334236,256237331.5457935
5835,250784545.20458984,253357883.5681552,253198919.24502915,253178029.05288878,252814565.18260077
5836,251423816.30859375,251918263.2044167,251963485.04042086,251836384.41822532,250784545.2046713
5837,251062742.02026367,252038341.1901997,252165459.27565542,252092750.0295589,251423816.3086684
5838,248634399.4638672,251754726.47520182,251822929.04780295,251783831.39343542,251062742.0202309
5839,248376063.0666504,250098522.86245173,250147349.17185766,250055125.25224724,248634399.46378365
5840,249122859.07055664,249657486.20178032,249829589.01604185,249729039.68222213,248376063.06660652
5841,250250773.51904297,249941894.87824076,250102272.89868522,250061977.10817024,249122859.07047957
5842,249578807.3527832,250583560.95382002,250702775.04900616,250704699.70003903,250250773.5189629
5843,254861638.88623047,250180879.21834296,250217713.81864044,250209285.45889103,249578807.3527574
5844,255566160.26953125,253434698.86011294,253587103.3008499,253670641.27889362,254861638.88620648
5845,255844093.63867188,254282006.56872326,254126743.6678033,254267916.19409627,255566160.26955363
5846,254403268.1040039,254722819.128338,254591214.19469962,254652222.78519496,255844093.63873875
5847,251507616.55371094,254023353.97030485,253871644.55204305,253880506.74636912,254403268.103928
5848,255322543.70825195,252239642.72249728,252159662.07520804,252082711.62534073,251507616.55382663
5849,259494126.61376953,254315215.89635986,254432143.8722617,254437007.98038644,255322543.7082865
5850,256347117.07299805,257146992.4012483,257066101.83733338,257228727.6193577,259494126.6137412
5851,248774344.16137695,255692455.3792251,255383521.34692708,255445304.24878395,256347117.07292265
5852,249806914.234375,250910455.57686415,250732529.7563076,250543092.84418228,248774344.16127563
5853,251379704.75024414,250902447.463701,251148629.433532,250975231.6780787,249806914.2343584
5854,258505013.83203125,251640890.93809986,251763910.27802032,251754001.20311263,251379704.75018027
5855,258599500.87817383,256084631.79546678,256203188.1462468,256351946.1245195,258505013.83213213
5856,255164356.05273438,256826993.7490177,256557955.00105327,256733943.83094084,258599500.8782957
5857,253994877.34326172,254975852.71998224,254736641.99781895,254721654.38547444,255164356.0527691
5858,251166028.38891602,254134937.1543195,254089766.98599172,254011981.8062666,253994877.34331524
5859,251415879.56152344,252248313.43413502,252213702.17230028,252113515.55773067,251166028.38881773
5860,250871728.39086914,252057741.4895393,252172129.0731644,252081475.1949357,251415879.5615604
5861,251524687.1442871,251590979.89530683,251647911.90534893,251599996.796894,250871728.3909564
5862,251527086.1105957,251872095.38505125,251966209.15979785,251934014.0463799,251524687.1441896
5863,246912700.60791016,251833143.59261078,251870369.66288468,251859769.8021502,251527086.11060095
5864,247701747.70141602,248930136.14043126,248913454.0350723,248801985.00684676,246912700.6078897
5865,248544006.4621582,248928938.15797266,249175349.49500838,249058391.9530039,247701747.70143148
5866,245989121.22143555,249255418.75356373,249400362.07038924,249387164.18568608,248544006.46218252
5867,245782786.7775879,247637554.3896955,247703765.5419339,247640337.63953963,245989121.2214425
5868,249082269.3894043,247218320.26293343,247422122.36867964,247333706.39384922,245782786.77763772
5869,253375749.45874023,249121885.6628472,249342606.72607714,249367231.58685112,249082269.38945428
5870,248086252.24438477,252013258.53896266,252092873.5425466,252236868.39205146,253375749.45872712
5871,243732776.40014648,249168463.31013653,248964697.07090452,248973723.36964166,248086252.2443931
5872,249735183.12890625,246207490.5628654,246303298.72382048,246113011.75330925,243732776.40009657
5873,244860553.8137207,249442742.9778621,249804660.86498788,249790952.06058362,249735183.1289361
5874,252004984.6640625,246697944.7176993,246605478.37431374,246600437.95551726,244860553.8136235
5875,251372950.82788086,250822669.33746707,251156841.62530616,251187425.28305689,252004984.6641741
5876,253048654.43359375,250892848.60228023,250745568.46071857,250886697.7070847,251372950.82785568
