idx,truth,norros_f,linearP_f,farima_f,persist
5808,249462974.6159668,249036798.07264307,248881013.48286122,248884695.83150983,247689034.80968675
5809,246069430.70922852,249533373.81114092,249623779.65345946,249573392.95079222,249462974.61597717
5810,242950359.59301758,247818458.86852497,247820457.35602385,247789630.33761555,246069430.709289
5811,245668830.36108398,245916557.47785476,246050348.67100084,245953542.8853766,242950359.59293
5812,246326668.1159668,246837222.02988645,247057216.81066403,247006359.32415384,245668830.3610308
5813,245986369.39697266,247174144.04511395,247275472.3958379,247282939.48322797,246326668.1159348
5814,246848065.67944336,246988739.3035508,247069213.39235264,247064010.06827173,245986369.3969128
5815,248948258.87426758,247352912.43544704,247439841.91264144,247440251.2983081,246848065.67944637
5816,252652525.49438477,248449427.51802805,248499835.94710904,248532174.9497033,248948258.8742376
5817,256028683.11767578,250527686.25572112,250499151.63326663,250578785.93813494,252652525.494399
5818,256381211.99267578,252757192.0763394,252611991.48145157,252730057.2701398,256028683.11769727
5819,252971426.20532227,253494822.48209953,253253679.72616613,253356791.02632606,256381211.9925915
5820,247744287.60253906,252105467.36742964,251881720.90650472,251906884.36262205,252971426.2054331
5821,247827929.4477539,249346190.39511955,249260719.72504202,249190226.79081222,247744287.60261163
5822,245028924.61889648,248900771.1386977,248993197.07004875,248915980.2787653,247827929.4477561
5823,249570577.796875,247230117.9546689,247296472.4319227,247236058.8317571,245028924.6189941
5824,249033231.84716797,249100640.40277234,249251714.62981895,249239061.34230396,249570577.79693517
5825,246333754.08691406,249027680.37766153,248998865.95748767,249038853.0698096,249033231.84723195
5826,250873786.16210938,247601459.46635672,247603018.46616015,247579427.8295892,246333754.08698335
5827,257616168.02172852,249659391.99665138,249749228.61079848,249765999.84458497,250873786.1620457
5828,244647852.39404297,253372893.12986922,253281420.35912988,253425046.1858427,257616168.02173463
5829,252816557.5805664,247537315.82244477,247238145.75186545,247234351.38369757,244647852.3939604
5830,255766347.54516602,250910192.8001857,251106663.25855812,251055465.25675467,252816557.580526
5831,253994874.44799805,252860372.84642482,252709286.08229652,252837311.6541949,255766347.5451145
5832,259541743.25146484,252478188.1054446,252272108.81357455,252333055.16173893,253994874.44797343
5833,255000485.9543457,255406538.79300207,255278478.9466296,255359808.46216577,259541743.2514041
5834,255348449.7614746,253756058.44001237,253440892.29053992,253504142.51391265,255000485.95424503
5835,250238393.6809082,253882227.62537402,253768241.99409863,253754496.72214803,255348449.76143995
5836,244867774.44018555,251352570.94148284,251222891.45109263,251179269.58288106,250238393.68097287
5837,244346576.91577148,248159262.41970566,248216974.31555495,248078944.91071016,244867774.4401366
5838,256901969.4243164,247239529.4311942,247469036.23826984,247339620.997488,244346576.91576013
5839,257492393.23754883,253172692.40386477,253374394.07079366,253444189.18023968,256901969.4243143
5840,257745344.53222656,254381056.70662412,254121000.4459862,254289355.71155763,257492393.2376578
5841,257836170.17578125,255003249.44585785,254780875.503419,254853013.77223888,257745344.5322617
5842,255852675.30566406,255363985.67741704,255146141.63594764,255198812.6584707,257836170.1757249
5843,254705867.06079102,254555891.4027609,254349851.12344766,254364675.57928026,255852675.3057595
5844,260900092.93408203,253950255.82163155,253828091.44388917,253809067.95797566,254705867.06080663
5845,257791358.82592773,257023854.63899824,256937552.73830754,256994947.92251372,260900092.9341892
5846,264397136.9951172,255996862.02897012,255692751.35639164,255758484.0695101,257791358.82604533
5847,263153006.38598633,259389116.04621458,259227715.77567855,259295168.93896297,264397136.99521416
5848,259617533.73608398,259493789.36718726,259097819.91494122,259203408.5746034,263153006.3859691
5849,262248502.5439453,257993336.8933259,257694104.40356943,257688316.59962934,259617533.7359973
5850,256930017.23364258,259184688.27169636,259015362.20507884,259016935.6969861,262248502.54389277
5851,257982966.69995117,256718896.51070082,256454461.07551917,256432949.9113072,256930017.2336307
5852,257606715.0378418,256921596.27007753,256867112.11408913,256804192.4623219,257982966.6999358
