idx,truth,norros_f,linearP_f,farima_f,persist
5808,245758445.7368164,245717457.88235676,245678470.02251622,245913783.13236773,248705743.5421939
5809,242761571.93115234,244764065.0921484,244542083.09536707,244686975.01340884,245758445.7368757
5810,243219325.07836914,243297694.3945899,243220649.95468697,243253499.96010885,242761571.9311989
5811,244164379.88793945,243371672.8931765,243403696.98623073,243466022.77711,243219325.07839483
5812,242285550.39379883,243820507.92460367,243825127.91286993,243933644.35168982,244164379.88800588
5813,243971400.04418945,242934885.65291142,242909774.35573986,242986941.2951009,242285550.39368716
5814,239276269.5908203,243654628.151311,243702834.51581284,243806433.4192299,243971400.04412267
5815,240124309.05078125,241303800.40848875,241280555.34122607,241329596.1593659,239276269.59084955
5816,240159139.00048828,241349267.8261156,241503639.44488016,241569454.59533143,240124309.05078143
5817,238621439.72607422,241286808.0902604,241388716.94395784,241505622.19143873,240159139.00049415
5818,244536355.2890625,240395778.24519175,240492905.66117877,240591555.95239818,238621439.72609735
5819,237643200.6455078,243270172.60091937,243418761.75731757,243617329.19625857,244536355.28906125
5820,241048026.66577148,240155985.20999336,240078094.05124417,240168895.48930535,237643200.64553335
5821,242638479.81689453,241454024.03819874,241655760.56290814,241761836.98894337,241048026.6657687
5822,246120171.50463867,242334461.6258502,242368216.0767524,242561039.73578036,242638479.8168074
5823,251742286.10351562,244332693.28231224,244326351.61063248,244533786.21756834,246120171.50456268
5824,251076277.57055664,247608327.7506721,247477995.09056956,247736998.99891248,251742286.1034465
5825,245166373.99121094,247990146.90039405,247678543.07430193,247852006.10347146,251076277.5704716
5826,239587867.50341797,245259541.26853055,245011496.9355658,245011636.94977704,245166373.99121463
5827,243697125.5419922,242066888.0961694,242048564.2563602,241968222.76648518,239587867.50336093
5828,241659955.65722656,243544433.695996,243705385.13601443,243772651.41224834,243697125.5420349
5829,244246581.61621094,242606592.6144626,242591420.5414169,242688664.09784496,241659955.65711728
5830,240744503.5690918,243777145.41875702,243853542.64347228,243970675.31142542,244246581.61630577
5831,240292115.8540039,242107067.50603682,242072262.0611345,242153611.28273007,240744503.5691881
5832,233629777.19506836,241631246.31225517,241740577.00323635,241803126.74547806,240292115.85396117
5833,240040109.78515625,237967802.5566957,238068591.34139925,238079511.71282566,233629777.19501305
5834,242890269.8564453,240538975.07551405,240875286.01248094,241030616.52119043,240040109.78513637
5835,242295817.44384766,242186495.9647909,242240174.91606408,242508440.3864648,242890269.85633245
5836,236954670.2548828,242225330.0259991,242202087.79281893,242392537.87905052,242295817.44379807
5837,243323325.48510742,239553004.45820186,239563254.51690137,239635574.23518,236954670.2548223
5838,244453439.48706055,242385550.062575,242587981.04472223,242776394.5837755,243323325.4851193
5839,236584844.54125977,243340873.2125172,243282451.64795163,243523896.1802638,244453439.48714253
5840,245638490.44555664,239561362.22187805,239495025.90607473,239545666.21450645,236584844.5413776
5841,252563477.90454102,243638919.8652712,243865790.91172415,244063083.38138276,245638490.4455745
5842,245126296.75854492,247768885.80410042,247624220.19477934,247976558.79784405,252563477.90464497
5843,239998276.0065918,244877653.6149579,244533241.22119284,244641872.70263377,245126296.7585253
5844,243730970.27954102,242045150.35342324,242019601.71356022,241972623.15344325,239998276.00662503
5845,243740569.3491211,243468634.1031998,243604783.18349096,243693853.15799072,243730970.2796556
5846,242215933.07299805,243609329.61699986,243589438.49344975,243728431.19321263,243740569.3491373
5847,242127950.36010742,242880018.50412843,242877562.65027386,242964045.5720064,242215933.07310104
5848,236387759.01904297,242733999.03223267,242789059.54665196,242877497.49868017,242127950.36008263
5849,235836589.72607422,239708043.80379936,239758852.4973203,239778233.85363585,236387759.0189295
5850,230687774.31982422,238871536.60929245,239131587.16761357,239171273.4139197,235836589.7261792
5851,234946247.53295898,235861703.14267913,236104178.9742127,236146847.76731855,230687774.3197183
5852,239493574.3491211,237363475.911192,237782608.27238315,237943537.68057856,234946247.53288463
5853,240567008.56640625,239620076.92445746,239832361.33007526,240135345.18666875,239493574.349106
5854,241721924.5654297,240532360.3129408,240585480.17075828,240857990.36339015,240567008.5664397
5855,242179887.64160156,241388438.02499127,241421372.88670462,241650136.1787049,241721924.56539688
5856,237080239.73583984,241824157.4114501,241819579.1975979,242025124.2868297,242179887.64149323
5857,236960487.34643555,239344716.08115935,239332797.19717926,239433414.3070702,237080239.73593932
5858,243727369.97827148,238904985.98028788,239085300.70336044,239190291.10360798,236960487.34633404
5859,241011885.88354492,242197272.28477377,242355063.4229672,242622069.95048422,243727369.97817996
5860,241947306.6845703,241302170.9388405,241207647.92042133,241419474.5657254,241011885.8836522
5861,237353724.9580078,241786509.97379172,241826814.54702783,241985247.35653925,241947306.6845649
5862,243697438.45263672,239500774.66136214,239494960.73672247,239597346.71444333,237353724.95791763
5863,237641592.7446289,242416682.61231455,242586757.75151128,242789955.88875645,243697438.45275295
5864,241425251.4543457,239715119.3141052,239632403.16484106,239769389.11054346,237641592.74460688
5865,242460307.55810547,241299935.55029064,241468121.94133413,241620221.36330694,241425251.4544105
5866,238046332.4951172,242046393.15421832,242050435.85584587,242262379.4769355,242460307.558119
5867,238471435.77001953,239916774.62387908,239899395.1858478,240004598.77970314,238046332.49517336
5868,237195728.86108398,239849408.08629984,240001651.20571968,240110245.08253658,238471435.7699768
5869,239014670.00756836,239088677.34460202,239203543.56800073,239338511.6447566,237195728.8611784
5870,238893027.5805664,239845187.0524818,240004555.48365816,240177395.93640804,239014670.00766844
5871,236965901.16503906,239841703.8924358,239923550.26546133,240109531.4544941,238893027.58047503
5872,236916826.9038086,238800858.1829396,238890201.2466392,239037630.54119688,236965901.16498283
5873,231779707.18359375,238521229.71519995,238672935.67166352,238835520.57519692,236916826.9039228
5874,238706581.62475586,235720850.05348933,235857168.96908122,235971314.42769703,231779707.18350297
5875,239397545.16870117,238746045.48104283,239064845.72489476,239314897.25598088,238706581.6246732
5876,244673954.72851562,239422478.88431928,239451037.79337466,239755463.13745537,239397545.1688229
5877,244858433.60498047,242348849.8301781,242382478.4492686,242695423.14262646,244673954.7285088
5878,243033224.31420898,243022593.32119197,242865588.54504248,243139391.07840967,244858433.60489163
5879,244205470.5961914,242425497.49135208,242300119.42513776,242464754.47800586,243033224.31423748
5880,246256951.6225586,243065201.24749818,243015352.61359397,243177596.7883985,244205470.5962364
5881,242226701.0739746,244359368.5695225,244273089.5693143,244460712.75953546,246256951.6225012
5882,242138442.4074707,242613322.12669295,242469369.3154599,242564469.0343749,242226701.07400608
5883,242337139.64208984,242372803.3536668,242395297.25261217,242472703.42187372,242138442.4075486
5884,238900680.75,242385619.72670674,242392799.128887,242513934.9975862,242337139.6422035
5885,234871090.34692383,240644587.0083496,240650612.06203428,240722058.35392004,238900680.7500764
5886,244859162.4494629,238232639.59846053,238366866.9227371,238394933.5845527,234871090.34701732
5887,242465972.44018555,242798298.69085854,243050111.64416552,243297060.04215443,244859162.44952112
5888,243178582.9633789,242257073.50660497,242121159.64337134,242347309.7752257,242465972.4401945
5889,242582016.07543945,242703304.85877615,242705439.82003918,242845951.97736862,243178582.96336815
5890,242964742.11254883,242450134.37280342,242411620.0800407,242555784.78281623,242582016.07555655
5891,242012260.67407227,242638571.1520389,242626706.57767445,242766796.87638193,242964742.11250556
5892,246617090.94873047,242227475.5834102,242203882.96885028,242328614.9310577,242012260.67416972
5893,254180310.14160156,244544350.43775108,244558756.6390441,244752511.55347994,246617090.9488173
5894,250604709.0180664,248852754.06556073,248694042.68865463,248993195.32258433,254180310.1415544
5895,245179465.9189453,247948814.83945462,247546840.84606805,247698339.42288655,250604709.0181646
5896,244950729.0805664,245320238.5748908,245100846.84563312,245072156.30845112,245179465.9190091
5897,239366623.68701172,244880816.26133877,244861402.34025127,244859447.41454875,244950729.0805168
5898,241393813.4970703,241854628.76676086,241825560.37178564,241798209.75272974,239366623.68698943
5899,237197488.75195312,242358749.24172643,242535924.67298567,242575297.08241317,241393813.497104
5900,243941775.4519043,240109020.14648077,240181580.64903697,240226882.3059053,237197488.75206825
5901,238036199.6044922,243100871.241416,243326904.7188442,243492761.04122952,243941775.45193544
5902,246906893.5517578,240412633.98672524,240362488.9571674,240472997.9110228,238036199.60440937
5903,246453798.82958984,244571325.54363492,244764117.43939576,244970019.82014152,246906893.55174708
5904,240422540.8010254,244938838.1847437,244772139.06211436,244998725.9725465,246453798.82970157
5905,241768652.92993164,242107277.49958852,242005405.78297964,242038253.82625705,240422540.801138
5906,237992940.2229004,242432886.42188814,242558319.43864304,242618574.7596417,241768652.929949
5907,238445469.9074707,240400446.2424967,240447357.4256256,240512957.53587106,237992940.22278532
5908,241891347.5270996,240228346.72995564,240417850.78466752,240505720.0278788,238445469.90751407
5909,238209772.13134766,241804155.29260978,241945766.21800783,242141168.52487695,241891347.52703103
5910,244347926.8557129,240136968.32871515,240153789.92675486,240286122.12704882,238209772.13129845
5911,244341280.92285156,243001514.56363288,243159179.51001427,243369023.15579253,244347926.8556939
5912,237631303.91479492,243460054.57063732,243374828.15526557,243595908.6540228,244341280.92273203
5913,241246577.81176758,240207346.4090392,240157172.98978975,240206046.70304197,237631303.914789
5914,238855474.4584961,241538627.58960867,241732640.64826596,241853800.182149,241246577.8117312
5915,235281167.7758789,240403815.10192314,240433989.59525102,240579650.89553556,238855474.45846987
5916,240795822.92456055,238358025.1454615,238490281.4167226,238564867.4495825,235281167.7758509
5917,237998535.52001953,240765913.39020327,241011216.2862878,241215766.42132485,240795822.92461056
5918,233739070.7878418,239588815.05053785,239609352.26889145,239801916.28953692,237998535.5200324
5919,234514130.47314453,237223274.36566246,237367846.69057763,237456734.81827053,233739070.7879631
