idx,truth,norros_f,linearP_f,farima_f,persist
5808,247083964.36645508,248240955.10601273,248234089.45051417,248247531.98643884,247666152.92266577
5809,250071951.20751953,247943696.47519875,247976167.4589716,247976315.34144944,247083964.36633667
5810,251191357.74047852,249074746.60657316,249102797.68611515,249151221.42713425,250071951.20753568
5811,250152901.28686523,249754310.71087936,249708068.6000615,249776510.43810856,251191357.74039292
5812,247037024.85498047,249547247.93407178,249486725.5856835,249523641.37407395,250152901.28692597
5813,252023373.81762695,248320517.6354628,248304613.6884742,248286756.58057973,247037024.8548861
5814,251935600.0029297,250122860.2441027,250153273.30834007,250205057.72679043,252023373.81768847
5815,247640299.13305664,250401543.64919135,250314014.36038136,250382477.5846056,251935600.0029802
5816,248878920.62109375,248816518.15565622,248763805.34202027,248746621.42758602,247640299.1331679
5817,248824166.46435547,249063586.3964017,249104869.84545836,249097618.9864823,248878920.621175
5818,251804806.5637207,249035583.2730439,249043355.11103666,249057401.09393835,248824166.464412
5819,251387438.2446289,250249328.04740745,250246236.643928,250298786.07140303,251804806.56373128
5820,254005270.11254883,250324674.8193857,250255613.69336694,250303430.0968407,251387438.2446129
5821,249958081.2150879,251511845.59453213,251445478.16518143,251509605.1682728,254005270.11257508
5822,251383246.67163086,250193530.65992087,250092673.54532897,250096495.42599216,249958081.21507344
5823,249658426.48364258,250600583.78487214,250592348.89020368,250596172.73251253,251383246.67157397
5824,252056669.25732422,249957521.64710316,249921943.79846612,249920089.83423644,249658426.4837111
5825,250172636.79541016,250815848.44212463,250811049.2440671,250836544.02704033,252056669.2574421
5826,250166015.27954102,250203241.54369166,250151171.19356552,250160073.866404,250172636.79533607
5827,251039569.6586914,250136837.86676022,250133163.1078139,250128499.4905101,250166015.27951115
5828,249807065.44067383,250489713.0801742,250480873.5309751,250495446.63772324,251039569.65870383
5829,251891755.03881836,250047201.23396522,250024788.1995523,250024067.8542632,249807065.44063103
5830,248240444.51660156,250836635.61976856,250834345.0476517,250857726.01703835,251891755.03871047
5831,247792002.99804688,249465187.10117432,249432008.83208907,249412752.42551148,248240444.5165457
5832,249459267.19018555,249014012.04741096,249067929.26384625,249031752.5725366,247792002.99815965
5833,252838833.33740234,249569717.17903498,249620382.57198983,249625689.16488945,249459267.1900864
5834,251148727.37280273,251010264.67136675,251003713.11215422,251063346.21398684,252838833.33737323
5835,247950289.2199707,250628013.94140896,250555360.05141822,250585694.68321794,251148727.37283075
5836,244540559.06567383,249317513.9512355,249305023.86613235,249270340.2207859,247950289.22005257
5837,248374290.50317383,247665244.76968583,247742373.59144187,247664879.4274658,244540559.0656528
5838,244142352.1171875,248783211.14951038,248910659.14371407,248905711.78251126,248374290.5032732
5839,249575417.62817383,247149439.8226929,247203210.16807753,247167830.1154685,244142352.11714917
5840,253632414.37670898,249007272.17821246,249131236.34018102,249157653.45367214,249575417.6282144
5841,249688806.31762695,250966474.54651266,250936692.33608666,251043219.11921474,253632414.3766051
5842,251513500.0,249833449.85544673,249739606.0899012,249765609.02118343,249688806.3177239
5843,253480711.26245117,250515289.90351763,250511762.95635414,250530670.6616582,251513500.00007915
5844,254788147.32666016,251476536.66049266,251417747.59087658,251475593.6193363,253480711.2624094
5845,248310205.70239258,252297305.33382934,252194648.45471695,252258289.8560905,254788147.3266043
5846,249369250.22998047,249905126.07491365,249812316.38127735,249771782.97897202,248310205.702388
5847,250128366.04492188,249922832.14945754,249977488.29692668,249937497.3010516,249369250.2299136
5848,250002560.3569336,250133928.7516491,250150631.25032458,250154936.87870482,250128366.04483527
5849,251944934.01000977,250096300.7415763,250098637.41399288,250102856.20467708,250002560.35695475
5850,255538468.19970703,250876365.87245214,250871373.0792368,250899984.17252925,251944934.0100291
5851,258005018.02978516,252546593.67740357,252479943.544664,252556716.5951644,255538468.19977295
5852,254736351.32177734,254005594.73881355,253851958.48857734,253948318.06187126,258005018.0297612
5853,251740124.8479004,253123679.33556712,252940975.1954554,252965109.41911167,254736351.32168147
5854,246288743.86499023,251894466.03639463,251812656.02142778,251769652.79968256,251740124.84784907
5855,250910169.92382812,249423719.946048,249437308.861673,249329082.80666035,246288743.86488587
5856,252450759.7680664,250732949.88041097,250843045.8246518,250816166.75660962,250910169.9238636
5857,252651047.39331055,251474263.35279873,251460461.30925342,251493439.6063331,252450759.7681404
5858,249658719.68774414,251716444.8597329,251672139.3449848,251692787.04987487,252651047.39333493
5859,247654385.76489258,250576579.74882567,250544749.8571678,250514426.3412147,249658719.68772537
5860,247800242.6442871,249533274.76627785,249579380.9760227,249517481.7636319,247654385.76483485
5861,248677008.74389648,249322368.20688832,249408557.40399972,249365351.99522504,247800242.64431176
5862,247534678.22485352,249514014.23062864,249586114.6627287,249573366.88659793,248677008.7437908
5863,244299169.24267578,248995196.792326,249048327.79227936,249027254.93483582,247534678.2247516
5864,251492741.35473633,247532268.5288381,247626379.73673078,247560355.65404975,244299169.2426313
5865,251208669.8317871,250106307.65659332,250231620.71885854,250272625.06199032,251492741.35469025
5866,253130054.5810547,250422543.44638526,250377561.85572582,250437547.39392138,251208669.8318599
5867,248723971.52954102,251380561.1609824,251342697.4142165,251392567.9995124,253130054.58110183
5868,247534339.51953125,249848705.1502769,249791130.62991634,249773655.1968159,248723971.5296546
5869,250155792.0612793,249101075.70811024,249154042.9471412,249104635.1664383,247534339.51963872
5870,250805765.1184082,249964714.0350882,250025038.19216645,250032541.9410221,250155792.06131405
5871,251622450.51416016,250337066.49704468,250330769.25653538,250359350.0945858,250805765.11832988
5872,250113976.93286133,250787149.27919775,250766235.28018224,250794399.2750252,251622450.5141236
5873,252732470.14086914,250289502.31750664,250258605.20826262,250260093.02482197,250113976.93290564
5874,248189855.96899414,251309693.68200096,251302530.9343818,251331748.8105164,252732470.14078605
5875,250460930.55517578,249661094.6606652,249616617.71437323,249589717.78419235,248189855.9690608
5876,249209736.47558594,250297903.3489839,250350073.7663332,250339288.71482092,250460930.5551276
5877,252425650.66723633,249847527.02426493,249847380.07675874,249843336.50746536,249209736.47558185
5878,251071221.80395508,251063058.20855612,251077586.05774102,251109696.90490982,252425650.66732004
5879,252672312.79052734,250754596.58171815,250700498.1984509,250720301.4789233,251071221.80386975
5880,252649376.9567871,251432335.40994498,251407723.43892223,251430326.6343565,252672312.7904688
5881,249200494.63085938,251594309.43822458,251533531.7161465,251558521.96358898,252649376.9568624
5882,247882778.51660156,250254309.7581484,250216010.040923,250183879.01503384,249200494.63082612
5883,250178599.12597656,249450548.0625273,249498453.34888005,249445641.45953137,247882778.51659492
5884,251954680.74194336,250149223.99371725,250208678.71193388,250206641.28749087,250178599.1259285
5885,250925543.16137695,250972720.5488553,250969315.9039501,251003895.63172072,251954680.7419265
5886,249574820.8630371,250729154.09893775,250692337.62493268,250703608.5162496,250925543.1614829
5887,246369732.9387207,250213858.67878228,250212133.42757925,250191475.20076022,249574820.8630921
5888,250292147.7158203,248794593.63146985,248839893.14056405,248777998.35370907,246369732.93878964
5889,251365628.4399414,250036017.95914355,250129648.7415084,250130536.63465703,250292147.7157652
5890,251741563.84692383,250642434.37253058,250634034.74281424,250671786.62175947,251365628.4399731
5891,252873010.05273438,250959353.62928668,250929842.66991416,250956199.5250062,251741563.84700385
5892,253271745.42700195,251536963.920506,251495720.00415307,251528184.9887569,252873010.0526136
5893,248483638.54785156,251849849.5294671,251781667.03944898,251813457.12703443,253271745.4268877
5894,255186016.05859375,250039583.66703007,249991945.7566407,249947194.36412326,248483638.5479439
5895,254339638.40966797,252466216.85103148,252496880.0614795,252536167.26497716,255186016.05868936
5896,252769095.8449707,252564806.2762242,252440768.20119494,252493250.9706055,254339638.4097741
5897,249665227.61499023,252089050.51906958,252006297.05179456,252001156.00258094,252769095.8449066
5898,250332880.03222656,250789691.24583054,250759950.80426365,250708372.6352158,249665227.61494344
5899,253927652.35473633,250775041.13527328,250811848.75973713,250776235.42621657,250332880.0322952
5900,251783339.0517578,252134983.78777358,252131161.36565956,252166225.82283613,253927652.35463592
5901,249749313.37695312,251501288.44965085,251426433.66570696,251434870.50648522,251783339.05174625
5902,251476293.34838867,250597215.97582433,250586171.3929958,250547082.98549703,249749313.37689304
