idx,truth,norros_f,linearP_f,farima_f,persist
5808,242231772.95922852,241004121.6056596,241095914.19298124,240985633.2953285,240527127.3967446
5809,244206631.6862793,241904706.98361945,241955921.22629482,241993982.16007674,242231772.9591259
5810,250006763.32128906,243154803.74217498,243132044.83605212,243235631.24516302,244206631.6863065
5811,248924841.4580078,246892202.96000773,246834932.91388226,247083894.40917316,250006763.321232
5812,251418863.02416992,246895729.30997834,246543170.28735286,246697994.37373546,248924841.4580379
5813,248528205.08618164,248674700.1885424,248476718.06539795,248593002.60942847,251418863.02423337
5814,250934770.2770996,247336220.25452745,246987673.29924414,246999822.4564541,248528205.0861033
5815,249601855.11499023,248752086.3833312,248625039.96932954,248660297.58610618,250934770.27716476
5816,248582753.67138672,248193190.99628878,247908845.3575629,247929412.95263186,249601855.1148736
5817,253246724.8774414,247639345.8594411,247456510.67739478,247399928.23141727,248582753.67146963
5818,254993460.0834961,250481723.2112042,250401777.97947556,250500177.6818166,253246724.8774528
5819,253708767.92016602,252016487.13774535,251711712.5731776,251856872.16991636,254993460.08348492
5820,256826740.96850586,251642957.8772182,251287025.8683901,251300030.25390998,253708767.92019227
5821,250696528.20141602,253724282.4908875,253511610.5981679,253569008.79994798,256826740.9685177
5822,254661753.2697754,250403567.7555198,249967646.7991469,249831364.76511103,250696528.20148075
5823,249126593.61083984,252529838.70424104,252517024.51538146,252453085.61126974,254661753.26973188
5824,249615118.4050293,249418024.58172712,249086450.92366996,248934547.4739758,249126593.6109139
5825,249474148.20703125,249399602.84657905,249421427.6737295,249234574.796259,249615118.40493223
5826,252610367.42358398,249263204.71391723,249212674.02530667,249109322.67778486,249474148.2071504
5827,254426361.1533203,251116864.53699237,251109415.0044332,251102048.46104285,252610367.4235919
5828,252684526.17456055,252522816.253502,252370229.29252145,252413188.27262497,254426361.15336695
5829,248335662.11157227,251744573.44687507,251507333.67092383,251437393.00879163,252684526.1745948
5830,244945592.17041016,249127733.61389476,248968558.6123302,248730138.8211469,248335662.1116027
5831,244836240.94848633,246684623.45036736,246713458.80356437,246408048.07453927,244945592.17038292
5832,244223988.83789062,246120208.5234545,246281761.39652362,246065100.08102596,244836240.94845343
5833,245311319.62573242,245489399.8607987,245611044.4431919,245455629.78894696,244223988.83791173
5834,245099427.33276367,245877381.95668125,246018382.07365066,245929485.5107295,245311319.6257964
5835,246896552.45532227,245681429.18301475,245742449.56330132,245674818.6654678,245099427.33288065
5836,249128860.4230957,246635871.75804707,246716606.73053476,246702011.25049162,246896552.4552605
5837,252462649.39746094,248097522.43731526,248096202.47010761,248151730.0106923,249128860.4230904
5838,251859293.81225586,250359763.78571957,250287004.67484605,250403830.71742082,252462649.39736196
5839,250051947.99951172,250449855.10135412,250216621.9760883,250253973.8999699,251859293.81216648
5840,244412166.49926758,249602385.991064,249438448.18336245,249345743.8604511,250051947.99963105
5841,243473942.9555664,246112835.68959796,245992889.0605671,245729615.71361735,244412166.4992881
5842,247207969.5053711,245015602.03440374,245176177.9640708,244928927.06319115,243473942.95562023
5843,252505356.81860352,246944512.93951595,247134533.03183267,247108707.78921056,247207969.5052989
5844,251750714.96875,250305671.82644886,250328556.8722627,250487982.8004421,252505356.81871495
5845,249292484.68920898,250393226.3242302,250156769.71035275,250222134.2595267,251750714.9687508
5846,254644823.9621582,249101773.46374956,248936706.04029182,248828396.9732407,249292484.6893257
5847,251712673.67871094,252286852.18465233,252313529.11801657,252363889.40636802,254644823.96203855
5848,254834801.82177734,250997055.81343228,250697918.5048039,250670121.42371428,251712673.67871225
5849,245918700.6821289,252887788.1149217,252840417.19258466,252818755.677477,254834801.82180572
5850,244572127.703125,247794151.72309738,247473566.62406886,247206270.83797476,245918700.6821976
5851,245394801.91210938,246325169.71335876,246507168.10107082,246170333.86022258,244572127.7030543
5852,249016253.25048828,246421586.27475727,246595223.229534,246440720.11238858,245394801.91208625
5853,250328592.2939453,248472547.55918658,248621577.8411715,248621799.34350348,249016253.25046644
5854,248196063.07885742,249455360.11644146,249411936.28161666,249448183.94943964,250328592.2940422
5855,245220747.33374023,248388338.7222482,248285446.74212816,248193062.93674022,248196063.0789308
5856,248568406.59643555,246521982.42238656,246521361.2423895,246311454.90756735,245220747.33376572
5857,248676355.796875,248280991.4490096,248456283.14675227,248383843.53587747,248568406.5963378
5858,243366707.13330078,248538195.479009,248511379.53569353,248483383.92645246,248676355.7968425
5859,241847161.23168945,245365286.5468377,245305547.7328886,245069065.00794986,243366707.1334048
5860,243278174.30151367,243993627.42048052,244203545.0590387,243935386.376642,241847161.23161525
5861,250049822.77929688,244467337.59874204,244710129.53378642,244586775.22059596,243278174.3015621
5862,252114073.5390625,248509437.4776363,248719742.6650493,248840991.49048188,250049822.77921227
5863,246860385.90966797,250293975.3326279,250163560.0540663,250314788.3749212,252114073.5389872
5864,244185476.6862793,247540186.33137608,247309794.49134415,247174791.83186114,246860385.90965015
5865,241385256.3894043,245703700.75292036,245760079.18386343,245501901.6795286,244185476.68633252
5866,240041343.15356445,243660227.93928525,243788279.5525528,243530046.3776165,241385256.3894543
5867,243498175.4645996,242386011.90142107,242615547.23060694,242385047.38489187,240041343.15357897
5868,245976456.08520508,244117158.8789678,244415054.10386154,244363205.21876672,243498175.46459872
