idx,truth,norros_f,linearP_f,farima_f,persist
5808,260878191.43066406,258568622.59723505,258079864.63645247,258090224.7691752,261561849.4639948
5809,258053705.36767578,258365835.98613855,258114892.71350548,258010067.30127925,260878191.43073285
5810,255014015.33642578,257030961.08029932,256803027.12894487,256687021.0090368,258053705.36758077
5811,257259267.21728516,255344303.63090396,255231035.2073252,255075964.5417057,255014015.3363527
5812,257750553.2055664,256168704.067411,256157115.4505231,256047734.78376886,257259267.21727228
5813,258548011.82739258,256432894.99890837,256322581.9007873,256261212.9939974,257750553.2055311
5814,257280451.68823242,256906707.86351398,256789195.26938897,256724056.82387987,258548011.8274054
5815,250578356.44970703,256348985.33525226,256203845.08349267,256123515.6526246,257280451.6883298
5816,252059399.3581543,252880080.16073057,252790690.09228298,252627724.2790593,250578356.44978425
5817,255341994.38208008,252966864.56513876,253109073.89294204,252963880.79151037,252059399.3582379
5818,249020273.16430664,254408241.07062918,254453550.2796024,254420751.27639487,255341994.38214365
5819,248834274.0913086,251374059.66174552,251307638.82858077,251215086.80197534,249020273.1642021
5820,248531479.4152832,250723319.81535804,250888706.54815117,250760722.02300164,248834274.0912294
5821,249767189.4711914,250243929.5101906,250378040.75249952,250312331.6480561,248531479.41526455
5822,251396231.2775879,250615985.78884977,250746839.697141,250712192.73649555,249767189.47107565
5823,251973793.70629883,251411620.2657422,251482728.3082911,251481335.6296366,251396231.27759388
5824,255104937.68017578,251853008.43875647,251869151.52698457,251869052.3279194,251973793.7063956
5825,256720380.31884766,253508351.8303771,253504627.66077632,253525970.92008168,255104937.6800729
5826,248075279.27270508,254629427.371476,254513092.70974994,254549770.6645126,256720380.31881768
5827,248404372.88598633,250540161.89968172,250388556.8175672,250299931.81545004,248075279.27268165
5828,241123968.9309082,250094380.76989716,250265298.10409865,250139831.83927423,248404372.8860779
5829,243580544.6040039,246075352.9157188,246194375.46326426,246075622.65430978,241123968.93083492
5830,244674676.26293945,246449630.53500077,246818908.28767917,246729214.82239687,243580544.604054
5831,244055206.0830078,246738650.62234816,246964752.6198325,246979579.96112764,244674676.26282907
5832,243890373.86547852,246368441.76635784,246556441.17641813,246563926.48593307,244055206.082985
5833,250116601.4975586,246098736.06138465,246298746.2115083,246304821.60661203,243890373.8655299
5834,247053223.04663086,249116131.1568345,249303884.0747219,249387815.06352285,250116601.49746785
5835,246635342.12426758,248038788.97766668,247998592.5937809,248065822.8083603,247053223.04666156
5836,249418345.00585938,247777139.4846485,247876713.97453853,247871824.9600255,246635342.12431204
5837,250638919.97460938,249116895.88110662,249213081.1302709,249257448.2655614,249418345.00577265
5838,247827553.49072266,249979303.09143895,249977659.59894136,250041837.76774457,250638919.97467908
5839,242712430.99487305,248752435.78180417,248720609.21993518,248728984.89311722,247827553.49083528
5840,247141439.78222656,246036191.9522091,246119286.192434,246046585.7429506,242712430.99492857
5841,247346170.4543457,247768517.03136176,248018863.13640246,248006187.16448393,247141439.78211904
5842,244739549.85791016,248023877.1030804,248088892.44338933,248140707.9454845,247346170.45428425
5843,248702249.83496094,246747946.22370878,246823738.42233405,246816737.89628282,244739549.8578235
5844,246226196.28051758,248508482.313893,248669957.1774334,248699320.16755167,248702249.83488697
5845,244861769.49926758,247471967.6878149,247477339.7740676,247512335.97016555,246226196.28043413
5846,243959129.64648438,246664685.58792433,246776320.09602034,246755437.49605706,244861769.4993736
5847,249184251.81225586,246039353.11559615,246188589.1723932,246174335.56052223,243959129.6465196
5848,242757071.37646484,248504882.7495136,248674060.2350248,248730653.70816937,249184251.8121439
5849,245909874.57861328,245576185.28606647,245551377.53862384,245563329.6645156,242757071.37651715
5850,245295265.1435547,246757900.59811634,246982968.60667998,246968413.7486619,245909874.57862228
5851,247508713.95581055,246514174.6800589,246593493.99760535,246635431.09495556,245295265.14351165
5852,248074043.62158203,247585553.25960466,247695467.22366732,247736638.89571738,247508713.95584276
5853,250391565.9711914,248057794.87709156,248080939.80019116,248136701.94659457,248074043.6216565
5854,245832623.03295898,249386465.40709525,249401699.10772106,249459640.81617504,250391565.97121927
5855,243407235.7614746,247291511.72370142,247226008.07575852,247231696.8607928,245832623.0329012
5856,241360861.10546875,245751649.6783201,245862324.4436031,245808014.0350463,243407235.76148772
5857,250488705.64697266,244312067.25468057,244485748.44876033,244447890.55820143,241360861.1054633
5858,243051650.90698242,248544557.18823165,248764986.55461723,248855220.4420819,250488705.6468933
5859,247403865.36547852,245381525.6644065,245264004.09268367,245321571.69063127,243051650.90687388
5860,251556880.43408203,247175932.14212212,247358866.8451054,247368278.61848757,247403865.3653588
5861,252239640.10302734,249487352.36277327,249474348.924351,249599569.2583604,251556880.43404645
5862,252734174.39111328,250291072.3954903,250151162.14832872,250254342.62038,252239640.1029664
5863,256537559.90625,250828113.0340566,250683626.11791068,250746338.04028624,252734174.39100105
5864,256276615.67407227,253032147.19901773,252881496.87387055,252962522.25835383,256537559.90629637
5865,252559948.9296875,253439159.30220214,253170555.26637387,253236946.7363521,256276615.67405263
5866,256993058.67089844,251801704.61577567,251572876.30436,251551421.47307864,252559948.92978016
5867,254578663.20532227,253929996.97246838,253843832.80605787,253849299.0580899,256993058.67082968
5868,254230002.12060547,253103626.69754988,252854757.20434052,252868657.5788089,254578663.2053405
5869,245477900.0900879,252945461.11601484,252813883.4446399,252774336.33347183,254230002.12059924
5870,241607690.8269043,248503299.53101388,248386296.38126484,248267050.0078654,245477900.08997437
5871,246789082.72680664,245727002.01706538,245924797.03997463,245753657.88621277,241607690.8267851
5872,253164367.53125,247591410.22959152,247874370.17262787,247847651.87939122,246789082.72675923
5873,250832241.62963867,250858004.01215026,250919915.50408563,251036206.8362883,253164367.53115067
5874,246173796.64892578,250167444.85038677,250009573.10252634,250086261.21720695,250832241.62971056
5875,245377046.42285156,247839248.2274429,247797337.0364256,247756304.13531885,246173796.64890087
5876,247995299.67163086,247007046.3578344,247119258.22618386,247073683.65371683,245377046.42275825
5877,246547152.86108398,248096197.7333148,248214415.33964208,248239939.5885719,247995299.67168656
5878,248724022.6826172,247454806.70449364,247472594.0173885,247505346.7356401,246547152.8610551
5879,249915745.84106445,248451627.09113568,248527276.51892826,248561981.91024986,248724022.6826307
5880,248810208.60229492,249207845.0442765,249194679.82489026,249258906.80648905,249915745.84096637
5881,247721362.02001953,248850208.8545004,248809647.514193,248841916.30465662,248810208.6022545
5882,246399583.3083496,248261514.82630357,248266047.8605344,248270066.54140437,247721362.02012643
5883,249039667.3618164,247487983.6412033,247527906.1134727,247522292.77492616,246399583.30824447
5884,248446652.65625,248670807.72332776,248751450.6895729,248782843.50394282,249039667.36186248
5885,247801632.94213867,248514150.31218538,248492814.8061736,248539854.95600444,248446652.65624732
5886,251302285.36572266,248170674.00911328,248181154.9767718,248199252.5809277,247801632.9420425
5887,251217949.8178711,249884445.64707437,249909571.31548062,249967754.65149206,251302285.36578307
5888,246763785.03149414,250180657.7848112,250082535.17943028,250149097.77107605,251217949.8178466
5889,244558304.57617188,248062521.5920387,247990729.26656696,247973454.69423664,246763785.0315341
5890,248579158.0744629,246605215.73176053,246694455.78449658,246639976.256392,244558304.57623053
5891,248606879.60913086,248312044.35670525,248458884.3202008,248485049.0648201,248579158.07436255
5892,250920108.09985352,248485842.15630835,248473126.19460267,248538939.97719988,248606879.60906488
5893,249764003.38232422,249733827.92817304,249734075.7574017,249793324.92155734,250920108.09979185
5894,245884674.81274414,249407548.68082517,249325405.53715685,249371817.6357546,249764003.38241184
5895,251775484.1147461,247486637.41353247,247467437.60195068,247441697.78592822,245884674.81263703
5896,254412711.31713867,250125830.2886789,250234211.10792983,250271739.37905508,251775484.114688
5897,256721783.23217773,251890810.50998583,251773191.48544616,251884889.25491795,254412711.3170598
5898,254812095.25439453,253520886.50460058,253338841.53726232,253424588.61229986,256721783.2321294
5899,252368825.9580078,253044467.33125433,252804373.2421303,252833448.79692554,254812095.2544914
5900,247761621.57617188,251916634.20454895,251770326.85026944,251730923.5348767,252368825.9580549
5901,246628393.23999023,249451099.63588092,249398851.87399915,249311273.4845999,247761621.5762646
5902,240206485.45581055,248377144.45469967,248481104.04084378,248397079.01547545,246628393.24007565
5903,243491247.28076172,244754477.33085105,244878424.80869594,244776062.61137608,240206485.4557957
5904,250946148.45166016,245627775.76612544,245961457.08921245,245910325.05504245,243491247.2806709
5905,254349394.55078125,249333416.0575934,249507527.1984891,249618480.81719792,250946148.4517333
5906,250354191.43945312,251602406.78526908,251507718.81907943,251657124.7395449,254349394.550758
5907,253520128.75024414,250191370.58074242,250013704.11295757,250050788.59661174,250354191.4393645
5908,251761873.17236328,251776833.64309892,251765387.44128618,251776465.2176219,253520128.7501432
5909,254877417.55078125,251189890.21952498,251056979.81407717,251076705.10718232,251761873.1723469
5910,251853287.08862305,252790783.7943869,252740115.65014994,252754899.0539229,254877417.55069143
5911,250093007.94067383,251586897.42356166,251425837.91417512,251422405.6694702,251853287.08864564
5912,252004535.1003418,250571416.21126065,250539872.09029818,250479115.00328138,250093007.9406362
5913,251236307.27001953,251326761.15016973,251341956.14541906,251323676.68493477,252004535.1004164
5914,247522947.59643555,251034023.70183042,250976313.07156,250972854.52627185,251236307.26991087
5915,249372073.28149414,249076119.13143995,249053295.72590688,248997793.60923764,247522947.5964588
5916,248835695.9909668,249631529.4778206,249735091.01324362,249702918.4670184,249372073.2814545
5917,250953909.29077148,249289526.0413639,249302730.33182916,249310925.34599206,248835695.9909179
5918,250957263.33081055,250292583.90248686,250326866.49304852,250346935.58008248,250953909.29074803
5919,249133974.30395508,250493509.8973957,250449649.48338625,250477844.84818795,250957263.33075345
5920,245802635.32666016,249663866.2484768,249634515.461274,249622036.6759715,249133974.30387613
5921,244820641.47973633,247805305.72499964,247842113.54235655,247789693.9426928,245802635.3267533
5922,243383773.46606445,246895823.8288305,247039596.62052298,246990287.17217323,244820641.4797587
5923,244106787.4741211,245864270.59765348,246021978.64468807,245994912.2572852,243383773.46602464
5924,248395008.2241211,245925031.53387824,246121555.76819286,246121237.34737736,244106787.47400108
5925,249356251.69384766,247968959.65909562,248118197.27036044,248190844.89717475,248395008.2240908
5926,245605042.0192871,248768327.25896427,248760271.42749423,248851960.86132452,249356251.69378
5927,249657462.61547852,247075379.37251532,247053187.7894227,247066085.66437906,245605042.0192569
5928,244145038.17871094,248891195.3357884,249004683.89738867,249037925.98381856,249657462.61542428
5929,243644501.53881836,246339539.6653459,246295149.1506687,246308264.3115511,244145038.1785989
5930,244046172.87353516,245687738.1419054,245857920.22433683,245819939.59421828,243644501.5387981
5931,241711678.2668457,245658504.8197251,245817940.8266741,245834843.28552678,244046172.87364364
5932,243286494.57250977,244343844.51135474,244481574.05737266,244489819.37419188,241711678.26677084
5933,246116481.53125,244831279.51576594,245043204.34063184,245069534.03589872,243286494.5725032
5934,254911241.05273438,246245710.71259874,246381620.58036298,246469711.11658588,246116481.5312486
5935,252354443.94873047,250929383.64244467,250960050.22195694,251139984.38279873,254911241.0527141
5936,253103592.83496094,250526648.9259804,250257264.97332102,250396154.47525024,252354443.94872776
5937,250086724.8942871,251164414.1117293,251036384.68606573,251078358.47760788,253103592.83489287
5938,256489189.73339844,249920736.51117906,249773302.93172207,249780997.71366844,250086724.8942068
5939,247816754.49047852,253086496.82765758,253058993.15947378,253109869.76497936,256489189.73350373
5940,251161964.1340332,249267429.4894349,249013395.13963315,249003486.5571825,247816754.49050453
5941,252580994.50805664,250472690.18526852,250564491.1678223,250510242.1066095,251161964.13399303
5942,255254666.52124023,251291398.61491793,251223560.49902457,251265058.34205008,252580994.50809005
5943,260395438.3178711,252882648.37375304,252784974.84803572,252829785.1158405,255254666.5212494
5944,259171486.32080078,255876318.0559444,255690472.54658327,255777468.61841437,260395438.3178716
5945,257424251.50439453,255950084.54223868,255604688.0974502,255652389.4837033,259171486.3206944
5946,253232856.21923828,255323874.36883587,255060253.99525803,255023538.9863589,257424251.5044507
5947,264063725.77954102,253215136.1947946,253025263.31812233,252934499.1740003,253232856.2191433
5948,252999014.57885742,258400213.81542107,258354197.02520236,258381669.18831336,264063725.77951333
5949,254159646.85083008,253659653.07051557,253224643.41264364,253191460.15435848,252999014.5787988
5950,254923517.76831055,253681433.42875955,253698258.60873052,253553224.2922445,254159646.85083508
5951,252375477.76611328,254002373.91972747,253933462.22140315,253888163.89566514,254923517.76820305
5952,258877288.56030273,252767750.52723438,252685424.7268797,252610892.85746133,252375477.7661834
5953,258430661.54101562,255858241.04948106,255866230.32853943,255854696.48678774,258877288.5602957
5954,260620657.11743164,256103219.64208245,255864355.1049563,255886953.72970566,258430661.5409878
