idx,truth,norros_f,linearP_f,farima_f,persist
5808,259570060.54003906,261994024.5785135,262120675.03169397,262079243.7884191,261773019.24792573
5809,257490661.99047852,260730552.81972587,260740741.1976231,260703060.29143313,259570060.54015347
5810,258800520.9128418,259306409.68214357,259423653.63070408,259306727.20765033,257490661.99057508
5811,258522197.97314453,259808477.04879802,260016498.61980334,259934991.3797112,258800520.9128005
5812,256697605.5,259619976.5950976,259738741.76605105,259697670.04622987,258522197.97311223
5813,265231388.24731445,258408495.44158825,258519822.57651863,258432159.96211544,256697605.4999632
5814,264877986.4633789,263293123.33776113,263561824.11356974,263627380.37580377,265231388.24724448
5815,267630346.21289062,263708532.4438337,263515051.18878454,263687026.16188172,264877986.46328792
5816,264240539.31030273,265577139.99420694,265496205.63907075,265606236.4135122,267630346.21300268
5817,271256087.9746094,263992119.22026327,263749695.48966262,263816861.9369089,264240539.31033087
5818,267352731.17333984,268106303.14389285,268137630.09860182,268256718.82220256,271256087.97462064
5819,265285847.85913086,266410391.5939507,266031870.10784742,266181767.9814971,267352731.17329416
5820,264316005.8803711,265128087.78701133,265003017.43337184,264976856.85403824,265285847.85902423
5821,264433402.8515625,264427390.7155183,264382113.3014981,264356544.14889106,264316005.8804133
5822,268845132.14086914,264325374.29155165,264313281.59299117,264302234.37127268,264433402.85161504
5823,264508911.89331055,266939125.61104837,266954966.67219898,267044863.49625015,268845132.1409202
5824,264747169.49291992,264715026.74495837,264467845.43616968,264521200.15097553,264508911.89326832
5825,265345167.68676758,264637585.9665081,264655155.66856676,264611476.05648497,264747169.49299
5826,269435296.9326172,264943856.39138567,264919096.05929533,264940198.3598163,265345167.68665072
5827,271888278.4387207,267413655.0464142,267396624.76350623,267498410.7443026,269435296.9326392
5828,267758326.61914062,269286797.8577849,269088938.6752635,269272273.7979387,271888278.4387324
5829,267726936.7109375,267256002.689422,266942286.99695438,267016069.48848346,267758326.61916137
5830,264811364.00952148,267098289.64518368,267030937.9237235,267020853.57932094,267726936.71087652
5831,267494219.0517578,265308925.09436902,265187290.3315304,265164703.9583007,264811364.0095171
5832,266610589.44433594,266667622.54262626,266726175.2464169,266724376.72909835,267494219.05185863
5833,261240784.8413086,266266301.89150968,266152114.01661262,266201604.38700143,266610589.4442781
5834,258123016.12719727,263027252.52149418,262936271.4036498,262845199.89689893,261240784.84132317
5835,254509738.75927734,260632738.7557598,260775766.04975182,260585897.4301693,258123016.12708503
5836,259354215.85839844,257893296.25251737,258106783.66636625,257891687.73212335,254509738.7592996
5837,258651740.5756836,260087953.30449787,260473914.46767288,260369144.2415079,259354215.8583814
5838,259557851.0769043,259730588.94521138,259807363.82081875,259803149.50290495,258651740.5756458
5839,260170575.59301758,260147578.37797934,260288531.7403349,260247078.5380642,259557851.0769692
5840,263409950.95996094,260520526.1063931,260601099.26364553,260594486.78660387,260170575.59302428
5841,262250259.14379883,262488839.96974638,262566589.04335952,262617674.87162924,263409950.95992184
5842,263024126.3071289,262112232.1202188,262020195.07933384,262074531.8350705,262250259.14389607
5843,261841525.79345703,262594958.97747725,262594710.65506938,262608210.55124953,263024126.3070384
5844,264406445.24267578,262014036.0547097,261962294.94624484,261972041.16039354,261841525.79339024
5845,269742512.1569824,263456273.8256679,263494390.36075377,263527346.8212521,264406445.24269828
5846,266505817.5913086,266843583.37063417,266782079.58980367,266955884.86037877,269742512.1569568
5847,266108722.21313477,265539614.18612,265212996.62914854,265344472.37708703,266505817.5911972
5848,270356102.3112793,265284622.01428849,265174304.0605298,265188685.04240417,266108722.21315455
5849,268759887.704834,267839514.9783574,267767868.63173953,267887235.5550963,270356102.31136525
5850,264076777.03076172,267339463.4525559,267048457.70836303,267178121.96908352,268759887.7047285
5851,263090494.59033203,264652752.06426612,264454575.9563277,264419734.39539024,264076777.03066656
5852,261452751.50878906,263731463.7336141,263761281.81100273,263673360.03177905,263090494.5904522
5853,259878046.20581055,262514750.4127867,262544923.82150057,262474106.9774424,261452751.5087493
5854,258134042.375,261275606.3474423,261359217.14578304,261261872.51869795,259878046.20584303
5855,258093521.3010254,259937225.5588019,260063382.78605744,259947690.82415274,258134042.3749298
5856,255384894.21850586,259555874.4431842,259742980.3360603,259638261.67057812,258093521.3010316
5857,254643834.96606445,257723626.19872102,257857894.84683272,257733757.10069564,255384894.2184968
5858,259204782.89794922,256902392.1183668,257155724.320111,257001190.66114995,254643834.966153
5859,258242634.95507812,259325924.64058077,259616517.08373278,259584338.96127146,259204782.89795664
5860,258001875.32788086,258980841.73985052,259004573.4843317,259019286.260198,258242634.9551506
5861,264315574.36938477,258879317.19450504,258990570.91838855,258939502.1611518,258001875.3279073
5862,265007052.46801758,262595271.48661202,262755126.2746115,262833853.1897105,264315574.3694197
5863,264965522.3918457,263566025.94792628,263409834.83530572,263566790.5316108,265007052.4679268
5864,259311825.98266602,263850983.80682436,263714340.01543325,263793297.44856182,264965522.3918444
5865,258304199.06323242,260700859.8035757,260542355.71029568,260495060.00590965,259311825.9826406
5866,258814587.3803711,259657764.07755825,259786113.4475473,259653607.84858146,258304199.06320912
5867,258556313.5703125,259667721.89928132,259799951.30231255,259737628.85817003,258814587.3803687
5868,258252121.47070312,259399816.39895105,259488301.3497029,259445716.7180427,258556313.5701905
5869,256564929.39013672,259120059.5436681,259212098.66563806,259163520.1895051,258252121.47065303
5870,259818837.59594727,258032453.75286546,258120593.4461897,258045942.39567205,256564929.39018065
5871,259378930.58813477,259713138.29920828,259899710.44077176,259877517.69507214,259818837.59603897
5872,257345353.29541016,259621637.56893325,259615660.4689177,259643341.2368834,259378930.5880164
5873,253961656.95751953,258433906.39930508,258457317.94389513,258403512.23030716,257345353.29537535
5874,253318537.4169922,256248538.70026204,256341479.5035403,256209721.8816139,253961656.9574164
5875,255521820.8815918,255440459.05747023,255679390.7822632,255529933.47411272,253318537.417058
5876,257047569.7319336,256414488.72980717,256656034.48632005,256593575.54509112,255521820.88148585
5877,258381223.0090332,257324217.51477414,257445133.37385583,257453464.38890454,257047569.7318634
5878,258026855.9663086,258200772.93550235,258257393.05302978,258286767.50358447,258381223.00894976
5879,261254396.02148438,258150485.7838147,258145077.74277055,258164641.1157974,258026855.9662063
5880,263284479.6291504,260088953.41223216,260139729.82083088,260198393.80221218,261254396.02141523
5881,262269894.04003906,261576313.0465686,261473105.502343,261603823.04344025,263284479.6290392
5882,257485434.27856445,261309989.03498897,261130078.83212906,261214530.4826167,262269894.0401342
5883,256742743.8371582,258559186.403376,258416026.14797756,258363786.79845986,257485434.27844653
5884,260583545.8227539,257806188.87300915,257909561.82886207,257798763.0254994,256742743.8370978
5885,260971001.18554688,259873134.54123253,260006054.07610852,260019708.58425185,260583545.8227712
5886,260758094.38476562,260348571.00853956,260280147.1286277,260354533.5385259,260971001.1856341
5887,267708284.42016602,260371675.02259794,260313937.71593228,260342798.02902082,260758094.38465875
5888,262351250.98217773,264601995.3975592,264623841.64138636,264773894.3454111,267708284.4202705
5889,256535595.19799805,262083284.24619198,261708471.17854732,261824077.35142773,262351250.9821403
5890,253039714.8527832,258483448.39999983,258409977.76154143,258264659.65867975,256535595.1980655
5891,253735856.47021484,255831358.77732655,255983586.9912091,255771696.4377909,253039714.8527454
5892,253972016.86328125,255666740.46123895,255949940.2166822,255793317.24176204,253735856.4703318
5893,250120371.35717773,255555409.22012386,255761585.38614547,255677934.01279074,253972016.86336935
5894,251519981.06567383,253047384.70220193,253189821.1738369,253043584.07588527,250120371.3572249
5895,256127863.05859375,253380700.99206582,253711382.6700879,253562531.22864097,251519981.0655522
5896,258091383.0168457,255978196.17944595,256225012.3229765,256238877.14836064,256127863.0585357
5897,255643892.89746094,257401308.59417814,257422794.81318986,257514754.10504487,258091383.01686835
5898,260998965.52148438,256181349.5345643,256107903.5638618,256119437.965883,255643892.8974412
5899,260808820.23950195,259276204.29907042,259389795.49318537,259448567.5057971,260998965.52143764
5900,256533638.72753906,259607054.26789492,259425442.8161673,259559849.01825073,260808820.23956928
5901,260446169.48535156,257257519.20945162,257104747.9764367,257082931.84539512,256533638.72750923
5902,261839668.02416992,259324042.9053502,259427160.68991348,259430725.05304584,260446169.4854199
5903,260351966.8317871,260413638.14030558,260298149.17987075,260416400.87346926,261839668.0242413
5904,263437971.49243164,259775312.1672631,259615940.64744052,259668339.2230881,260351966.83177215
5905,264252628.4753418,261644114.2145063,261605123.7864029,261677541.55606544,263437971.49244252
5906,262275201.17871094,262490193.5701478,262302714.40140006,262433159.1396436,264252628.47533485
5907,263664227.57080078,261565143.06171125,261358343.88426825,261413275.58035946,262275201.17870423
5908,262943380.73291016,262383988.71844625,262306732.06311765,262349286.48565787,263664227.5709055
5909,264877695.43920898,262145270.69234464,261989399.18620425,262051095.42355314,262943380.73287964
5910,259882619.97509766,263317977.45533326,263234578.76121408,263306033.3623746,264877695.43913147
5911,261601193.56811523,260530823.4266441,260305689.83519122,260309072.97045058,259882619.97514385
5912,259522396.91796875,261173068.72579062,261235703.06904054,261193269.94067815,261601193.56813172
5913,259174822.56762695,259937901.84164286,259850227.17936346,259848350.07296222,259522396.91789052
5914,260674305.95874023,259541452.023901,259573190.45121872,259525428.95563382,259174822.56771109
5915,260708859.67285156,260304002.30091062,260341810.3517995,260349827.1789342,260674305.9587325
5916,260284346.71704102,260384868.71112683,260340128.8009527,260371746.95346466,260708859.6728363
5917,257784940.8984375,260149881.30628395,260107560.5338812,260115157.16249046,260284346.7169941
5918,262047329.74389648,258650776.704017,258611602.83766764,258567618.81496447,257784940.89842752
5919,258185703.88134766,260939520.53831166,261059080.18010414,261076651.84399784,262047329.74383843
5920,258809050.75854492,258884546.2634977,258727127.76942474,258748461.9083129,258185703.8813132
5921,258877897.20043945,259005845.63172367,259086787.21433154,259027856.36678648,258809050.7585921
5922,262729379.02978516,259005808.01940712,259018214.26242295,259014898.2353182,258877897.20042565
5923,255373321.38842773,261303402.75653747,261352892.7810037,261416581.88943556,262729379.02983177
5924,255556595.6455078,257264602.9402332,257054590.83828318,257019066.54090893,255373321.3883079
5925,261306994.59643555,256869247.81505597,257074990.789659,256918100.56873113,255556595.64557844
5926,259499697.58764648,260072132.01237574,260245246.52854252,260292598.6126219,261306994.59653988
5927,256468486.0830078,259402853.4776953,259265124.76398918,259341338.41182202,259499697.5876093
5928,261023612.39990234,257600253.7985141,257577183.00827307,257510230.60908124,256468486.0829666
5929,258384536.05859375,260028258.0258697,260181307.63837045,260189999.16633248,261023612.3998411
5930,259167026.24829102,258705496.31515014,258571864.81928116,258613439.8879086,258384536.0585856
5931,259389425.70043945,259064838.94013208,259112523.6360894,259085692.205039,259167026.2483094
5932,258428906.28320312,259250689.55459467,259239355.75026298,259256927.2210842,259389425.70046583
5933,260605038.03442383,258705264.5252907,258683552.41380057,258674062.3420975,258428906.28321493
5934,263533842.18408203,259926126.91301292,259968909.4928298,259989631.6670698,260605038.03437316
5935,261726932.2368164,261862382.7253318,261816158.63563934,261928562.40069935,263533842.1841088
5936,258915119.4230957,261072471.60685563,260876877.8185157,260957116.2788553,261726932.23691568
5937,264095778.8815918,259369107.9511069,259269641.56370553,259235786.87768203,258915119.42309356
5938,259760711.81811523,262225559.6117388,262301890.91550925,262353306.24699125,264095778.88168317
5939,262077760.6220703,260037418.36392087,259793341.8870998,259848463.60121685,259760711.81811675
5940,262790887.47143555,261223111.83139294,261274609.04931578,261263055.4027501,262077760.62208632
5941,258858012.55737305,261776763.512902,261677107.406492,261752680.35242787,262790887.47146037
5942,264230983.12329102,259601758.1037166,259461891.14063177,259437665.97404665,258858012.5574272
5943,263373306.76513672,262573633.12489483,262694740.85408443,262721904.0926885,264230983.12329692
5944,264976361.06469727,262448769.96106628,262258736.2424055,262371454.6450254,263373306.7650719
5945,260401972.46850586,263504052.90528035,263421316.32209614,263486322.1994608,264976361.06475693
5946,264735289.80566406,261036193.9663322,260836037.1509655,260837017.52155018,260401972.46854496
5947,261593027.28100586,263324710.44210324,263420111.87404367,263430087.21577528,264735289.80570337
5948,263270772.87646484,261705277.54777682,261509567.5075549,261558805.80607933,261593027.2809892
5949,263786227.83374023,262588338.73016447,262615257.86794117,262609671.3161901,263270772.8765781
5950,260485789.6940918,262999697.63614285,262919374.39814186,262979129.05739072,263786227.83372247
5951,261211979.57763672,261119451.5404635,261001439.14644775,260981191.51260632,260485789.6941203
5952,261588079.71240234,261323798.1493122,261388949.55895287,261342430.61967066,261211979.5775643
5953,259253979.69873047,261494503.4259597,261496162.86305335,261506380.24839202,261588079.7124055
5954,261264010.80444336,260081797.81348172,260045290.3909053,260009737.34437206,259253979.6988085
5955,259840687.4777832,261061330.22810403,261161490.2582195,261139052.98328063,261264010.80436245
5956,260100733.96923828,260267702.12028694,260225024.1894395,260228886.4736735,259840687.47768375
5957,264393356.46435547,260308977.83789685,260358722.09322384,260331434.721658,260100733.96934423
5958,266340982.04296875,262795579.2662154,262844561.6543611,262921367.65018836,264393356.46432483
5959,267740211.0756836,264338382.82170418,264188270.07229775,264343044.7019291,266340982.04297695
5960,268292693.55126953,265525973.4244961,265329110.47421867,265472500.110405,267740211.07574573
5961,271188213.0905762,266198728.76128143,265963143.27278256,266096453.19336948,268292693.5513642
5962,261964613.3630371,268200778.75462848,267992260.09297535,268155767.2591153,271188213.0904751
5963,263420284.2541504,263136701.7271623,262724094.5812372,262723772.3451245,261964613.36298943
5964,264919857.72192383,263412170.27821517,263526385.16707757,263413157.4422058,263420284.25415447
5965,267645486.39233398,264179405.73853254,264149990.47356516,264193258.85882744,264919857.72183308
5966,266518463.44604492,265905041.07738048,265841594.01517236,265939342.05178893,267645486.3922545
5967,267903543.65014648,265492530.8128688,265286282.74254498,265375545.94733977,266518463.44595745
5968,268034670.6435547,266378455.76702008,266272849.5889575,266338238.93595973,267903543.65018448
5969,270395301.6113281,266640518.10545927,266460838.70228606,266551697.16276374,268034670.64367032
5970,267060967.62817383,268189757.70347938,268051312.15953842,268165910.72134647,270395301.6113355
5971,265986138.5493164,266460014.34047392,266175809.8000682,266242804.0757883,267060967.62814197
