idx,truth,norros_f,linearP_f,farima_f,persist
5808,255272246.7902832,255525646.97787225,255429916.69261113,255418187.45653427,257049298.775366
5809,254667047.29663086,254731157.92450523,254608728.30089298,254561630.39538673,255272246.79022583
5810,255921203.55639648,254401044.89261177,254350185.00333875,254280017.79897878,254667047.29668617
5811,256980473.14746094,254943508.15891176,254907820.7890329,254878278.22711933,255921203.5565115
5812,251297071.0637207,255524545.3746956,255441079.0523212,255440738.71848837,256980473.1475169
5813,254618221.87695312,252900709.5110913,252802469.21756062,252672975.0110219,251297071.0636828
5814,248656968.5888672,254065128.31013042,254151186.4189527,254084072.46334448,254618221.8770564
5815,253262761.08813477,251234658.42715764,251198847.13557076,251059383.71533808,248656968.58878165
5816,258655739.6982422,252965032.74972513,253127120.76300928,253068937.37519285,253262761.0881973
5817,260282202.17016602,255751435.84388918,255720766.82877147,255829655.45115682,258655739.6982253
5818,254793641.29736328,257096426.45733255,256899679.6317254,257004244.75352412,260282202.17019588
5819,256477005.66064453,254842023.8105273,254628214.1311155,254560065.89716068,254793641.2974368
5820,252946163.37719727,255386319.67506322,255363087.58035165,255302939.68004423,256477005.66054845
5821,250741543.82958984,253699885.98198986,253610315.30835196,253517299.85604,252946163.377118
5822,254796216.06445312,252322129.40736994,252362226.85563424,252216400.8862195,250741543.829482
5823,252102108.61547852,253957421.1713248,254043939.81765065,254019703.1476728,254796216.06453565
5824,252931247.03344727,252838037.78628734,252785652.0450924,252732793.81211036,252102108.61547512
5825,246875856.2307129,253036419.449208,253082176.58800107,253020877.85722914,252931247.0335335
5826,241614410.03808594,250026804.24351156,250038959.79023254,249876972.02272493,246875856.23070845
5827,252263666.07495117,246877592.92729324,247102303.54255778,246836624.3010512,241614410.0381971
5828,255872469.22680664,251246606.50970778,251587058.266445,251614748.30380413,252263666.0750113
5829,255464650.17651367,253514045.25507018,253460098.01589873,253625194.01380917,255872469.22669965
5830,251168197.33129883,253839428.2490267,253701878.67144504,253773234.55895743,255464650.17663467
5831,252579128.13061523,251949082.7431671,251847037.22351906,251781999.65282947,251168197.3312916
5832,246464507.24902344,252395703.94926238,252439564.52182305,252393811.86728987,252579128.13051823
5833,252779248.1220703,249394800.46969175,249386591.72967723,249248208.8543842,246464507.2490493
5834,252155189.05151367,251967977.83312145,252155464.2427933,252144220.28618413,252779248.12212405
5835,247272427.2849121,251977496.3276011,251932451.57472536,251964367.6591521,252155189.05156568
5836,252575191.04516602,249592556.70854577,249595495.3562703,249482554.02894545,247272427.2848181
5837,249921201.4855957,251770782.1229151,251920719.35263816,251922527.1240552,252575191.0451945
5838,255656707.9724121,250734697.63820514,250692257.69699055,250680723.6131741,249921201.4855375
5839,248028897.00610352,253449592.85834068,253505583.489639,253570556.0998078,255656707.9724655
5840,249291150.79492188,250194183.3154449,250065110.47386605,249985245.2059054,248028897.00612012
5841,253134236.1586914,250370715.29732367,250518246.8241956,250414453.85548934,249291150.7948702
5842,260090467.27563477,252169060.58808765,252236297.3953917,252273647.23468068,253134236.15875676
